,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS별도),2016/12  (IFRS별도),2017/12  (IFRS별도),2018/12  (IFRS별도),2019/12  (IFRS별도),2020/12(E)  (IFRS별도),2021/12(E)  (IFRS별도),2022/12(E)  (IFRS별도)
0,매출액,38961.0,39394.0,40993.0,41127.0,40265.0,39596.0,40741.0,41724.0
1,영업이익,1602.0,1745.0,2075.0,1865.0,1099.0,1141.0,1261.0,1355.0
2,영업이익(발표기준),1602.0,1745.0,2075.0,1865.0,1099.0,,,
3,세전계속사업이익,1432.0,1625.0,1990.0,1269.0,-839.0,984.0,1126.0,1205.0
4,당기순이익,1066.0,1214.0,1484.0,855.0,-999.0,745.0,854.0,906.0
5,당기순이익(지배),1066.0,1214.0,1484.0,855.0,-999.0,746.0,854.0,906.0
6,당기순이익(비지배),,,,,,,,
7,자산총계,29052.0,30049.0,32046.0,31171.0,31076.0,31536.0,31793.0,32600.0
8,부채총계,11224.0,11092.0,11788.0,10552.0,11857.0,11837.0,11569.0,11725.0
9,자본총계,17828.0,18957.0,20258.0,20619.0,19219.0,19698.0,20224.0,20875.0
10,자본총계(지배),17828.0,18957.0,20258.0,20619.0,19219.0,19698.0,20224.0,20875.0
11,자본총계(비지배),,,,,,,,
12,자본금,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0
13,영업활동현금흐름,1203.0,2369.0,2517.0,715.0,1304.0,2307.0,1695.0,1898.0
14,투자활동현금흐름,-848.0,-779.0,-528.0,-210.0,-1056.0,-518.0,-537.0,-621.0
15,재무활동현금흐름,-106.0,-1309.0,-275.0,-802.0,-2748.0,-724.0,-852.0,-999.0
16,CAPEX,312.0,402.0,294.0,490.0,666.0,507.0,460.0,558.0
17,FCF,891.0,1967.0,2224.0,225.0,637.0,1626.0,1252.0,1388.0
18,이자발생부채,7540.0,6490.0,6494.0,6294.0,7964.0,,,
19,영업이익률,4.11,4.43,5.06,4.53,2.73,2.88,3.09,3.25
20,순이익률,2.74,3.08,3.62,2.08,-2.48,1.88,2.1,2.17
21,ROE(%),6.15,6.6,7.57,4.18,-5.02,3.83,4.28,4.41
22,ROA(%),3.75,4.11,4.78,2.7,-3.21,2.38,2.7,2.82
23,부채비율,62.96,58.51,58.19,51.18,61.69,60.09,57.21,56.17
24,자본유보율,1409.4,1505.83,1624.66,1646.93,1528.36,,,
25,EPS(원),4515.0,5144.0,6288.0,3620.0,-4232.0,3158.0,3617.0,3840.0
26,PER(배),13.07,8.2,10.96,12.89,,8.71,7.6,7.16
27,BPS(원),75519.0,80298.0,85810.0,87338.0,81410.0,83439.0,85665.0,88424.0
28,PBR(배),0.78,0.53,0.8,0.53,0.38,0.33,0.32,0.31
29,현금DPS(원),430.0,500.0,1850.0,1700.0,1000.0,1150.0,1260.0,1344.0
30,현금배당수익률,0.73,1.18,2.69,3.64,3.24,4.18,4.58,4.89
31,현금배당성향(%),9.52,9.72,29.42,46.96,-23.63,36.41,34.83,35.02
32,발행주식수(보통주),23607712.0,23607712.0,23607712.0,23607712.0,23607712.0,,,
