,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,144706.0,139523.0,138413.0,147611.0,156597.0,,,
1,영업이익,-273.0,7982.0,9134.0,10035.0,10769.0,,,
2,영업이익(발표기준),-273.0,7982.0,9134.0,10035.0,10769.0,,,
3,세전계속사업이익,-16127.0,-2443.0,1309.0,-1035.0,952.0,,,
4,당기순이익,-17509.0,-2155.0,-1097.0,-4217.0,-1044.0,,,
5,당기순이익(지배),-10385.0,-1708.0,-2920.0,-5238.0,-3953.0,,,
6,당기순이익(비지배),-7124.0,-448.0,1824.0,1021.0,2909.0,,,
7,자산총계,272601.0,248326.0,249623.0,248149.0,248092.0,,,
8,부채총계,202340.0,180097.0,183964.0,185965.0,186073.0,,,
9,자본총계,70261.0,68228.0,65659.0,62184.0,62020.0,,,
10,자본총계(지배),35807.0,34757.0,33868.0,28048.0,25621.0,,,
11,자본총계(비지배),34454.0,33472.0,31791.0,,,,,
12,자본금,5968.0,5968.0,5968.0,6503.0,10753.0,,,
13,영업활동현금흐름,-744.0,9676.0,4293.0,9896.0,4337.0,,,
14,투자활동현금흐름,-3797.0,8048.0,-4571.0,-7930.0,-5797.0,,,
15,재무활동현금흐름,10586.0,-22516.0,7036.0,-1101.0,-5305.0,,,
16,CAPEX,3887.0,2909.0,2773.0,2314.0,3774.0,,,
17,FCF,-4631.0,6767.0,1521.0,7581.0,563.0,,,
18,이자발생부채,124201.0,101603.0,108928.0,107265.0,105080.0,,,
19,영업이익률,-0.19,5.72,6.6,6.8,6.88,,,
20,순이익률,-12.1,-1.54,-0.79,-2.86,-0.67,,,
21,ROE(%),-25.21,-4.84,-8.51,-16.92,-14.73,,,
22,ROA(%),-6.39,-0.83,-0.44,-1.69,-0.42,,,
23,부채비율,287.98,263.96,280.18,299.05,300.02,,,
24,자본유보율,431.8,394.99,352.86,235.29,73.32,,,
25,EPS(원),-7622.0,-1253.0,-2143.0,-3652.0,-2150.0,,,
26,PER(배),,,,,,,,
27,BPS(원),27770.0,25509.0,24847.0,18865.0,12675.0,,,
28,PBR(배),0.64,0.92,0.53,0.45,0.45,,,
29,현금DPS(원),733.0,474.0,0.0,0.0,,,,
30,현금배당수익률,4.13,2.02,0.0,0.0,,,,
31,현금배당성향(%),-9.28,-41.4,-5.99,-3.34,0.0,,,
32,발행주식수(보통주),123049283.0,123049283.0,123402623.0,135786237.0,202146875.0,,,
