,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,115448.0,117319.0,120922.0,130116.0,126834.0,96915.0,120861.0,127248.0
1,영업이익,8831.0,11208.0,9398.0,6712.0,2575.0,-760.0,6418.0,7623.0
2,영업이익(발표기준),8831.0,11208.0,9398.0,6712.0,2575.0,,,
3,세전계속사업이익,-4864.0,-7174.0,11217.0,-1777.0,-7345.0,-10112.0,1919.0,2052.0
4,당기순이익,-5630.0,-5568.0,8019.0,-1611.0,-6228.0,-8191.0,1469.0,1472.0
5,당기순이익(지배),-5650.0,-5649.0,7915.0,-1685.0,-6291.0,-8204.0,1440.0,1445.0
6,당기순이익(비지배),20.0,80.0,104.0,74.0,63.0,,,
7,자산총계,241804.0,239565.0,246487.0,258425.0,270141.0,261564.0,261452.0,260146.0
8,부채총계,216813.0,220822.0,208976.0,226799.0,242333.0,235746.0,234358.0,231618.0
9,자본총계,24990.0,18744.0,37511.0,31626.0,27808.0,25819.0,27094.0,28528.0
10,자본총계(지배),23871.0,17607.0,36294.0,30395.0,26562.0,23666.0,24598.0,25866.0
11,자본총계(비지배),1119.0,1137.0,1217.0,,,,,
12,자본금,3698.0,3698.0,4798.0,4798.0,4798.0,6898.0,6954.0,6954.0
13,영업활동현금흐름,27280.0,28063.0,28068.0,27926.0,23337.0,14430.0,25368.0,23733.0
14,투자활동현금흐름,4187.0,-8735.0,-20412.0,-6579.0,-15950.0,-9419.0,-13685.0,-11850.0
15,재무활동현금흐름,-29966.0,-18293.0,-10362.0,-14075.0,-14472.0,-1137.0,-7753.0,-6610.0
16,CAPEX,17427.0,11451.0,18765.0,12762.0,11828.0,10693.0,13624.0,11316.0
17,FCF,9853.0,16611.0,9302.0,15164.0,11508.0,4632.0,13555.0,12581.0
18,이자발생부채,149870.0,145529.0,135847.0,157392.0,170237.0,,,
19,영업이익률,7.65,9.55,7.77,5.16,2.03,-0.78,5.31,5.99
20,순이익률,-4.88,-4.75,6.63,-1.24,-4.91,-8.45,1.21,1.16
21,ROE(%),-25.23,-27.24,29.37,-5.05,-22.09,-32.67,5.97,5.73
22,ROA(%),-2.36,-2.31,3.3,-0.64,-2.36,-3.08,0.56,0.56
23,부채비율,867.59,1178.13,557.11,717.13,871.45,913.09,864.98,811.89
24,자본유보율,377.85,110.88,317.41,241.52,77.93,,,
25,EPS(원),-7454.0,-7171.0,8631.0,-1756.0,-6556.0,-8550.0,1500.0,1506.0
26,PER(배),,,3.92,,,,13.8,13.75
27,BPS(원),30304.0,22352.0,37824.0,31677.0,27682.0,24663.0,25635.0,26956.0
28,PBR(배),0.86,1.15,0.89,1.04,1.03,0.84,0.81,0.77
29,현금DPS(원),0.0,0.0,250.0,250.0,0.0,0.0,0.0,19.0
30,현금배당수익률,0.0,0.0,0.74,0.76,0.0,0.0,0.0,0.09
31,현금배당성향(%),0.0,0.0,3.04,-14.27,0.0,,,1.26
32,발행주식수(보통주),77661527.0,77661527.0,94844634.0,94844634.0,94844634.0,,,
