,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,217291.0,216861.0,220136.0,222090.0,230334.0,184055.0,191525.0,198760.0
1,영업이익,10851.0,10712.0,12576.0,14508.0,8626.0,11040.0,12175.0,14100.0
2,영업이익(발표기준),10851.0,10712.0,12576.0,14508.0,8626.0,,,
3,세전계속사업이익,10717.0,11198.0,14307.0,14563.0,8663.0,10315.0,11828.0,13037.0
4,당기순이익,8138.0,8606.0,10553.0,10707.0,6456.0,7449.0,8518.0,9417.0
5,당기순이익(지배),8112.0,8580.0,10527.0,10679.0,6430.0,7537.0,8820.0,9393.0
6,당기순이익(비지배),26.0,27.0,26.0,28.0,26.0,,,
7,자산총계,632336.0,682175.0,760152.0,793907.0,851722.0,896164.0,930898.0,963613.0
8,부채총계,531483.0,572093.0,640069.0,670251.0,708507.0,753843.0,781682.0,809310.0
9,자본총계,100853.0,110082.0,120083.0,123655.0,143214.0,142321.0,149218.0,154307.0
10,자본총계(지배),100701.0,109908.0,119912.0,123465.0,142999.0,142630.0,148435.0,153845.0
11,자본총계(비지배),151.0,175.0,171.0,,,,,
12,자본금,265.0,265.0,265.0,265.0,265.0,262.0,260.0,260.0
13,영업활동현금흐름,27012.0,16462.0,25948.0,21262.0,9099.0,,,
14,투자활동현금흐름,-23575.0,-11416.0,-20286.0,-14527.0,-9875.0,,,
15,재무활동현금흐름,-5203.0,-4177.0,-2601.0,-4256.0,-5611.0,,,
16,CAPEX,854.0,1252.0,769.0,376.0,347.0,,,
17,FCF,,,,,,,,
18,이자발생부채,0.0,0.0,0.0,0.0,0.0,,,
19,영업이익률,4.99,4.94,5.71,6.53,3.74,6.0,6.36,7.09
20,순이익률,3.74,3.97,4.79,4.82,2.8,4.05,4.45,4.74
21,ROE(%),8.31,8.17,9.18,8.8,4.85,5.28,6.06,6.21
22,ROA(%),1.34,1.31,1.46,1.38,0.78,0.85,0.93,0.99
23,부채비율,526.99,519.7,533.02,542.03,494.72,529.68,523.85,524.48
24,자본유보율,43087.86,47085.96,50863.51,52212.98,59601.17,,,
25,EPS(원),16043.0,16967.0,20819.0,21119.0,12716.0,14904.0,17442.0,18576.0
26,PER(배),19.17,15.82,12.82,12.74,19.15,12.24,10.46,9.82
27,BPS(원),234429.0,258548.0,282083.0,290441.0,336392.0,335525.0,349181.0,361907.0
28,PBR(배),1.31,1.04,0.95,0.93,0.72,0.54,0.52,0.5
29,현금DPS(원),5150.0,6100.0,10000.0,11500.0,8500.0,8796.0,10275.0,11346.0
30,현금배당수익률,1.67,2.27,3.75,4.28,3.49,4.82,5.63,6.22
31,현금배당성향(%),27.3,30.23,40.38,45.78,56.2,55.29,55.19,57.23
32,발행주식수(보통주),47374837.0,47374837.0,47374837.0,47374837.0,47374837.0,,,
