,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,47666.0,56454.0,51238.0,52778.0,55801.0,53510.0,60659.0,65818.0
1,영업이익,7729.0,8481.0,5964.0,4820.0,4278.0,3345.0,5515.0,6534.0
2,영업이익(발표기준),7729.0,8481.0,5964.0,4820.0,4278.0,,,
3,세전계속사업이익,7783.0,8566.0,5673.0,4530.0,3706.0,3178.0,5385.0,6496.0
4,당기순이익,5848.0,6457.0,3980.0,3348.0,2238.0,2454.0,4021.0,4868.0
5,당기순이익(지배),5775.0,6393.0,3940.0,3322.0,2388.0,2501.0,4086.0,4920.0
6,당기순이익(비지배),73.0,65.0,40.0,26.0,-150.0,,,
7,자산총계,44431.0,51816.0,53757.0,53711.0,59890.0,60464.0,63963.0,68192.0
8,부채총계,10708.0,12849.0,12003.0,9247.0,14902.0,13626.0,13872.0,14285.0
9,자본총계,33723.0,38966.0,41754.0,44464.0,44988.0,46839.0,50091.0,53907.0
10,자본총계(지배),33456.0,38788.0,41538.0,44220.0,44895.0,46780.0,50083.0,53933.0
11,자본총계(비지배),267.0,178.0,216.0,,,,,
12,자본금,345.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0
13,영업활동현금흐름,6275.0,6770.0,5126.0,6467.0,7183.0,6098.0,7492.0,8531.0
14,투자활동현금흐름,-2169.0,-6096.0,-4008.0,-4139.0,-4032.0,-2545.0,-2782.0,-3033.0
15,재무활동현금흐름,-694.0,-1330.0,-1109.0,-1034.0,-3874.0,-1760.0,-1299.0,-1443.0
16,CAPEX,2153.0,4948.0,7686.0,4055.0,2466.0,2604.0,2718.0,2668.0
17,FCF,4122.0,1821.0,-2560.0,2412.0,4718.0,3685.0,4683.0,5496.0
18,이자발생부채,1516.0,1477.0,1295.0,1161.0,5649.0,,,
19,영업이익률,16.21,15.02,11.64,9.13,7.67,6.25,9.09,9.93
20,순이익률,12.27,11.44,7.77,6.34,4.01,4.59,6.63,7.4
21,ROE(%),18.62,17.7,9.81,7.75,5.36,5.46,8.44,9.46
22,ROA(%),14.09,13.42,7.54,6.23,3.94,4.08,6.46,7.37
23,부채비율,31.75,32.98,28.75,20.8,33.12,29.09,27.69,26.5
24,자본유보율,9689.14,11241.22,12104.31,12885.28,13322.35,,,
25,EPS(원),8368.0,9262.0,5709.0,4813.0,3460.0,3623.0,5921.0,7128.0
26,PER(배),49.53,34.71,53.34,43.53,57.8,44.99,27.53,22.87
27,BPS(원),48503.0,56234.0,60220.0,64109.0,65539.0,68292.0,73112.0,78733.0
28,PBR(배),8.55,5.72,5.06,3.27,3.05,2.39,2.23,2.07
29,현금DPS(원),1350.0,1580.0,1280.0,1180.0,1000.0,1045.0,1236.0,1320.0
30,현금배당수익률,0.33,0.49,0.42,0.56,0.5,0.64,0.76,0.81
31,현금배당성향(%),16.13,17.06,22.42,24.52,28.71,24.44,17.68,15.68
32,발행주식수(보통주),58458490.0,58458490.0,58458490.0,58458490.0,58458490.0,,,
