,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,17270.0,15964.0,17794.0,25540.0,20743.0,17812.0,18922.0,20418.0
1,영업이익,2712.0,3430.0,2842.0,3188.0,1138.0,755.0,1605.0,1693.0
2,영업이익(발표기준),2712.0,3430.0,2842.0,3188.0,1138.0,,,
3,세전계속사업이익,2687.0,3602.0,2801.0,3364.0,1277.0,978.0,1786.0,1930.0
4,당기순이익,2008.0,2729.0,2145.0,2574.0,1063.0,718.0,1419.0,1508.0
5,당기순이익(지배),2005.0,2721.0,2143.0,2574.0,1063.0,705.0,1364.0,1439.0
6,당기순이익(비지배),3.0,8.0,1.0,,,,,
7,자산총계,15291.0,17636.0,19706.0,19839.0,20265.0,20736.0,22368.0,23900.0
8,부채총계,4935.0,4706.0,4974.0,2828.0,2479.0,2378.0,2875.0,2971.0
9,자본총계,10356.0,12931.0,14732.0,17011.0,17786.0,18357.0,19493.0,20929.0
10,자본총계(지배),10293.0,12861.0,14732.0,17011.0,17786.0,18299.0,19496.0,21119.0
11,자본총계(비지배),62.0,70.0,,,,,,
12,자본금,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0
13,영업활동현금흐름,3237.0,3226.0,2279.0,3509.0,2303.0,2249.0,2558.0,2782.0
14,투자활동현금흐름,-1138.0,-2780.0,-3064.0,-1166.0,-1566.0,-1365.0,-1696.0,-1647.0
15,재무활동현금흐름,-1359.0,-919.0,11.0,-1902.0,-293.0,-163.0,127.0,-103.0
16,CAPEX,844.0,2627.0,3183.0,1258.0,1639.0,1358.0,1687.0,1619.0
17,FCF,2394.0,598.0,-905.0,2251.0,665.0,600.0,685.0,949.0
18,이자발생부채,2603.0,1865.0,2215.0,560.0,619.0,,,
19,영업이익률,15.7,21.49,15.97,12.48,5.49,4.24,8.48,8.29
20,순이익률,11.63,17.09,12.05,10.08,5.13,4.03,7.5,7.38
21,ROE(%),21.5,23.51,15.53,16.22,6.11,3.91,7.22,7.08
22,ROA(%),13.52,16.58,11.49,13.02,5.3,3.5,6.58,6.52
23,부채비율,47.65,36.39,33.76,16.63,13.94,12.95,14.75,14.2
24,자본유보율,2419.32,3045.72,3507.37,4063.24,4252.26,,,
25,EPS(원),30846.0,41867.0,32972.0,39602.0,16360.0,10851.0,20979.0,22135.0
26,PER(배),5.58,6.58,7.99,3.88,7.18,11.98,6.2,5.87
27,BPS(원),166666.0,208231.0,238533.0,275432.0,287983.0,296287.0,315671.0,341954.0
28,PBR(배),1.03,1.32,1.1,0.56,0.41,0.44,0.41,0.38
29,현금DPS(원),3000.0,4000.0,4000.0,4000.0,2500.0,2750.0,3062.0,3143.0
30,현금배당수익률,1.74,1.45,1.52,2.61,2.13,2.12,2.36,2.42
31,현금배당성향(%),9.24,9.08,11.53,9.6,14.52,25.34,14.6,14.2
32,발행주식수(보통주),6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,,,
