,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,413763.0,471202.0,504044.0,487402.0,504124.0,521364.0,541784.0,561003.0
1,영업이익,7584.0,16859.0,21589.0,18061.0,11257.0,13188.0,15995.0,17487.0
2,영업이익(발표기준),7584.0,16859.0,21589.0,18061.0,11257.0,,,
3,세전계속사업이익,1754.0,16719.0,19951.0,12998.0,2533.0,7379.0,10894.0,12598.0
4,당기순이익,1205.0,12887.0,13109.0,7993.0,2311.0,5646.0,8043.0,9012.0
5,당기순이익(지배),-2850.0,4917.0,4054.0,4684.0,900.0,2532.0,3494.0,4277.0
6,당기순이익(비지배),4055.0,7970.0,9056.0,3309.0,1411.0,,,
7,자산총계,1456217.0,1548710.0,1601950.0,1695486.0,1822862.0,1853019.0,1892719.0,1919568.0
8,부채총계,1319760.0,1406431.0,1442302.0,1525955.0,1640222.0,1662815.0,1693188.0,1705866.0
9,자본총계,136457.0,142279.0,159647.0,169530.0,182640.0,190204.0,199529.0,213702.0
10,자본총계(지배),41545.0,44081.0,45413.0,41854.0,44253.0,48183.0,52866.0,57912.0
11,자본총계(비지배),94912.0,98198.0,114235.0,,,,,
12,자본금,3772.0,4896.0,4896.0,4896.0,4896.0,4899.0,4899.0,4899.0
13,영업활동현금흐름,96207.0,60973.0,51385.0,27492.0,25179.0,29993.0,37600.0,34016.0
14,투자활동현금흐름,-89582.0,-58573.0,-56658.0,-26322.0,-39876.0,-31957.0,-36121.0,-29422.0
15,재무활동현금흐름,99.0,12947.0,-3049.0,19913.0,9917.0,-1365.0,2598.0,513.0
16,CAPEX,14621.0,11425.0,9678.0,15305.0,17067.0,12725.0,12180.0,11494.0
17,FCF,81586.0,49548.0,41707.0,12187.0,8112.0,6006.0,14775.0,8989.0
18,이자발생부채,116822.0,118575.0,109442.0,128624.0,141271.0,,,
19,영업이익률,1.83,3.58,4.28,3.71,2.23,2.53,2.95,3.12
20,순이익률,0.29,2.73,2.6,1.64,0.46,1.08,1.49,1.61
21,ROE(%),-6.7,11.48,9.06,10.73,2.09,5.48,6.92,7.72
22,ROA(%),0.09,0.86,0.83,0.49,0.13,0.31,0.43,0.47
23,부채비율,967.16,988.5,903.43,900.11,898.06,874.23,848.59,798.24
24,자본유보율,824.94,748.89,799.15,849.07,834.76,,,
25,EPS(원),-3778.0,6082.0,4140.0,4784.0,919.0,2586.0,3569.0,4368.0
26,PER(배),,5.76,10.02,6.55,27.21,7.77,5.63,4.6
27,BPS(원),59727.0,47899.0,49346.0,45478.0,48086.0,52459.0,57557.0,63051.0
28,PBR(배),0.64,0.73,0.84,0.69,0.52,0.38,0.35,0.32
29,현금DPS(원),500.0,600.0,600.0,700.0,700.0,716.0,737.0,758.0
30,현금배당수익률,1.3,1.71,1.45,2.23,2.8,3.56,3.67,3.77
31,현금배당성향(%),-12.21,11.6,13.88,13.25,72.88,21.19,15.81,13.29
32,발행주식수(보통주),74958735.0,74958735.0,74958735.0,74958735.0,74958735.0,,,
