,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,40408.0,32873.0,33892.0,39708.0,45096.0,43140.0,45954.0,47185.0
1,영업이익,3856.0,3980.0,3945.0,4590.0,4770.0,3762.0,4539.0,4818.0
2,영업이익(발표기준),3856.0,4140.0,3945.0,4590.0,4770.0,,,
3,세전계속사업이익,2925.0,2864.0,3148.0,4037.0,4049.0,3198.0,4108.0,4430.0
4,당기순이익,1481.0,1803.0,2738.0,2645.0,2721.0,2054.0,2685.0,2892.0
5,당기순이익(지배),1368.0,1689.0,2738.0,2645.0,2721.0,2054.0,2686.0,2892.0
6,당기순이익(비지배),113.0,114.0,,,,,,
7,자산총계,63649.0,63261.0,61838.0,64463.0,67042.0,68768.0,69777.0,70981.0
8,부채총계,32395.0,29742.0,27563.0,27067.0,27252.0,27553.0,26959.0,26417.0
9,자본총계,31255.0,33518.0,34275.0,37396.0,39791.0,41215.0,42818.0,44564.0
10,자본총계(지배),27428.0,33518.0,34275.0,37396.0,39791.0,41215.0,42818.0,44564.0
11,자본총계(비지배),3827.0,,,,,,,
12,자본금,1.0,521.0,462.0,482.0,499.0,500.0,500.0,500.0
13,영업활동현금흐름,3420.0,3269.0,3766.0,6166.0,4857.0,4064.0,4002.0,4403.0
14,투자활동현금흐름,-632.0,-901.0,-1147.0,-679.0,-3459.0,-2015.0,-1632.0,-1588.0
15,재무활동현금흐름,-120.0,-3028.0,-1790.0,-4219.0,-4931.0,-1626.0,-1722.0,-1664.0
16,CAPEX,587.0,524.0,469.0,753.0,1320.0,1254.0,1067.0,1022.0
17,FCF,2833.0,2745.0,3298.0,5413.0,3537.0,2602.0,2787.0,3092.0
18,이자발생부채,18544.0,16121.0,13385.0,10992.0,8303.0,,,
19,영업이익률,9.54,12.11,11.64,11.56,10.58,8.72,9.88,10.21
20,순이익률,3.67,5.49,8.08,6.66,6.03,4.76,5.84,6.13
21,ROE(%),5.07,5.54,8.08,7.38,7.05,5.07,6.39,6.62
22,ROA(%),2.35,2.84,4.38,4.19,4.14,3.02,3.88,4.11
23,부채비율,103.65,88.73,80.42,72.38,68.49,66.85,62.96,59.28
24,자본유보율,5714746.35,7721.88,8131.3,8538.21,8815.47,,,
25,EPS(원),1540.0,1779.0,2731.0,2638.0,2714.0,2048.0,2679.0,2885.0
26,PER(배),,20.15,13.11,11.94,12.65,11.57,8.85,8.21
27,BPS(원),31085.0,33435.0,34190.0,37303.0,39692.0,41112.0,42711.0,44453.0
28,PBR(배),0.0,1.07,1.05,0.84,0.87,0.58,0.55,0.53
29,현금DPS(원),0.0,700.0,800.0,900.0,1200.0,977.0,1135.0,1194.0
30,현금배당수익률,,1.95,2.23,2.86,3.49,4.12,4.79,5.04
31,현금배당성향(%),0.0,41.54,29.3,34.11,44.21,47.7,42.37,41.38
32,발행주식수(보통주),66613750.0,100249166.0,100249166.0,100249166.0,100249166.0,,,
