,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,56612.0,66976.0,60291.0,60782.0,62843.0,59607.0,66807.0,71371.0
1,영업이익,9136.0,10828.0,7315.0,5495.0,4982.0,3825.0,6483.0,7520.0
2,영업이익(발표기준),9136.0,10828.0,7315.0,5495.0,4982.0,,,
3,세전계속사업이익,9216.0,10883.0,6983.0,5348.0,4314.0,3581.0,6297.0,7227.0
4,당기순이익,6739.0,8115.0,4895.0,3763.0,2824.0,2679.0,4666.0,5374.0
5,당기순이익(지배),2604.0,3424.0,2026.0,1423.0,1337.0,1245.0,2104.0,2504.0
6,당기순이익(비지배),4135.0,4691.0,2869.0,2340.0,1487.0,,,
7,자산총계,61480.0,70884.0,73352.0,73874.0,82814.0,84001.0,88148.0,92986.0
8,부채총계,12602.0,15215.0,14033.0,11449.0,18012.0,17413.0,17721.0,18112.0
9,자본총계,48878.0,55669.0,59320.0,62425.0,64801.0,66589.0,70428.0,74874.0
10,자본총계(지배),25327.0,28332.0,29973.0,31188.0,33673.0,34486.0,36278.0,38430.0
11,자본총계(비지배),23551.0,27336.0,29347.0,,,,,
12,자본금,445.0,445.0,445.0,445.0,480.0,480.0,480.0,480.0
13,영업활동현금흐름,7365.0,8767.0,5897.0,7307.0,8302.0,7270.0,8009.0,8029.0
14,투자활동현금흐름,-833.0,-8141.0,-2435.0,-5404.0,-4333.0,-3073.0,-3055.0,-3158.0
15,재무활동현금흐름,-707.0,-989.0,-873.0,-1024.0,-2874.0,-1567.0,-1060.0,-1067.0
16,CAPEX,2778.0,6023.0,8466.0,4369.0,2742.0,2787.0,2836.0,2975.0
17,FCF,4587.0,2744.0,-2568.0,2938.0,5560.0,3319.0,4643.0,4763.0
18,이자발생부채,1731.0,2087.0,2225.0,2141.0,8140.0,,,
19,영업이익률,16.14,16.17,12.13,9.04,7.93,6.42,9.7,10.54
20,순이익률,11.91,12.12,8.12,6.19,4.49,4.49,6.98,7.53
21,ROE(%),10.74,12.76,6.95,4.65,4.12,3.65,5.95,6.7
22,ROA(%),11.57,12.26,6.79,5.11,3.61,3.21,5.42,5.93
23,부채비율,25.78,27.33,23.66,18.34,27.8,26.15,25.16,24.19
24,자본유보율,5947.41,6628.95,7014.91,7292.1,7355.32,,,
25,EPS(원),2929.0,3851.0,2279.0,1600.0,1498.0,1297.0,2192.0,2608.0
26,PER(배),50.4,34.45,61.72,45.32,55.21,44.57,26.37,22.16
27,BPS(원),30408.0,34017.0,35986.0,37446.0,37530.0,38436.0,40433.0,42832.0
28,PBR(배),4.86,3.9,3.91,1.94,2.2,1.5,1.43,1.35
29,현금DPS(원),390.0,460.0,360.0,310.0,300.0,292.0,337.0,301.0
30,현금배당수익률,0.26,0.35,0.26,0.43,0.36,0.51,0.58,0.52
31,현금배당성향(%),12.48,11.2,14.81,18.17,22.98,19.35,13.21,9.9
32,발행주식수(보통주),79790980.0,82458180.0,82458180.0,82458180.0,82458180.0,,,
