,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,Unnamed: 1_level_1,Unnamed: 2_level_1,2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,,,,27927.0,42165.0,38604.0,40159.0,42480.0
1,영업이익,,,,3179.0,5515.0,4468.0,4446.0,4886.0
2,영업이익(발표기준),,,,3179.0,5515.0,,,
3,세전계속사업이익,,,,3248.0,5589.0,4526.0,4453.0,5115.0
4,당기순이익,,,,2299.0,4137.0,3343.0,3296.0,3774.0
5,당기순이익(지배),,,,2299.0,4137.0,3339.0,3293.0,3687.0
6,당기순이익(비지배),,,,,,,,
7,자산총계,,,,48634.0,44096.0,52866.0,55307.0,55297.0
8,부채총계,,,,30190.0,21778.0,25786.0,25311.0,21796.0
9,자본총계,,,,18444.0,22317.0,27080.0,29996.0,33501.0
10,자본총계(지배),,,,18444.0,22317.0,26819.0,29828.0,33435.0
11,자본총계(비지배),,,,,,,,
12,자본금,,,,2197.0,2197.0,2984.0,2984.0,2858.0
13,영업활동현금흐름,,,,4546.0,-1200.0,4069.0,4202.0,3842.0
14,투자활동현금흐름,,,,-1750.0,-5230.0,-5109.0,-1492.0,-723.0
15,재무활동현금흐름,,,,283.0,-1759.0,6609.0,-552.0,-719.0
16,CAPEX,,,,59.0,50.0,452.0,479.0,314.0
17,FCF,,,,4488.0,-1250.0,4294.0,3332.0,3046.0
18,이자발생부채,,,,7264.0,6191.0,,,
19,영업이익률,,,,11.38,13.08,11.57,11.07,11.5
20,순이익률,,,,8.23,9.81,8.66,8.21,8.88
21,ROE(%),,,,,20.3,13.59,11.63,11.66
22,ROA(%),,,,,8.92,6.89,6.09,6.82
23,부채비율,,,,163.69,97.58,95.22,84.38,65.06
24,자본유보율,,,,739.87,916.87,,,
25,EPS(원),,,,6848.0,8239.0,5452.0,4996.0,5594.0
26,PER(배),,,,6.53,2.89,3.66,3.99,3.57
27,BPS(원),,,,36740.0,44456.0,40698.0,45264.0,50737.0
28,PBR(배),,,,1.22,0.53,0.49,0.44,0.39
29,현금DPS(원),,,,438.0,438.0,540.0,540.0,548.0
30,현금배당수익률,,,,0.98,1.84,2.71,2.71,2.74
31,현금배당성향(%),,,,9.56,5.31,10.65,10.8,9.79
32,발행주식수(보통주),,,,50209989.0,50209989.0,,,
