,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,28197.0,28318.0,29450.0,27745.0,24513.0,24602.0,25447.0,25936.0
1,영업이익,1111.0,2178.0,2411.0,1075.0,411.0,622.0,935.0,1020.0
2,영업이익(발표기준),1111.0,2178.0,2411.0,1075.0,411.0,,,
3,세전계속사업이익,798.0,1822.0,2048.0,874.0,263.0,494.0,791.0,898.0
4,당기순이익,517.0,1377.0,1507.0,621.0,176.0,330.0,577.0,655.0
5,당기순이익(지배),516.0,1376.0,1506.0,620.0,176.0,329.0,577.0,655.0
6,당기순이익(비지배),1.0,1.0,1.0,1.0,0.0,,,
7,자산총계,26076.0,27149.0,27295.0,26681.0,25625.0,25500.0,26011.0,26310.0
8,부채총계,15146.0,14801.0,14204.0,12888.0,11787.0,11455.0,11532.0,11277.0
9,자본총계,10930.0,12348.0,13091.0,13793.0,13838.0,14045.0,14479.0,15033.0
10,자본총계(지배),10910.0,12328.0,13071.0,13772.0,13818.0,14022.0,14446.0,14986.0
11,자본총계(비지배),20.0,21.0,21.0,,,,,
12,자본금,1401.0,1401.0,1401.0,1401.0,1401.0,1400.0,1400.0,1400.0
13,영업활동현금흐름,3396.0,2463.0,1374.0,812.0,2017.0,1122.0,1258.0,1417.0
14,투자활동현금흐름,-849.0,-1008.0,-877.0,-751.0,-568.0,-716.0,-766.0,-817.0
15,재무활동현금흐름,-2456.0,-1287.0,-565.0,-85.0,-1359.0,-344.0,-160.0,-353.0
16,CAPEX,903.0,987.0,818.0,738.0,612.0,755.0,771.0,828.0
17,FCF,2494.0,1475.0,556.0,74.0,1404.0,148.0,394.0,547.0
18,이자발생부채,11249.0,10089.0,9243.0,9253.0,8200.0,,,
19,영업이익률,3.94,7.69,8.19,3.88,1.68,2.53,3.68,3.93
20,순이익률,1.83,4.86,5.12,2.24,0.72,1.34,2.27,2.53
21,ROE(%),4.83,11.84,11.86,4.62,1.28,2.37,4.05,4.45
22,ROA(%),1.89,5.17,5.54,2.3,0.67,1.29,2.24,2.5
23,부채비율,138.57,119.86,108.5,93.44,85.18,81.56,79.65,75.02
24,자본유보율,674.42,770.52,840.26,882.96,875.74,,,
25,EPS(원),1841.0,4910.0,5372.0,2212.0,629.0,1176.0,2059.0,2336.0
26,PER(배),14.97,8.25,8.84,12.36,37.86,16.84,9.62,8.48
27,BPS(원),38947.0,44008.0,46660.0,49164.0,49327.0,50057.0,51571.0,53497.0
28,PBR(배),0.71,0.92,1.02,0.56,0.48,0.4,0.38,0.37
29,현금DPS(원),500.0,700.0,800.0,600.0,400.0,413.0,467.0,500.0
30,현금배당수익률,1.81,1.73,1.68,2.19,1.68,2.09,2.36,2.53
31,현금배당성향(%),27.16,14.25,14.88,27.11,63.6,35.16,22.67,21.4
32,발행주식수(보통주),28024278.0,28024278.0,28024278.0,28024278.0,28024278.0,,,
