,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,39345.0,39704.0,50648.0,55849.0,49779.0,44821.0,48460.0,50182.0
1,영업이익,1640.0,1571.0,2626.0,5546.0,3678.0,4010.0,4398.0,4684.0
2,영업이익(발표기준),1640.0,1571.0,2626.0,5546.0,3678.0,,,
3,세전계속사업이익,1696.0,1129.0,2898.0,6169.0,3793.0,4160.0,4604.0,4919.0
4,당기순이익,1219.0,808.0,2176.0,5031.0,2947.0,3281.0,3515.0,3746.0
5,당기순이익(지배),1189.0,732.0,2136.0,4912.0,2946.0,3273.0,3506.0,3739.0
6,당기순이익(비지배),30.0,75.0,41.0,119.0,1.0,,,
7,자산총계,42106.0,45461.0,45798.0,46167.0,45380.0,47215.0,49811.0,53069.0
8,부채총계,25468.0,28182.0,26230.0,22686.0,19085.0,18103.0,17788.0,17835.0
9,자본총계,16637.0,17279.0,19568.0,23481.0,26296.0,29112.0,32022.0,35234.0
10,자본총계(지배),15565.0,16197.0,18427.0,23473.0,26286.0,28966.0,31821.0,34955.0
11,자본총계(비지배),1073.0,1082.0,1141.0,,,,,
12,자본금,1675.0,1675.0,1675.0,1675.0,1675.0,1673.0,1673.0,1673.0
13,영업활동현금흐름,4832.0,2968.0,4210.0,4846.0,5577.0,5287.0,4820.0,5324.0
14,투자활동현금흐름,-3913.0,-2507.0,-1060.0,-1907.0,-1360.0,-1556.0,-1881.0,-1953.0
15,재무활동현금흐름,-2584.0,1036.0,-2767.0,-4264.0,-3957.0,-1150.0,-1183.0,-797.0
16,CAPEX,3898.0,2727.0,1060.0,1341.0,1727.0,1787.0,1808.0,1718.0
17,FCF,934.0,240.0,3151.0,3505.0,3850.0,3541.0,2916.0,3574.0
18,이자발생부채,19146.0,20807.0,18091.0,14570.0,11561.0,,,
19,영업이익률,4.17,3.96,5.18,9.93,7.39,8.95,9.07,9.34
20,순이익률,3.1,2.03,4.3,9.01,5.92,7.32,7.25,7.46
21,ROE(%),7.63,4.61,12.34,23.45,11.84,11.85,11.54,11.2
22,ROA(%),2.82,1.85,4.77,10.94,6.44,7.09,7.25,7.28
23,부채비율,153.08,163.1,134.05,96.61,72.58,62.18,55.55,50.62
24,자본유보율,844.13,880.5,996.98,1362.22,1518.71,,,
25,EPS(원),3550.0,2187.0,6377.0,14667.0,8796.0,9773.0,10468.0,11164.0
26,PER(배),14.67,37.49,15.6,5.95,8.81,7.25,6.77,6.35
27,BPS(원),55791.0,58058.0,66048.0,84137.0,94221.0,103824.0,114059.0,125293.0
28,PBR(배),0.93,1.41,1.51,1.04,0.82,0.68,0.62,0.57
29,현금DPS(원),800.0,800.0,1000.0,1350.0,1500.0,1610.0,1670.0,1711.0
30,현금배당수익률,1.54,0.98,1.01,1.55,1.94,2.27,2.36,2.41
31,현금배당성향(%),18.9,30.17,12.78,7.47,13.87,14.99,14.52,13.94
32,발행주식수(보통주),30467691.0,30467691.0,30467691.0,30467691.0,30467691.0,,,
