,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,132245.0,119667.0,128272.0,99882.0,105309.0,103654.0,110529.0,114716.0
1,영업이익,817.0,1741.0,2123.0,1657.0,1348.0,1683.0,1901.0,2033.0
2,영업이익(발표기준),817.0,1741.0,2123.0,1657.0,1348.0,,,
3,세전계속사업이익,-2152.0,1332.0,1779.0,1566.0,-753.0,4198.0,1677.0,1797.0
4,당기순이익,-2171.0,848.0,882.0,-360.0,-149.0,2937.0,1134.0,1229.0
5,당기순이익(지배),-2354.0,581.0,602.0,-704.0,286.0,2551.0,859.0,965.0
6,당기순이익(비지배),183.0,266.0,280.0,344.0,-434.0,,,
7,자산총계,53835.0,51773.0,49676.0,50381.0,48760.0,50653.0,52376.0,52948.0
8,부채총계,38402.0,35319.0,33821.0,34885.0,33274.0,32441.0,33120.0,32554.0
9,자본총계,15433.0,16454.0,15855.0,15495.0,15486.0,18212.0,19256.0,20391.0
10,자본총계(지배),11993.0,12489.0,11944.0,11285.0,11715.0,14126.0,14973.0,15883.0
11,자본총계(비지배),3440.0,3965.0,3911.0,,,,,
12,자본금,1938.0,1938.0,1938.0,1938.0,1938.0,1940.0,1940.0,1940.0
13,영업활동현금흐름,2977.0,2303.0,1806.0,308.0,2250.0,3539.0,2046.0,2433.0
14,투자활동현금흐름,-2776.0,-2180.0,-102.0,-693.0,781.0,-704.0,-1169.0,-1449.0
15,재무활동현금흐름,276.0,-2377.0,-669.0,-73.0,-2298.0,-1448.0,-619.0,-283.0
16,CAPEX,331.0,779.0,744.0,1030.0,644.0,852.0,932.0,980.0
17,FCF,2646.0,1524.0,1063.0,-723.0,1606.0,2811.0,1635.0,1469.0
18,이자발생부채,17577.0,15280.0,14066.0,14307.0,14620.0,,,
19,영업이익률,0.62,1.46,1.65,1.66,1.28,1.62,1.72,1.77
20,순이익률,-1.64,0.71,0.69,-0.36,-0.14,2.83,1.03,1.07
21,ROE(%),-17.93,4.75,4.93,-6.06,2.48,19.74,5.91,6.26
22,ROA(%),-4.22,1.6,1.74,-0.72,-0.3,5.91,2.2,2.33
23,부채비율,248.82,214.66,213.32,225.13,214.86,178.12,172.0,159.65
24,자본유보율,494.98,521.82,547.95,506.35,515.19,,,
25,EPS(원),-6074.0,1500.0,1553.0,-1815.0,737.0,6582.0,2217.0,2490.0
26,PER(배),,19.5,17.48,,20.41,2.38,7.06,6.28
27,BPS(원),31023.0,32305.0,30895.0,29191.0,30303.0,37522.0,39773.0,42190.0
28,PBR(배),1.09,0.91,0.88,0.53,0.5,0.42,0.39,0.37
29,현금DPS(원),200.0,250.0,250.0,250.0,300.0,292.0,292.0,300.0
30,현금배당수익률,0.59,0.85,0.92,1.63,1.99,1.86,1.86,1.92
31,현금배당성향(%),-3.28,16.62,16.05,-13.74,40.59,4.43,13.15,12.05
32,발행주식수(보통주),38760000.0,38760000.0,38760000.0,38760000.0,38760000.0,,,
