,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,41698.0,45033.0,46672.0,44715.0,49632.0,52190.0,54406.0,55817.0
1,영업이익,13659.0,14696.0,14261.0,12551.0,13820.0,14264.0,15051.0,15340.0
2,영업이익(발표기준),13659.0,14701.0,14261.0,12551.0,13820.0,,,
3,세전계속사업이익,14144.0,15873.0,13456.0,13187.0,14627.0,15526.0,15935.0,16240.0
4,당기순이익,10322.0,12255.0,11642.0,8987.0,10387.0,11121.0,11393.0,11635.0
5,당기순이익(지배),10357.0,12308.0,11638.0,9016.0,10365.0,11122.0,11369.0,11620.0
6,당기순이익(비지배),-35.0,-52.0,5.0,-30.0,22.0,,,
7,자산총계,86734.0,98121.0,99814.0,101551.0,107121.0,113424.0,119420.0,125070.0
8,부채총계,23979.0,26943.0,21516.0,20220.0,20062.0,20895.0,21234.0,21190.0
9,자본총계,62755.0,71178.0,78298.0,81331.0,87059.0,92528.0,98186.0,103881.0
10,자본총계(지배),62089.0,70452.0,77721.0,80793.0,86506.0,91957.0,97670.0,103472.0
11,자본총계(비지배),666.0,726.0,577.0,,,,,
12,자본금,9550.0,9550.0,9550.0,9550.0,9550.0,9550.0,9550.0,9550.0
13,영업활동현금흐름,12592.0,14978.0,11431.0,8217.0,10425.0,10477.0,10997.0,11392.0
14,투자활동현금흐름,-7476.0,-7026.0,-6830.0,-463.0,-4592.0,-3035.0,-3790.0,-3662.0
15,재무활동현금흐름,-3810.0,-4884.0,-4386.0,-5494.0,-6321.0,-5381.0,-5204.0,-5289.0
16,CAPEX,2102.0,1617.0,3183.0,3533.0,2222.0,2541.0,2644.0,2866.0
17,FCF,10490.0,13360.0,8248.0,4683.0,8202.0,7778.0,8670.0,9284.0
18,이자발생부채,3363.0,2621.0,2789.0,2284.0,1666.0,,,
19,영업이익률,32.76,32.63,30.56,28.07,27.84,27.33,27.66,27.48
20,순이익률,24.75,27.21,24.95,20.1,20.93,21.31,20.94,20.84
21,ROE(%),17.5,18.57,15.71,11.38,12.39,12.46,11.99,11.55
22,ROA(%),12.83,13.26,11.76,8.93,9.96,10.08,9.79,9.52
23,부채비율,38.21,37.85,27.48,24.86,23.04,22.58,21.63,20.4
24,자본유보율,598.61,682.68,757.02,795.11,850.82,,,
25,EPS(원),7544.0,8965.0,8476.0,6567.0,7549.0,8101.0,8281.0,8464.0
26,PER(배),13.85,11.27,13.63,15.46,12.42,10.36,10.13,9.91
27,BPS(원),49290.0,55797.0,61553.0,63987.0,68341.0,72648.0,77160.0,81744.0
28,PBR(배),2.12,1.81,1.88,1.59,1.37,1.15,1.09,1.03
29,현금DPS(원),3400.0,3600.0,4000.0,4000.0,4400.0,4486.0,4643.0,4769.0
30,현금배당수익률,3.25,3.56,3.46,3.94,4.69,5.35,5.53,5.68
31,현금배당성향(%),41.35,36.93,43.4,56.02,53.74,55.37,56.07,56.35
32,발행주식수(보통주),137292497.0,137292497.0,137292497.0,137292497.0,137292497.0,,,
