,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,61763.0,60330.0,68385.0,80020.0,80408.0,81593.0,89676.0,95132.0
1,영업이익,3013.0,244.0,3062.0,11499.0,7340.0,6484.0,8371.0,9490.0
2,영업이익(발표기준),3013.0,244.0,3062.0,11499.0,7340.0,,,
3,세전계속사업이익,3668.0,321.0,2535.0,10852.0,6906.0,6202.0,8191.0,9288.0
4,당기순이익,206.0,229.0,1773.0,6850.0,5280.0,4796.0,6209.0,7041.0
5,당기순이익(지배),112.0,147.0,1617.0,6562.0,5143.0,4695.0,6094.0,6880.0
6,당기순이익(비지배),95.0,82.0,155.0,288.0,138.0,,,
7,자산총계,72695.0,76626.0,77674.0,86449.0,86742.0,89999.0,95500.0,102496.0
8,부채총계,29541.0,33250.0,34359.0,36984.0,32442.0,31692.0,31900.0,32597.0
9,자본총계,43154.0,43376.0,43315.0,49465.0,54301.0,58307.0,63600.0,69899.0
10,자본총계(지배),42221.0,42401.0,42316.0,48210.0,52850.0,56830.0,61981.0,68051.0
11,자본총계(비지배),933.0,975.0,998.0,,,,,
12,자본금,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0
13,영업활동현금흐름,5371.0,6796.0,7177.0,15587.0,10213.0,13588.0,13850.0,15221.0
14,투자활동현금흐름,-2212.0,-11863.0,-12323.0,-6981.0,-5170.0,-9404.0,-9556.0,-9816.0
15,재무활동현금흐름,303.0,2813.0,1961.0,-2358.0,-6195.0,-2594.0,-2000.0,-1981.0
16,CAPEX,11962.0,10519.0,14763.0,11952.0,15480.0,9375.0,9490.0,9924.0
17,FCF,-6591.0,-3722.0,-7586.0,3635.0,-5267.0,3850.0,4996.0,5786.0
18,이자발생부채,20416.0,24436.0,25689.0,24541.0,20114.0,,,
19,영업이익률,4.88,0.4,4.48,14.37,9.13,7.95,9.33,9.98
20,순이익률,0.33,0.38,2.59,8.56,6.57,5.88,6.92,7.4
21,ROE(%),0.26,0.35,3.82,14.5,10.18,8.56,10.26,10.58
22,ROA(%),0.27,0.31,2.3,8.35,6.1,5.43,6.69,7.11
23,부채비율,68.45,76.66,79.32,74.77,59.74,54.35,50.16,46.63
24,자본유보율,899.67,922.4,942.01,1088.79,1190.22,,,
25,EPS(원),144.0,190.0,2084.0,8457.0,6627.0,6050.0,7853.0,8866.0
26,PER(배),436.26,268.04,47.98,12.24,18.86,20.66,15.92,14.1
27,BPS(원),55887.0,56125.0,56013.0,63815.0,69957.0,75225.0,82042.0,90078.0
28,PBR(배),1.13,0.91,1.79,1.62,1.79,1.66,1.52,1.39
29,현금DPS(원),500.0,500.0,750.0,1000.0,1100.0,1090.0,1148.0,1202.0
30,현금배당수익률,0.79,0.98,0.75,0.97,0.88,0.87,0.92,0.96
31,현금배당성향(%),338.89,257.8,35.12,11.53,16.19,17.35,14.07,13.05
32,발행주식수(보통주),74693696.0,74693696.0,74693696.0,74693696.0,74693696.0,,,
