,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,28071.0,29218.0,33925.0,37112.0,37595.0,,,
1,영업이익,1063.0,2137.0,2656.0,2697.0,1313.0,,,
2,영업이익(발표기준),1063.0,2137.0,2656.0,2697.0,1313.0,,,
3,세전계속사업이익,-199.0,1941.0,2407.0,2698.0,809.0,,,
4,당기순이익,-374.0,1333.0,1854.0,2066.0,574.0,,,
5,당기순이익(지배),-430.0,720.0,996.0,1069.0,283.0,,,
6,당기순이익(비지배),56.0,613.0,858.0,997.0,291.0,,,
7,자산총계,24955.0,27419.0,29448.0,33979.0,43280.0,,,
8,부채총계,15939.0,17305.0,17927.0,19240.0,28980.0,,,
9,자본총계,9016.0,10114.0,11521.0,14739.0,14299.0,,,
10,자본총계(지배),5609.0,6204.0,7015.0,8452.0,8273.0,,,
11,자본총계(비지배),3407.0,3910.0,4505.0,,,,,
12,자본금,662.0,662.0,662.0,662.0,662.0,,,
13,영업활동현금흐름,1412.0,3183.0,2809.0,3173.0,2742.0,,,
14,투자활동현금흐름,1434.0,-1286.0,-2925.0,-2246.0,-2193.0,,,
15,재무활동현금흐름,-1464.0,-743.0,-393.0,900.0,-2955.0,,,
16,CAPEX,1125.0,731.0,2347.0,3467.0,885.0,,,
17,FCF,288.0,2452.0,462.0,-294.0,1857.0,,,
18,이자발생부채,7729.0,7540.0,7601.0,7806.0,16959.0,,,
19,영업이익률,3.79,7.31,7.83,7.27,3.49,,,
20,순이익률,-1.33,4.56,5.46,5.57,1.53,,,
21,ROE(%),-7.68,12.19,15.07,13.82,3.38,,,
22,ROA(%),-1.42,5.09,6.52,6.51,1.49,,,
23,부채비율,176.79,171.1,155.61,130.54,202.67,,,
24,자본유보율,751.97,841.77,970.14,1179.2,1149.46,,,
25,EPS(원),-3246.0,5436.0,7522.0,8070.0,2135.0,,,
26,PER(배),,10.3,9.11,6.69,16.21,,,
27,BPS(원),43498.0,48112.0,54400.0,64785.0,63415.0,,,
28,PBR(배),1.45,1.16,1.26,0.83,0.55,,,
29,현금DPS(원),500.0,550.0,650.0,750.0,750.0,,,
30,현금배당수익률,0.79,0.98,0.95,1.39,2.17,,,
31,현금배당성향(%),-15.0,9.85,8.41,9.15,34.6,,,
32,발행주식수(보통주),13247561.0,13247561.0,13247561.0,13247561.0,13247561.0,,,
