,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,589577.0,601904.0,598149.0,606276.0,591729.0,585250.0,592163.0,600884.0
1,영업이익,113467.0,120016.0,49532.0,-2080.0,-12765.0,31390.0,35623.0,30666.0
2,영업이익(발표기준),113467.0,120016.0,49532.0,-2080.0,-12765.0,,,
3,세전계속사업이익,186558.0,105135.0,36142.0,-20008.0,-32658.0,16769.0,20748.0,16394.0
4,당기순이익,134164.0,71483.0,14414.0,-11745.0,-22635.0,11433.0,14926.0,11688.0
5,당기순이익(지배),132891.0,70486.0,12987.0,-13146.0,-23455.0,10680.0,14455.0,11235.0
6,당기순이익(비지배),1272.0,997.0,1427.0,1401.0,820.0,,,
7,자산총계,1752574.0,1778370.0,1817889.0,1852491.0,1975978.0,2000407.0,2025900.0,2052551.0
8,부채총계,1073149.0,1047865.0,1088243.0,1141563.0,1287081.0,1298448.0,1314759.0,1332481.0
9,자본총계,679425.0,730505.0,729646.0,710928.0,688896.0,701958.0,711140.0,720070.0
10,자본총계(지배),666345.0,717237.0,716814.0,697439.0,674963.0,687294.0,695707.0,704555.0
11,자본총계(비지배),13080.0,13269.0,12832.0,,,,,
12,자본금,32098.0,32098.0,32098.0,32098.0,32098.0,32100.0,32100.0,32100.0
13,영업활동현금흐름,169431.0,165206.0,112499.0,66801.0,82134.0,139426.0,143741.0,144524.0
14,투자활동현금흐름,-97740.0,-96459.0,-126067.0,-130143.0,-134994.0,-129996.0,-137038.0,-135485.0
15,재무활동현금흐름,-52066.0,-76375.0,7456.0,53017.0,57754.0,9248.0,10634.0,8396.0
16,CAPEX,140499.0,120288.0,125360.0,122669.0,140004.0,129565.0,136509.0,134229.0
17,FCF,28932.0,44918.0,-12861.0,-55867.0,-57869.0,-6862.0,-10497.0,-12134.0
18,이자발생부채,594129.0,541804.0,551657.0,613184.0,729467.0,,,
19,영업이익률,19.25,19.94,8.28,-0.34,-2.16,5.36,6.02,5.1
20,순이익률,22.76,11.88,2.41,-1.94,-3.82,1.95,2.52,1.94
21,ROE(%),22.11,10.19,1.81,-1.86,-3.42,1.57,2.09,1.6
22,ROA(%),7.92,4.05,0.8,-0.64,-1.18,0.57,0.74,0.57
23,부채비율,157.95,143.44,149.15,160.57,186.83,184.98,184.88,185.05
24,자본유보율,1564.84,1721.37,1727.45,1669.8,1597.36,,,
25,EPS(원),20701.0,10980.0,2023.0,-2048.0,-3654.0,1664.0,2252.0,1750.0
26,PER(배),2.42,4.01,18.86,,,12.98,9.59,12.34
27,BPS(원),103798.0,111725.0,111660.0,108641.0,105140.0,107061.0,108372.0,109750.0
28,PBR(배),0.48,0.39,0.34,0.3,0.26,0.2,0.2,0.2
29,현금DPS(원),3100.0,1980.0,790.0,,,389.0,608.0,458.0
30,현금배당수익률,6.2,4.49,2.07,,,1.8,2.81,2.12
31,현금배당성향(%),14.98,18.03,39.05,0.0,0.0,23.4,27.0,26.2
32,발행주식수(보통주),641964077.0,641964077.0,641964077.0,641964077.0,641964077.0,,,
