,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,47714.0,58475.0,65967.0,68833.0,66948.0,65946.0,67681.0,69607.0
1,영업이익,6722.0,7647.0,8948.0,7647.0,8053.0,8292.0,8627.0,9018.0
2,영업이익(발표기준),6722.0,7647.0,8948.0,7647.0,8053.0,,,
3,세전계속사업이익,6845.0,8017.0,9257.0,7687.0,8724.0,8707.0,9206.0,9623.0
4,당기순이익,5140.0,5946.0,6340.0,5348.0,6386.0,6301.0,6680.0,6986.0
5,당기순이익(지배),5094.0,5924.0,6290.0,5274.0,6329.0,6221.0,6603.0,6926.0
6,당기순이익(비지배),46.0,22.0,50.0,74.0,57.0,,,
7,자산총계,59079.0,64826.0,70381.0,72259.0,78406.0,82024.0,86555.0,90857.0
8,부채총계,6886.0,8199.0,9325.0,8514.0,10022.0,9900.0,10269.0,10216.0
9,자본총계,52194.0,56627.0,61057.0,63745.0,68384.0,72124.0,76287.0,80644.0
10,자본총계(지배),50773.0,55165.0,59603.0,62500.0,67154.0,70767.0,74785.0,78928.0
11,자본총계(비지배),1421.0,1463.0,1453.0,,,,,
12,자본금,944.0,944.0,944.0,944.0,944.0,941.0,941.0,941.0
13,영업활동현금흐름,9449.0,6807.0,7968.0,8883.0,6927.0,9348.0,9016.0,9410.0
14,투자활동현금흐름,-6508.0,-4590.0,-3237.0,-6497.0,-4739.0,-5032.0,-5239.0,-5331.0
15,재무활동현금흐름,-2363.0,-1565.0,-1725.0,-1829.0,-1909.0,-2446.0,-2458.0,-2528.0
16,CAPEX,4799.0,1845.0,4970.0,3162.0,3581.0,4412.0,4261.0,4254.0
17,FCF,4650.0,4962.0,2998.0,5722.0,3345.0,4977.0,4699.0,5020.0
18,이자발생부채,529.0,480.0,338.0,305.0,407.0,,,
19,영업이익률,14.09,13.08,13.56,11.11,12.03,12.57,12.75,12.96
20,순이익률,10.77,10.17,9.61,7.77,9.54,9.55,9.87,10.04
21,ROE(%),10.49,11.18,10.96,8.64,9.76,9.02,9.07,9.01
22,ROA(%),8.9,9.6,9.38,7.5,8.48,7.85,7.92,7.88
23,부채비율,13.19,14.48,15.27,13.36,14.66,13.73,13.46,12.67
24,자본유보율,5216.99,5678.25,6187.4,6565.05,7046.39,,,
25,EPS(원),26994.0,31395.0,33336.0,27950.0,33541.0,32966.0,34992.0,36704.0
26,PER(배),17.37,15.13,14.79,15.47,12.67,11.47,10.8,10.3
27,BPS(원),287269.0,312118.0,337232.0,353622.0,379956.0,400395.0,423130.0,446572.0
28,PBR(배),1.63,1.52,1.46,1.22,1.12,0.94,0.89,0.85
29,현금DPS(원),8500.0,8500.0,10000.0,11000.0,14000.0,14086.0,14387.0,14385.0
30,현금배당수익률,1.81,1.79,2.03,2.54,3.29,3.73,3.81,3.81
31,현금배당성향(%),29.49,25.36,28.1,36.86,39.09,42.73,41.12,39.19
32,발행주식수(보통주),18870000.0,18870000.0,18870000.0,18870000.0,18870000.0,,,
