,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,18831.0,20107.0,21262.0,22468.0,23597.0,24524.0,25355.0,26116.0
1,영업이익,1334.0,1425.0,1461.0,1517.0,1483.0,1650.0,1698.0,1839.0
2,영업이익(발표기준),1334.0,1425.0,1461.0,1517.0,1483.0,,,
3,세전계속사업이익,1429.0,1834.0,1803.0,2018.0,1420.0,1769.0,1802.0,1908.0
4,당기순이익,1049.0,1380.0,1324.0,1608.0,998.0,1354.0,1346.0,1425.0
5,당기순이익(지배),1045.0,1375.0,1313.0,1600.0,968.0,1309.0,1313.0,1386.0
6,당기순이익(비지배),5.0,5.0,11.0,9.0,30.0,,,
7,자산총계,14843.0,15927.0,17217.0,20635.0,21521.0,22738.0,24065.0,25525.0
8,부채총계,5352.0,5575.0,5701.0,7878.0,8056.0,8259.0,8478.0,8695.0
9,자본총계,9491.0,10352.0,11516.0,12757.0,13465.0,14479.0,15587.0,16830.0
10,자본총계(지배),9434.0,10292.0,10980.0,12080.0,12776.0,13788.0,14888.0,16059.0
11,자본총계(비지배),57.0,60.0,536.0,,,,,
12,자본금,172.0,172.0,172.0,180.0,180.0,180.0,180.0,180.0
13,영업활동현금흐름,1115.0,1489.0,1086.0,1969.0,1863.0,2141.0,2235.0,2377.0
14,투자활동현금흐름,-814.0,-1334.0,-846.0,-2719.0,-1373.0,-1165.0,-1110.0,-1430.0
15,재무활동현금흐름,-372.0,-402.0,-499.0,699.0,-638.0,-524.0,-377.0,-350.0
16,CAPEX,812.0,843.0,777.0,2011.0,2830.0,1511.0,1407.0,1828.0
17,FCF,303.0,645.0,309.0,-42.0,-967.0,824.0,1102.0,728.0
18,이자발생부채,1433.0,1359.0,1200.0,2711.0,2897.0,,,
19,영업이익률,7.08,7.09,6.87,6.75,6.28,6.73,6.7,7.04
20,순이익률,5.57,6.86,6.23,7.16,4.23,5.52,5.31,5.46
21,ROE(%),11.86,13.94,12.34,13.87,7.79,9.85,9.16,8.96
22,ROA(%),7.4,8.97,7.99,8.5,4.73,6.12,5.75,5.75
23,부채비율,56.39,53.85,49.51,61.76,59.83,57.04,54.39,51.66
24,자본유보율,5049.33,5713.2,6478.79,7722.83,8116.36,,,
25,EPS(원),30365.0,39977.0,38161.0,45925.0,26861.0,36301.0,36409.0,38444.0
26,PER(배),40.34,16.56,21.12,15.76,20.63,15.18,15.13,14.33
27,BPS(원),279364.0,305644.0,326055.0,356097.0,376620.0,406449.0,438860.0,473374.0
28,PBR(배),4.38,2.17,2.47,2.03,1.47,1.36,1.26,1.16
29,현금DPS(원),5200.0,6800.0,7000.0,7500.0,7500.0,7700.0,7871.0,8050.0
30,현금배당수익률,0.42,1.03,0.87,1.04,1.35,1.4,1.43,1.46
31,현금배당성향(%),16.81,16.65,17.96,15.91,26.27,21.21,21.62,20.94
32,발행주식수(보통주),3440000.0,3440000.0,3440000.0,3605237.0,3605237.0,,,
