,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,8383.0,9836.0,17587.0,17151.0,17012.0,27968.0,33040.0,35483.0
1,영업이익,2375.0,3288.0,5850.0,6149.0,4790.0,10518.0,13682.0,14730.0
2,영업이익(발표기준),2375.0,3288.0,5850.0,6149.0,4790.0,,,
3,세전계속사업이익,2395.0,3461.0,6102.0,6374.0,4962.0,10959.0,14119.0,15355.0
4,당기순이익,1664.0,2714.0,4440.0,4215.0,3592.0,8217.0,10463.0,11376.0
5,당기순이익(지배),1654.0,2723.0,4410.0,4182.0,3582.0,8209.0,10458.0,11365.0
6,당기순이익(비지배),10.0,-9.0,31.0,33.0,10.0,,,
7,자산총계,22192.0,23608.0,35266.0,29413.0,33464.0,41651.0,51192.0,60857.0
8,부채총계,4303.0,4653.0,7973.0,5623.0,8342.0,9806.0,10630.0,10830.0
9,자본총계,17889.0,18955.0,27292.0,23790.0,25122.0,31845.0,40562.0,50027.0
10,자본총계(지배),17695.0,18856.0,27212.0,23677.0,24992.0,31706.0,40546.0,50235.0
11,자본총계(비지배),194.0,99.0,80.0,,,,,
12,자본금,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
13,영업활동현금흐름,2413.0,1120.0,5952.0,3528.0,3922.0,9082.0,10824.0,11368.0
14,투자활동현금흐름,-5169.0,-1387.0,-4596.0,683.0,-2342.0,-2826.0,-3069.0,-2893.0
15,재무활동현금흐름,3102.0,-738.0,-797.0,-4244.0,-457.0,-1077.0,-1441.0,-1685.0
16,CAPEX,177.0,166.0,288.0,267.0,510.0,436.0,493.0,462.0
17,FCF,2237.0,954.0,5664.0,3261.0,3412.0,8501.0,10093.0,10863.0
18,이자발생부채,,1497.0,1498.0,1551.0,3578.0,,,
19,영업이익률,28.33,33.43,33.26,35.85,28.16,37.61,41.41,41.51
20,순이익률,19.84,27.59,25.25,24.57,21.11,29.38,31.67,32.06
21,ROE(%),10.57,14.9,19.14,16.43,14.72,28.96,28.95,25.04
22,ROA(%),8.49,11.85,15.09,13.03,11.42,21.88,22.54,20.31
23,부채비율,24.05,24.55,29.21,23.64,33.21,30.79,26.21,21.65
24,자본유보율,16156.9,18017.34,21318.41,23669.54,25668.24,,,
25,EPS(원),7542.0,12416.0,20104.0,19061.0,16320.0,37393.0,47634.0,51768.0
26,PER(배),28.24,19.93,22.26,24.47,33.15,21.13,16.58,15.26
27,BPS(원),81045.0,88772.0,128056.0,114980.0,121275.0,153859.0,196756.0,243770.0
28,PBR(배),2.63,2.79,3.49,4.06,4.46,5.13,4.02,3.24
29,현금DPS(원),2747.0,3820.0,7280.0,6050.0,5220.0,7305.0,8190.0,8560.0
30,현금배당수익률,1.29,1.54,1.63,1.3,0.96,0.92,1.04,1.08
31,현금배당성향(%),36.32,29.8,35.08,29.79,30.03,19.54,17.19,16.54
32,발행주식수(보통주),21929022.0,21929022.0,21939022.0,21939022.0,21954022.0,,,
