,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,80370.0,92588.0,93418.0,90460.0,95033.0,90869.0,98568.0,102638.0
1,영업이익,3370.0,7792.0,7564.0,3543.0,3783.0,4759.0,5625.0,5875.0
2,영업이익(발표기준),3370.0,7792.0,7564.0,3543.0,3783.0,,,
3,세전계속사업이익,2284.0,8864.0,10659.0,2883.0,-2174.0,3264.0,5060.0,5589.0
4,당기순이익,1804.0,7709.0,8345.0,1604.0,-2489.0,2656.0,3890.0,4290.0
5,당기순이익(지배),1882.0,7553.0,8247.0,1867.0,-2376.0,2606.0,3723.0,4100.0
6,당기순이익(비지배),-77.0,157.0,98.0,-262.0,-112.0,,,
7,자산총계,138526.0,138179.0,136495.0,152315.0,156811.0,159735.0,166162.0,171463.0
8,부채총계,89215.0,83496.0,74620.0,90044.0,98753.0,99572.0,102692.0,104208.0
9,자본총계,49312.0,54683.0,61875.0,62271.0,58058.0,60163.0,63471.0,67255.0
10,자본총계(지배),46334.0,52849.0,60151.0,60900.0,57282.0,59267.0,62465.0,66121.0
11,자본총계(비지배),2978.0,1834.0,1723.0,,,,,
12,자본금,8153.0,8297.0,8297.0,8212.0,8212.0,8215.0,8215.0,8216.0
13,영업활동현금흐름,12093.0,11510.0,9162.0,7267.0,12061.0,10145.0,10279.0,11639.0
14,투자활동현금흐름,-9526.0,-4601.0,-4032.0,-4346.0,-11107.0,-7918.0,-7679.0,-6951.0
15,재무활동현금흐름,-1540.0,-3182.0,-6856.0,-696.0,-426.0,-362.0,-557.0,-1369.0
16,CAPEX,7592.0,6148.0,4924.0,7201.0,11653.0,8538.0,7469.0,7184.0
17,FCF,4501.0,5362.0,4239.0,66.0,408.0,207.0,2040.0,2836.0
18,이자발생부채,50411.0,48296.0,44174.0,58885.0,66169.0,,,
19,영업이익률,4.19,8.42,8.1,3.92,3.98,5.24,5.71,5.72
20,순이익률,2.25,8.33,8.93,1.77,-2.62,2.92,3.95,4.18
21,ROE(%),4.18,15.23,14.6,3.08,-4.02,4.47,6.12,6.38
22,ROA(%),1.36,5.57,6.08,1.11,-1.61,1.68,2.39,2.54
23,부채비율,180.92,152.69,120.6,144.6,170.09,165.5,161.79,154.94
24,자본유보율,455.82,532.12,626.0,651.93,606.5,,,
25,EPS(원),1154.0,4564.0,4970.0,1133.0,-1457.0,1614.0,2312.0,2547.0
26,PER(배),23.57,5.41,6.36,17.83,,10.01,6.98,6.34
27,BPS(원),28415.0,32179.0,36625.0,37081.0,35228.0,36906.0,38898.0,41174.0
28,PBR(배),0.96,0.77,0.86,0.54,0.54,0.44,0.42,0.39
29,현금DPS(원),150.0,350.0,350.0,200.0,200.0,224.0,262.0,268.0
30,현금배당수익률,0.55,1.42,1.11,0.99,1.06,1.38,1.62,1.66
31,현금배당성향(%),13.03,7.62,6.98,17.63,-13.71,13.71,11.24,10.44
32,발행주식수(보통주),161939571.0,164809359.0,164809359.0,163110394.0,161479290.0,,,
