,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,107952.0,114510.0,122794.0,117256.0,123820.0,135724.0,142185.0,148613.0
1,영업이익,6323.0,7465.0,8263.0,7407.0,6862.0,8221.0,9338.0,10755.0
2,영업이익(발표기준),6323.0,7465.0,8263.0,7407.0,6862.0,,,
3,세전계속사업이익,4659.0,6426.0,6668.0,6581.0,5739.0,7191.0,8433.0,9996.0
4,당기순이익,3512.0,4927.0,5471.0,4816.0,4388.0,5515.0,6464.0,7669.0
5,당기순이익(지배),3514.0,4928.0,5472.0,4816.0,4389.0,5425.0,6372.0,7557.0
6,당기순이익(비지배),-2.0,0.0,-1.0,0.0,0.0,,,
7,자산총계,119510.0,119891.0,119355.0,139399.0,179410.0,186474.0,192809.0,200055.0
8,부채총계,75026.0,71628.0,67025.0,70866.0,105914.0,109276.0,111174.0,112661.0
9,자본총계,44484.0,48263.0,52330.0,68534.0,73496.0,77199.0,81635.0,87395.0
10,자본총계(지배),44480.0,48261.0,52329.0,68532.0,70809.0,74526.0,78902.0,84620.0
11,자본총계(비지배),5.0,2.0,1.0,,,,,
12,자본금,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0,25740.0
13,영업활동현금흐름,17929.0,22248.0,22794.0,20694.0,22526.0,32941.0,30811.0,32122.0
14,투자활동현금흐름,-15107.0,-14923.0,-13583.0,-15936.0,-32143.0,-25966.0,-25431.0,-23579.0
15,재무활동현금흐름,-4060.0,-7073.0,-7885.0,-5469.0,12201.0,-2741.0,-3272.0,-3186.0
16,CAPEX,13754.0,12836.0,11826.0,12210.0,23265.0,22748.0,21332.0,19321.0
17,FCF,4175.0,9412.0,10969.0,8485.0,-739.0,10150.0,6701.0,9298.0
18,이자발생부채,45752.0,39792.0,33416.0,29711.0,57716.0,,,
19,영업이익률,5.86,6.52,6.73,6.32,5.54,6.06,6.57,7.24
20,순이익률,3.25,4.3,4.46,4.11,3.54,4.06,4.55,5.16
21,ROE(%),8.15,10.63,10.88,7.97,6.3,7.47,8.31,9.24
22,ROA(%),2.93,4.12,4.57,3.72,2.75,3.02,3.41,3.9
23,부채비율,168.66,148.41,128.08,103.4,144.11,141.55,136.18,128.91
24,자본유보율,72.76,87.45,103.24,166.44,175.24,,,
25,EPS(원),805.0,1129.0,1253.0,1103.0,1005.0,1243.0,1459.0,1731.0
26,PER(배),12.92,10.15,11.17,16.0,14.13,10.58,9.01,7.6
27,BPS(원),10187.0,11054.0,11985.0,15696.0,16218.0,17069.0,18071.0,19381.0
28,PBR(배),1.02,1.04,1.17,1.12,0.88,0.77,0.73,0.68
29,현금DPS(원),250.0,350.0,400.0,400.0,400.0,404.0,420.0,430.0
30,현금배당수익률,2.4,3.06,2.86,2.27,2.82,3.07,3.19,3.27
31,현금배당성향(%),31.06,31.01,31.91,36.26,39.8,32.47,28.75,24.84
32,발행주식수(보통주),436611361.0,436611361.0,436611361.0,436611361.0,436611361.0,,,
