,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,136400.0,146151.0,155149.0,170491.0,190629.0,213638.0,227355.0,239541.0
1,영업이익,5038.0,5686.0,5849.0,4628.0,1507.0,2186.0,3133.0,3736.0
2,영업이익(발표기준),5038.0,5469.0,5849.0,4628.0,1507.0,,,
3,세전계속사업이익,6938.0,5068.0,7997.0,5850.0,2821.0,3856.0,3676.0,4434.0
4,당기순이익,4559.0,3816.0,6279.0,4762.0,2238.0,2825.0,2851.0,3439.0
5,당기순이익(지배),4547.0,3762.0,6161.0,4502.0,2339.0,2850.0,2849.0,3451.0
6,당기순이익(비지배),12.0,54.0,119.0,260.0,-101.0,,,
7,자산총계,144938.0,154301.0,160665.0,167539.0,210948.0,212511.0,214624.0,218779.0
8,부채총계,72544.0,73059.0,72951.0,78964.0,108880.0,107895.0,107928.0,109146.0
9,자본총계,72394.0,81242.0,87714.0,88575.0,102067.0,104616.0,106696.0,109632.0
10,자본총계(지배),69861.0,76962.0,82417.0,81723.0,88087.0,90649.0,92680.0,95578.0
11,자본총계(비지배),2533.0,4280.0,5297.0,,,,,
12,자본금,1394.0,1394.0,1394.0,1394.0,1394.0,1391.0,1391.0,1391.0
13,영업활동현금흐름,7339.0,7356.0,8982.0,7698.0,8158.0,11334.0,11461.0,11744.0
14,투자활동현금흐름,-10039.0,-9161.0,-6218.0,-8168.0,-10051.0,-5793.0,-8211.0,-8174.0
15,재무활동현금흐름,2791.0,1846.0,-1214.0,1028.0,5810.0,-2203.0,-934.0,-563.0
16,CAPEX,10064.0,6002.0,7228.0,8946.0,9548.0,6544.0,6893.0,7438.0
17,FCF,-2725.0,1354.0,1754.0,-1248.0,-1391.0,3505.0,2923.0,2345.0
18,이자발생부채,41028.0,38762.0,36593.0,38186.0,60358.0,,,
19,영업이익률,3.69,3.89,3.77,2.71,0.79,1.02,1.38,1.56
20,순이익률,3.34,2.61,4.05,2.79,1.17,1.32,1.25,1.44
21,ROE(%),6.54,5.13,7.73,5.49,2.76,3.19,3.11,3.67
22,ROA(%),3.22,2.55,3.99,2.9,1.18,1.33,1.34,1.59
23,부채비율,100.21,89.93,83.17,89.15,106.68,103.13,101.15,99.56
24,자본유보율,4226.05,4444.69,4808.41,5029.24,5044.76,,,
25,EPS(원),16312.0,13497.0,22101.0,16150.0,8391.0,10225.0,10222.0,12380.0
26,PER(배),11.59,13.56,12.26,11.3,15.2,11.1,11.1,9.17
27,BPS(원),250718.0,276203.0,295780.0,293291.0,326681.0,336184.0,343715.0,354461.0
28,PBR(배),0.75,0.66,0.92,0.62,0.39,0.34,0.33,0.32
29,현금DPS(원),1500.0,1500.0,1750.0,2000.0,2000.0,1861.0,1917.0,2021.0
30,현금배당수익률,0.79,0.82,0.65,1.1,1.57,1.64,1.69,1.78
31,현금배당성향(%),9.19,11.11,7.91,12.38,23.06,18.2,18.75,16.32
32,발행주식수(보통주),27875819.0,27875819.0,27875819.0,27875819.0,27875819.0,,,
