,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,222812.0,227437.0,233873.0,234601.0,243421.0,244720.0,251948.0,258991.0
1,영업이익,12929.0,14400.0,13753.0,12615.0,11511.0,12410.0,13685.0,15065.0
2,영업이익(발표기준),12929.0,14400.0,13753.0,12615.0,11511.0,,,
3,세전계속사업이익,7195.0,11270.0,8370.0,10907.0,9797.0,11540.0,12898.0,14564.0
4,당기순이익,6313.0,7978.0,5615.0,7623.0,6693.0,8121.0,9313.0,10457.0
5,당기순이익(지배),5530.0,7111.0,4767.0,6885.0,6192.0,7378.0,8470.0,9472.0
6,당기순이익(비지배),783.0,868.0,848.0,738.0,502.0,,,
7,자산총계,293412.0,305877.0,297309.0,321888.0,340613.0,345108.0,351681.0,358952.0
8,부채총계,171757.0,177930.0,165203.0,174576.0,188743.0,188252.0,189109.0,189773.0
9,자본총계,121655.0,127948.0,132106.0,147313.0,151870.0,156856.0,162572.0,169179.0
10,자본총계(지배),108451.0,114419.0,118188.0,132027.0,136668.0,141178.0,146329.0,152403.0
11,자본총계(비지배),13204.0,13528.0,13918.0,,,,,
12,자본금,15645.0,15645.0,15645.0,15645.0,15645.0,15643.0,15643.0,15643.0
13,영업활동현금흐름,42300.0,47708.0,38777.0,40105.0,37452.0,42552.0,46478.0,46328.0
14,투자활동현금흐름,-24019.0,-34850.0,-34832.0,-27041.0,-38875.0,-34985.0,-37479.0,-35164.0
15,재무활동현금흐름,-11640.0,-9433.0,-13635.0,-5317.0,-2497.0,-3981.0,-5478.0,-5730.0
16,CAPEX,31157.0,27643.0,24422.0,22609.0,32633.0,30683.0,31720.0,29180.0
17,FCF,11142.0,20064.0,14355.0,17496.0,4818.0,8837.0,11955.0,15846.0
18,이자발생부채,87911.0,83015.0,67764.0,67554.0,74288.0,,,
19,영업이익률,5.8,6.33,5.88,5.38,4.73,5.07,5.43,5.82
20,순이익률,2.83,3.51,2.4,3.25,2.75,3.32,3.7,4.04
21,ROE(%),5.22,6.38,4.1,5.5,4.61,5.31,5.89,6.34
22,ROA(%),2.0,2.66,1.86,2.46,2.02,2.37,2.67,2.94
23,부채비율,141.18,139.06,125.05,118.51,124.28,120.02,116.32,112.17
24,자본유보율,671.3,709.33,730.56,816.18,835.97,,,
25,EPS(원),2118.0,2723.0,1826.0,2637.0,2371.0,2826.0,3244.0,3628.0
26,PER(배),13.34,10.8,16.57,11.3,11.39,8.62,7.51,6.71
27,BPS(원),44293.0,46707.0,48221.0,53857.0,55728.0,57567.0,59667.0,62144.0
28,PBR(배),0.64,0.63,0.63,0.55,0.48,0.42,0.41,0.39
29,현금DPS(원),500.0,800.0,1000.0,1100.0,1100.0,1095.0,1129.0,1163.0
30,현금배당수익률,1.77,2.72,3.31,3.69,4.07,4.5,4.63,4.78
31,현금배당성향(%),22.14,27.56,51.41,39.17,43.57,38.76,34.79,32.06
32,발행주식수(보통주),261111808.0,261111808.0,261111808.0,261111808.0,261111808.0,,,
