,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,53285.0,60941.0,61051.0,67475.0,76854.0,81859.0,89621.0,96792.0
1,영업이익,6841.0,8809.0,9300.0,10392.0,11764.0,12439.0,14215.0,15537.0
2,영업이익(발표기준),6841.0,8809.0,9300.0,10392.0,11764.0,,,
3,세전계속사업이익,6448.0,7527.0,8611.0,9560.0,10921.0,11612.0,13432.0,14892.0
4,당기순이익,4704.0,5792.0,6183.0,6923.0,7882.0,8432.0,9740.0,10863.0
5,당기순이익(지배),4604.0,5682.0,6064.0,6827.0,7781.0,8321.0,9610.0,10638.0
6,당기순이익(비지배),100.0,110.0,119.0,95.0,101.0,,,
7,자산총계,42146.0,45022.0,47785.0,52759.0,64937.0,71034.0,79492.0,89090.0
8,부채총계,20993.0,18813.0,16967.0,16819.0,22566.0,21996.0,22797.0,23957.0
9,자본총계,21153.0,26208.0,30818.0,35940.0,42371.0,49038.0,56695.0,65133.0
10,자본총계(지배),20373.0,25324.0,29962.0,35121.0,41467.0,47965.0,55513.0,63831.0
11,자본총계(비지배),780.0,885.0,855.0,820.0,,,,
12,자본금,886.0,886.0,886.0,886.0,886.0,888.0,888.0,889.0
13,영업활동현금흐름,6378.0,7134.0,7355.0,8171.0,11396.0,9967.0,11779.0,13193.0
14,투자활동현금흐름,-3470.0,-4055.0,-3338.0,-4303.0,-4614.0,-4353.0,-4399.0,-4150.0
15,재무활동현금흐름,-2315.0,-3670.0,-3511.0,-3780.0,-4294.0,-2758.0,-2528.0,-3042.0
16,CAPEX,3017.0,3315.0,2842.0,3563.0,3261.0,3715.0,3963.0,3733.0
17,FCF,3361.0,3819.0,4513.0,4608.0,8136.0,6278.0,7833.0,8969.0
18,이자발생부채,10612.0,7943.0,6041.0,4833.0,7028.0,,,
19,영업이익률,12.84,14.46,15.23,15.4,15.31,15.2,15.86,16.05
20,순이익률,8.83,9.5,10.13,10.26,10.26,10.3,10.87,11.22
21,ROE(%),25.05,24.87,21.94,20.98,20.32,18.61,18.57,17.83
22,ROA(%),11.7,13.29,13.33,13.77,13.39,12.4,12.94,12.89
23,부채비율,99.24,71.78,55.06,46.8,53.26,44.86,40.21,36.78
24,자본유보율,2442.24,2976.43,3546.1,4132.2,4822.48,,,
25,EPS(원),25982.0,32070.0,34226.0,38534.0,43916.0,46962.0,54241.0,60039.0
26,PER(배),40.41,26.72,34.74,28.57,28.71,29.17,25.26,22.82
27,BPS(원),121586.0,151131.0,178815.0,209600.0,247477.0,286254.0,331299.0,380943.0
28,PBR(배),8.64,5.67,6.65,5.25,5.1,4.79,4.14,3.6
29,현금DPS(원),5500.0,7500.0,9000.0,9250.0,11000.0,11138.0,11879.0,12283.0
30,현금배당수익률,0.52,0.88,0.76,0.84,0.87,0.81,0.87,0.9
31,현금배당성향(%),20.04,22.13,24.89,22.72,23.7,20.91,19.3,18.03
32,발행주식수(보통주),15618197.0,15618197.0,15618197.0,15618197.0,15618197.0,,,
