,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,15710.0,15293.0,16021.0,17067.0,18517.0,18205.0,18997.0,19498.0
1,영업이익,741.0,790.0,1101.0,1195.0,875.0,804.0,1023.0,1221.0
2,영업이익(발표기준),741.0,790.0,1101.0,1195.0,875.0,,,
3,세전계속사업이익,734.0,742.0,1019.0,1202.0,1005.0,882.0,1220.0,1262.0
4,당기순이익,506.0,512.0,700.0,813.0,694.0,610.0,866.0,919.0
5,당기순이익(지배),509.0,517.0,736.0,832.0,676.0,541.0,735.0,788.0
6,당기순이익(비지배),-3.0,-5.0,-37.0,-19.0,18.0,,,
7,자산총계,14749.0,15811.0,15948.0,16518.0,24171.0,24916.0,25892.0,27006.0
8,부채총계,4573.0,5290.0,4915.0,4684.0,10256.0,10530.0,10781.0,11118.0
9,자본총계,10176.0,10522.0,11033.0,11834.0,13915.0,14386.0,15111.0,15888.0
10,자본총계(지배),10173.0,10528.0,10925.0,11733.0,12213.0,12637.0,13298.0,14004.0
11,자본총계(비지배),3.0,-6.0,108.0,,,,,
12,자본금,1462.0,1462.0,1462.0,1462.0,1462.0,1461.0,1461.0,1461.0
13,영업활동현금흐름,517.0,1413.0,1195.0,1247.0,1531.0,1642.0,1456.0,1256.0
14,투자활동현금흐름,-1573.0,-2337.0,-287.0,1390.0,-2425.0,-430.0,-482.0,-556.0
15,재무활동현금흐름,-16.0,528.0,-850.0,-536.0,28.0,-173.0,-201.0,-202.0
16,CAPEX,337.0,286.0,1055.0,491.0,568.0,575.0,590.0,605.0
17,FCF,180.0,1127.0,140.0,756.0,963.0,909.0,1205.0,1199.0
18,이자발생부채,2306.0,2968.0,2269.0,1858.0,7010.0,,,
19,영업이익률,4.72,5.17,6.88,7.0,4.73,4.42,5.38,6.26
20,순이익률,3.22,3.35,4.37,4.77,3.75,3.35,4.56,4.71
21,ROE(%),5.09,4.99,6.87,7.35,5.65,4.35,5.67,5.78
22,ROA(%),3.52,3.35,4.41,5.01,3.41,2.48,3.41,3.48
23,부채비율,44.94,50.27,44.55,39.58,73.7,73.19,71.35,69.97
24,자본유보율,606.61,631.79,672.28,717.69,751.83,,,
25,EPS(원),1742.0,1767.0,2519.0,2846.0,2313.0,1850.0,2514.0,2696.0
26,PER(배),15.5,12.2,12.43,8.73,8.0,7.32,5.39,5.03
27,BPS(원),34790.0,36006.0,37363.0,40126.0,41768.0,44403.0,46725.0,49206.0
28,PBR(배),0.78,0.6,0.84,0.62,0.44,0.31,0.29,0.28
29,현금DPS(원),500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
30,현금배당수익률,1.85,2.32,1.6,2.01,2.7,3.69,3.69,3.69
31,현금배당성향(%),28.71,28.3,19.85,17.57,21.61,27.02,19.89,18.55
32,발행주식수(보통주),29240000.0,29240000.0,29240000.0,29240000.0,29240000.0,,,
