,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,10729.0,15000.0,24248.0,20213.0,21787.0,24065.0,26760.0,29034.0
1,영업이익,2254.0,2947.0,5098.0,2417.0,2027.0,2480.0,3266.0,3829.0
2,영업이익(발표기준),2254.0,2947.0,5098.0,2417.0,2027.0,,,
3,세전계속사업이익,2289.0,2756.0,4715.0,2904.0,2184.0,3533.0,4395.0,5037.0
4,당기순이익,1686.0,2092.0,3609.0,2149.0,1698.0,2766.0,3369.0,3881.0
5,당기순이익(지배),1205.0,1740.0,3098.0,1896.0,1560.0,2595.0,3154.0,3647.0
6,당기순이익(비지배),481.0,353.0,511.0,253.0,138.0,,,
7,자산총계,14584.0,19574.0,53477.0,54330.0,58061.0,63980.0,68051.0,73139.0
8,부채총계,2777.0,6471.0,8824.0,8815.0,11577.0,13918.0,14374.0,15068.0
9,자본총계,11807.0,13104.0,44653.0,45515.0,46483.0,50062.0,53676.0,58072.0
10,자본총계(지배),10592.0,12163.0,43295.0,43744.0,44518.0,47743.0,51249.0,55319.0
11,자본총계(비지배),1215.0,940.0,1358.0,,,,,
12,자본금,15.0,68.0,85.0,85.0,86.0,88.0,88.0,88.0
13,영업활동현금흐름,2243.0,1971.0,5034.0,2353.0,3813.0,3360.0,3775.0,4020.0
14,투자활동현금흐름,-4784.0,-2073.0,-14327.0,-5053.0,-2473.0,-6572.0,-1170.0,-1269.0
15,재무활동현금흐름,3695.0,630.0,25273.0,-992.0,-1069.0,1903.0,32.0,96.0
16,CAPEX,187.0,898.0,300.0,230.0,797.0,470.0,391.0,380.0
17,FCF,2055.0,1072.0,4734.0,2123.0,3016.0,811.0,3055.0,3645.0
18,이자발생부채,312.0,1053.0,39.0,936.0,2667.0,,,
19,영업이익률,21.0,19.64,21.02,11.96,9.3,10.3,12.2,13.19
20,순이익률,15.72,13.95,14.88,10.63,7.79,11.49,12.59,13.37
21,ROE(%),14.83,15.29,11.17,4.36,3.54,5.62,6.37,6.84
22,ROA(%),15.16,12.25,9.88,3.99,3.02,4.53,5.1,5.5
23,부채비율,23.52,49.38,19.76,19.37,24.91,27.8,26.78,25.95
24,자본유보율,70483.45,22045.83,52277.81,54071.11,55922.53,,,
25,EPS(원),2049.0,2719.0,3898.0,2226.0,1823.0,3024.0,3676.0,4251.0
26,PER(배),,,48.36,50.08,50.68,30.52,25.11,21.71
27,BPS(원),17786.0,17946.0,50935.0,52199.0,54473.0,58381.0,62669.0,67647.0
28,PBR(배),0.0,0.0,3.7,2.14,1.7,1.58,1.47,1.36
29,현금DPS(원),0.0,0.0,360.0,0.0,0.0,3.0,5.0,0.0
30,현금배당수익률,,,0.19,0.0,0.0,0.0,0.01,0.0
31,현금배당성향(%),0.0,0.0,9.88,0.0,0.0,0.09,0.14,
32,발행주식수(보통주),59552592.0,67776388.0,85026385.0,85265865.0,85744564.0,,,
