,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,32539.0,40226.0,46785.0,55869.0,65934.0,72919.0,81131.0,91244.0
1,영업이익,8302.0,11020.0,11792.0,9425.0,7101.0,9877.0,13627.0,16739.0
2,영업이익(발표기준),7622.0,11020.0,11792.0,9425.0,7101.0,,,
3,세전계속사업이익,8232.0,11318.0,11958.0,11117.0,8667.0,14105.0,14791.0,18118.0
4,당기순이익,5170.0,7591.0,7701.0,6279.0,3968.0,8801.0,9522.0,11851.0
5,당기순이익(지배),5187.0,7493.0,7729.0,6488.0,5831.0,10370.0,10777.0,13246.0
6,당기순이익(비지배),-18.0,98.0,-28.0,-209.0,-1862.0,,,
7,자산총계,43859.0,63706.0,80193.0,98812.0,122995.0,135425.0,149911.0,167973.0
8,부채총계,21163.0,22410.0,27141.0,39320.0,57956.0,61698.0,66924.0,73236.0
9,자본총계,22696.0,41296.0,53052.0,59491.0,65039.0,73727.0,82986.0,94737.0
10,자본총계(지배),21245.0,35947.0,47623.0,52403.0,58052.0,67690.0,77438.0,89659.0
11,자본총계(비지배),1451.0,5348.0,5428.0,,,,,
12,자본금,165.0,165.0,165.0,165.0,165.0,162.0,162.0,162.0
13,영업활동현금흐름,8514.0,11640.0,9400.0,9735.0,13568.0,11433.0,15750.0,17141.0
14,투자활동현금흐름,-7859.0,-9417.0,-13103.0,-3883.0,-10781.0,-4860.0,-7621.0,-6777.0
15,재무활동현금흐름,59.0,6978.0,6362.0,7510.0,523.0,1568.0,1221.0,1222.0
16,CAPEX,1208.0,1538.0,4722.0,5350.0,4359.0,3805.0,3837.0,3847.0
17,FCF,7306.0,10102.0,4678.0,4385.0,9209.0,7715.0,12333.0,13855.0
18,이자발생부채,6677.0,3773.0,4156.0,11717.0,20951.0,,,
19,영업이익률,25.52,27.4,25.2,16.87,10.77,13.55,16.8,18.34
20,순이익률,15.89,18.87,16.46,11.24,6.02,12.07,11.74,12.99
21,ROE(%),26.46,26.2,18.5,12.97,10.56,16.49,14.85,15.85
22,ROA(%),13.29,14.11,10.7,7.02,3.58,6.81,6.67,7.46
23,부채비율,93.25,54.27,51.16,66.09,89.11,83.68,80.65,77.3
24,자본유보율,19430.81,30503.53,36789.46,41077.9,44216.06,,,
25,EPS(원),3147.0,4546.0,4689.0,3937.0,3538.0,6310.0,6561.0,8064.0
26,PER(배),41.81,34.09,37.1,30.99,52.72,35.82,34.45,28.03
27,BPS(원),14551.0,24957.0,32429.0,35847.0,39913.0,46566.0,53272.0,61678.0
28,PBR(배),9.04,6.21,5.37,3.4,4.67,4.85,4.24,3.66
29,현금DPS(원),220.0,226.0,289.0,314.0,376.0,352.0,384.0,420.0
30,현금배당수익률,0.17,0.15,0.17,0.26,0.2,0.16,0.17,0.19
31,현금배당성향(%),6.19,4.35,5.5,7.07,9.38,5.58,5.85,5.21
32,발행주식수(보통주),164813395.0,164813395.0,164813395.0,164813395.0,164813395.0,,,
