,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS별도),2016/12  (IFRS별도),2017/12  (IFRS별도),2018/12  (IFRS별도),2019/12  (IFRS별도),2020/12(E)  (IFRS별도),2021/12(E)  (IFRS별도),2022/12(E)  (IFRS별도)
0,매출액,2238.0,2109.0,2105.0,2198.0,2118.0,,,
1,영업이익,391.0,351.0,300.0,310.0,257.0,,,
2,영업이익(발표기준),391.0,351.0,300.0,310.0,257.0,,,
3,세전계속사업이익,407.0,363.0,315.0,324.0,274.0,,,
4,당기순이익,312.0,272.0,242.0,250.0,210.0,,,
5,당기순이익(지배),312.0,272.0,242.0,250.0,210.0,,,
6,당기순이익(비지배),,,,,,,,
7,자산총계,1265.0,1230.0,1309.0,1446.0,1411.0,,,
8,부채총계,297.0,257.0,315.0,450.0,432.0,,,
9,자본총계,969.0,973.0,994.0,996.0,979.0,,,
10,자본총계(지배),969.0,973.0,994.0,996.0,979.0,,,
11,자본총계(비지배),,,,,,,,
12,자본금,70.0,70.0,70.0,70.0,70.0,,,
13,영업활동현금흐름,378.0,300.0,197.0,299.0,258.0,,,
14,투자활동현금흐름,-376.0,-107.0,79.0,-3.0,-24.0,,,
15,재무활동현금흐름,-247.0,-260.0,-221.0,-247.0,-225.0,,,
16,CAPEX,14.0,22.0,22.0,66.0,69.0,,,
17,FCF,364.0,278.0,174.0,233.0,189.0,,,
18,이자발생부채,,,0.0,0.0,6.0,,,
19,영업이익률,17.46,16.63,14.27,14.12,12.12,,,
20,순이익률,13.95,12.92,11.52,11.36,9.93,,,
21,ROE(%),33.31,28.06,24.64,25.09,21.3,,,
22,ROA(%),25.84,21.84,19.1,18.12,14.72,,,
23,부채비율,30.65,26.36,31.68,45.25,44.11,,,
24,자본유보율,1283.63,1290.28,1320.61,1322.16,1298.85,,,
25,EPS(원),24010.0,20956.0,18649.0,19200.0,16174.0,,,
26,PER(배),19.64,21.14,20.59,17.53,19.97,,,
27,BPS(원),74503.0,74861.0,76494.0,76578.0,75323.0,,,
28,PBR(배),6.33,5.92,5.02,4.39,4.29,,,
29,현금DPS(원),20000.0,19000.0,17000.0,19000.0,16000.0,,,
30,현금배당수익률,4.24,4.29,4.43,5.65,4.95,,,
31,현금배당성향(%),83.3,90.67,91.16,98.96,98.92,,,
32,발행주식수(보통주),1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,,,
