,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,26154.0,26541.0,37249.0,29714.0,30841.0,,,
1,영업이익,-55.0,-42.0,1594.0,-1089.0,844.0,,,
2,영업이익(발표기준),-55.0,-42.0,1594.0,-1089.0,844.0,,,
3,세전계속사업이익,1147.0,1715.0,3346.0,667.0,2478.0,,,
4,당기순이익,899.0,1274.0,2723.0,462.0,2074.0,,,
5,당기순이익(지배),1289.0,1624.0,2446.0,1107.0,2330.0,,,
6,당기순이익(비지배),-390.0,-350.0,277.0,-645.0,-256.0,,,
7,자산총계,39879.0,41349.0,48037.0,47216.0,48327.0,,,
8,부채총계,9844.0,9926.0,13342.0,12142.0,11342.0,,,
9,자본총계,30034.0,31423.0,34695.0,35074.0,36985.0,,,
10,자본총계(지배),25805.0,27231.0,29658.0,30412.0,32565.0,,,
11,자본총계(비지배),4230.0,4192.0,5037.0,,,,,
12,자본금,92.0,92.0,92.0,92.0,92.0,,,
13,영업활동현금흐름,2101.0,794.0,1838.0,1190.0,2069.0,,,
14,투자활동현금흐름,-1291.0,126.0,-3786.0,-1757.0,-1567.0,,,
15,재무활동현금흐름,-340.0,-534.0,1809.0,550.0,-741.0,,,
16,CAPEX,1041.0,809.0,4287.0,1126.0,826.0,,,
17,FCF,1060.0,-15.0,-2449.0,65.0,1243.0,,,
18,이자발생부채,2614.0,1829.0,3139.0,2943.0,2245.0,,,
19,영업이익률,-0.21,-0.16,4.28,-3.67,2.74,,,
20,순이익률,3.44,4.8,7.31,1.56,6.73,,,
21,ROE(%),5.13,6.12,8.6,3.69,7.4,,,
22,ROA(%),2.28,3.14,6.09,0.97,4.34,,,
23,부채비율,32.78,31.59,38.46,34.62,30.67,,,
24,자본유보율,27949.65,29503.1,31994.86,33132.32,35443.81,,,
25,EPS(원),69989.0,88137.0,132786.0,60108.0,126504.0,,,
26,PER(배),15.67,12.07,8.09,12.39,5.1,,,
27,BPS(원),1500147.0,1583095.0,1724178.0,1768014.0,1893161.0,,,
28,PBR(배),0.73,0.67,0.62,0.42,0.34,,,
29,현금DPS(원),9750.0,10000.0,10000.0,10000.0,10000.0,,,
30,현금배당수익률,0.89,0.94,0.93,1.34,1.55,,,
31,현금배당성향(%),13.01,10.6,7.03,15.54,7.38,,,
32,발행주식수(보통주),1842040.0,1842040.0,1842040.0,1842040.0,1842040.0,,,
