,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS별도),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,,,142995.0,272566.0,266303.0,213039.0,237609.0,246693.0
1,영업이익,,,8430.0,8614.0,6666.0,1082.0,9324.0,10199.0
2,영업이익(발표기준),,,8430.0,8614.0,6666.0,,,
3,세전계속사업이익,,,11992.0,4311.0,2028.0,-2116.0,6415.0,7054.0
4,당기순이익,,,10130.0,2840.0,1153.0,-1549.0,4353.0,4940.0
5,당기순이익(지배),,,9335.0,2686.0,1732.0,-1158.0,3822.0,4272.0
6,당기순이익(비지배),,,795.0,154.0,-579.0,,,
7,자산총계,,,208886.0,233478.0,257155.0,248093.0,255634.0,262152.0
8,부채총계,,,107867.0,127937.0,138308.0,133294.0,139182.0,144972.0
9,자본총계,,,101019.0,105542.0,118847.0,114799.0,116452.0,117180.0
10,자본총계(지배),,,74884.0,77275.0,79920.0,77871.0,79085.0,77602.0
11,자본총계(비지배),,,26135.0,,,,,
12,자본금,,,814.0,814.0,814.0,811.0,811.0,811.0
13,영업활동현금흐름,,,8150.0,6681.0,12056.0,12761.0,11178.0,12283.0
14,투자활동현금흐름,,,-6554.0,-17852.0,-16398.0,-8994.0,-9175.0,-9266.0
15,재무활동현금흐름,,,3956.0,10929.0,13639.0,3668.0,3320.0,2039.0
16,CAPEX,,,7207.0,8901.0,12455.0,10629.0,8389.0,8788.0
17,FCF,,,943.0,-2220.0,-399.0,1540.0,4415.0,3390.0
18,이자발생부채,,,63498.0,78795.0,86496.0,,,
19,영업이익률,,,5.9,3.16,2.5,0.51,3.92,4.13
20,순이익률,,,7.08,1.04,0.43,-0.73,1.83,2.0
21,ROE(%),,,,3.53,2.2,-1.47,4.87,5.45
22,ROA(%),,,,1.28,0.47,-0.61,1.73,1.91
23,부채비율,,,106.78,121.22,116.38,116.11,119.52,123.72
24,자본유보율,,,9481.86,9928.56,10260.21,,,
25,EPS(원),,,86646.0,16493.0,10636.0,-7254.0,24195.0,27038.0
26,PER(배),,,4.4,20.98,31.78,,11.18,10.0
27,BPS(원),,,512140.0,528495.0,546583.0,550963.0,559548.0,549061.0
28,PBR(배),,,0.74,0.65,0.62,0.49,0.48,0.49
29,현금DPS(원),,,0.0,18500.0,18500.0,17125.0,17938.0,18929.0
30,현금배당수익률,,,0.0,5.35,5.47,6.33,6.63,7.0
31,현금배당성향(%),,,0.0,100.7,156.15,-233.59,74.14,70.01
32,발행주식수(보통주),,,16286617.0,16286617.0,16286617.0,,,
