,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,46605.0,53340.0,66220.0,84521.0,107713.0,,,
1,영업이익,3845.0,3619.0,6543.0,6427.0,9418.0,5536.0,8844.0,9452.0
2,영업이익(발표기준),3845.0,3619.0,6543.0,6427.0,9418.0,,,
3,세전계속사업이익,4172.0,3663.0,6433.0,7345.0,10616.0,6090.0,9497.0,10172.0
4,당기순이익,3243.0,2711.0,4631.0,5159.0,8472.0,4585.0,6919.0,7425.0
5,당기순이익(지배),3243.0,2797.0,5102.0,5296.0,8452.0,4438.0,6918.0,7430.0
6,당기순이익(비지배),0.0,-86.0,-471.0,-136.0,20.0,,,
7,자산총계,315211.0,373182.0,487430.0,640037.0,607663.0,699891.0,744507.0,785878.0
8,부채총계,283502.0,338187.0,446058.0,591057.0,557333.0,646492.0,685173.0,720400.0
9,자본총계,31708.0,34995.0,41373.0,48979.0,50330.0,53439.0,59271.0,65321.0
10,자본총계(지배),31702.0,33778.0,38561.0,43166.0,50037.0,53071.0,58922.0,63090.0
11,자본총계(비지배),,,,,,,,
12,자본금,3079.0,3079.0,3079.0,3079.0,3079.0,3080.0,3080.0,3080.0
13,영업활동현금흐름,321.0,-255.0,-41991.0,-30052.0,-13197.0,,,
14,투자활동현금흐름,-11459.0,-21421.0,410.0,-18301.0,-19872.0,,,
15,재무활동현금흐름,11282.0,21086.0,40751.0,50271.0,34117.0,,,
16,CAPEX,178.0,200.0,405.0,272.0,418.0,,,
17,FCF,,,,,,,,
18,이자발생부채,27550.0,45247.0,61685.0,115035.0,156614.0,,,
19,영업이익률,8.25,6.78,9.88,7.6,8.74,,,
20,순이익률,6.96,5.08,6.99,6.1,7.87,,,
21,ROE(%),10.76,8.54,14.11,12.96,18.14,8.61,12.35,12.18
22,ROA(%),1.14,0.79,1.08,0.92,1.36,0.7,0.96,0.97
23,부채비율,894.09,966.39,1078.15,1206.75,1107.36,1209.78,1156.0,1102.86
24,자본유보율,946.04,1052.78,1259.89,1506.93,1550.79,,,
25,EPS(원),5266.0,4542.0,8285.0,8599.0,13724.0,7206.0,11233.0,12065.0
26,PER(배),9.41,9.22,8.33,6.92,5.28,7.31,4.69,4.37
27,BPS(원),54287.0,57842.0,66033.0,73919.0,85684.0,90881.0,100900.0,108037.0
28,PBR(배),0.91,0.72,1.04,0.8,0.84,0.58,0.52,0.49
29,현금DPS(원),1000.0,800.0,1600.0,1800.0,2900.0,1785.0,2438.0,2567.0
30,현금배당수익률,2.02,1.91,2.32,3.03,4.01,3.39,4.63,4.87
31,현금배당성향(%),18.11,16.83,18.38,19.92,20.08,22.42,19.64,19.25
32,발행주식수(보통주),,,,,,,,
