,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,171367.0,170918.0,175200.0,168740.0,177437.0,184230.0,192789.0,200371.0
1,영업이익,17080.0,15357.0,15366.0,12018.0,11100.0,11950.0,13655.0,15004.0
2,영업이익(발표기준),17080.0,15357.0,15366.0,12018.0,11100.0,,,
3,세전계속사업이익,20354.0,20961.0,34032.0,39760.0,11627.0,17993.0,25453.0,28538.0
4,당기순이익,15159.0,16601.0,26576.0,31320.0,8619.0,14148.0,19850.0,22299.0
5,당기순이익(지배),15186.0,16760.0,25998.0,31279.0,8899.0,13818.0,19391.0,21763.0
6,당기순이익(비지배),-27.0,-159.0,578.0,41.0,-280.0,,,
7,자산총계,285814.0,312977.0,334287.0,423691.0,446116.0,454553.0,468933.0,485312.0
8,부채총계,132073.0,151812.0,153995.0,200199.0,217881.0,219318.0,221675.0,223682.0
9,자본총계,153741.0,161164.0,180292.0,223492.0,228235.0,235235.0,247257.0,261630.0
10,자본총계(지배),152511.0,159714.0,178421.0,224708.0,229568.0,236524.0,248421.0,262624.0
11,자본총계(비지배),1230.0,1450.0,1871.0,,,,,
12,자본금,446.0,446.0,446.0,446.0,446.0,448.0,448.0,448.0
13,영업활동현금흐름,37781.0,42432.0,38558.0,43326.0,39861.0,47827.0,48986.0,51309.0
14,투자활동현금흐름,-28805.0,-24622.0,-30706.0,-40477.0,-35825.0,-38455.0,-35945.0,-35874.0
15,재무활동현금흐름,-9646.0,-10448.0,-8266.0,-2383.0,-6368.0,-8898.0,-10457.0,-10391.0
16,CAPEX,24788.0,24905.0,27159.0,27924.0,33759.0,32876.0,31515.0,30777.0
17,FCF,12994.0,17527.0,11400.0,15402.0,6102.0,13297.0,16572.0,19124.0
18,이자발생부채,76440.0,76715.0,77717.0,100761.0,114006.0,,,
19,영업이익률,9.97,8.98,8.77,7.12,6.26,6.49,7.08,7.49
20,순이익률,8.85,9.71,15.17,18.56,4.86,7.68,10.3,11.13
21,ROE(%),10.21,10.74,15.38,15.52,3.92,5.93,8.0,8.52
22,ROA(%),5.36,5.54,8.21,8.26,1.98,3.14,4.3,4.67
23,부채비율,85.91,94.2,85.41,89.58,95.46,93.23,89.65,85.5
24,자본유보율,40152.14,42270.33,46488.12,56140.21,56343.49,,,
25,EPS(원),18807.0,20756.0,32198.0,38738.0,11021.0,17113.0,24015.0,26953.0
26,PER(배),11.46,10.79,8.29,6.96,21.59,12.62,8.99,8.01
27,BPS(원),215993.0,226194.0,252689.0,312660.0,313890.0,323401.0,339668.0,359087.0
28,PBR(배),1.0,0.99,1.06,0.86,0.76,0.67,0.64,0.6
29,현금DPS(원),10000.0,10000.0,10000.0,10000.0,10000.0,9571.0,9833.0,9763.0
30,현금배당수익률,4.64,4.46,3.75,3.71,4.2,4.43,4.55,4.52
31,현금배당성향(%),46.63,42.13,27.16,22.94,82.04,55.93,40.95,36.22
32,발행주식수(보통주),80745711.0,80745711.0,80745711.0,80745711.0,80745711.0,,,
