,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,6004.0,5982.0,7158.0,7629.0,6598.0,6420.0,6637.0,6988.0
1,영업이익,436.0,769.0,1526.0,1392.0,1064.0,1003.0,1152.0,1230.0
2,영업이익(발표기준),436.0,769.0,1526.0,1392.0,1064.0,,,
3,세전계속사업이익,421.0,591.0,1472.0,1407.0,1012.0,960.0,1117.0,1160.0
4,당기순이익,342.0,399.0,1101.0,1051.0,703.0,704.0,789.0,865.0
5,당기순이익(지배),366.0,431.0,1144.0,1045.0,704.0,704.0,788.0,865.0
6,당기순이익(비지배),-24.0,-32.0,-43.0,6.0,0.0,,,
7,자산총계,7106.0,7489.0,8816.0,8647.0,9139.0,9330.0,9714.0,10249.0
8,부채총계,2377.0,2556.0,2828.0,1987.0,2422.0,2265.0,2299.0,2351.0
9,자본총계,4729.0,4933.0,5988.0,6661.0,6717.0,7066.0,7415.0,7898.0
10,자본총계(지배),4730.0,4931.0,5809.0,6474.0,6528.0,6927.0,7286.0,7804.0
11,자본총계(비지배),-1.0,2.0,179.0,,,,,
12,자본금,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0
13,영업활동현금흐름,665.0,1155.0,1564.0,1166.0,1073.0,1001.0,1203.0,1240.0
14,투자활동현금흐름,-262.0,-580.0,-1715.0,-191.0,-910.0,-566.0,-1022.0,-1127.0
15,재무활동현금흐름,-532.0,-510.0,155.0,-748.0,-319.0,-470.0,-344.0,-349.0
16,CAPEX,150.0,176.0,195.0,242.0,356.0,426.0,431.0,475.0
17,FCF,515.0,979.0,1369.0,924.0,717.0,598.0,512.0,596.0
18,이자발생부채,1678.0,1404.0,1420.0,941.0,1273.0,,,
19,영업이익률,7.26,12.85,21.32,18.25,16.12,15.63,17.36,17.61
20,순이익률,5.7,6.67,15.38,13.77,10.66,10.96,11.89,12.38
21,ROE(%),7.76,8.93,21.3,17.02,10.82,10.47,11.09,11.46
22,ROA(%),4.71,5.47,13.5,12.04,7.91,7.62,8.29,8.67
23,부채비율,50.27,51.81,47.22,29.83,36.06,32.06,31.01,29.77
24,자본유보율,1157.4,1213.7,1453.02,1580.28,1634.85,,,
25,EPS(원),896.0,1055.0,2798.0,2556.0,1721.0,1723.0,1928.0,2116.0
26,PER(배),17.07,20.57,8.77,9.43,12.29,9.81,8.77,7.99
27,BPS(원),12236.0,12782.0,15161.0,16488.0,17014.0,18054.0,18987.0,20338.0
28,PBR(배),1.25,1.7,1.62,1.46,1.24,0.94,0.89,0.83
29,현금DPS(원),500.0,500.0,1500.0,1200.0,1000.0,1025.0,1025.0,1000.0
30,현금배당수익률,3.27,2.3,6.11,4.98,4.73,6.07,6.07,5.92
31,현금배당성향(%),52.78,44.73,50.24,45.09,54.54,59.48,53.17,47.26
32,발행주식수(보통주),40878588.0,40878588.0,40878588.0,40878588.0,40878588.0,,,
