,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,495214.0,527129.0,535357.0,541698.0,581460.0,573985.0,614461.0,642231.0
1,영업이익,23543.0,24615.0,6622.0,11575.0,20097.0,15263.0,22932.0,26842.0
2,영업이익(발표기준),23543.0,24615.0,6622.0,11575.0,20097.0,,,
3,세전계속사업이익,31003.0,34420.0,11401.0,14686.0,25311.0,17787.0,28489.0,33550.0
4,당기순이익,26306.0,27546.0,9680.0,11559.0,18267.0,13806.0,21600.0,25511.0
5,당기순이익(지배),26306.0,27546.0,9680.0,11559.0,18267.0,13790.0,21600.0,25511.0
6,당기순이익(비지배),,,,,,,,
7,자산총계,459801.0,508893.0,522944.0,517866.0,553448.0,563903.0,590190.0,619090.0
8,부채총계,217761.0,243098.0,254333.0,245431.0,263667.0,263618.0,272208.0,279903.0
9,자본총계,242040.0,265794.0,268612.0,272435.0,289781.0,300285.0,317983.0,339187.0
10,자본총계(지배),242040.0,265794.0,268612.0,272435.0,289781.0,299897.0,317374.0,338744.0
11,자본총계(비지배),,,,,,,,
12,자본금,21393.0,21393.0,21393.0,21393.0,21393.0,21391.0,21391.0,21391.0
13,영업활동현금흐름,33752.0,32759.0,25942.0,44708.0,36107.0,33434.0,40480.0,44739.0
14,투자활동현금흐름,-56138.0,-23123.0,-47946.0,-11554.0,-11042.0,-24036.0,-27502.0,-28308.0
15,재무활동현금흐름,9064.0,9454.0,7319.0,-25430.0,-7263.0,-2280.0,-3038.0,-3414.0
16,CAPEX,39146.0,15595.0,16895.0,23763.0,17365.0,19931.0,20842.0,21885.0
17,FCF,-5394.0,17163.0,9047.0,20945.0,18742.0,10814.0,12361.0,17360.0
18,이자발생부채,63174.0,80685.0,87530.0,66837.0,66995.0,,,
19,영업이익률,4.75,4.67,1.24,2.14,3.46,2.66,3.73,4.18
20,순이익률,5.31,5.23,1.81,2.13,3.14,2.4,3.52,3.97
21,ROE(%),11.27,10.85,3.62,4.27,6.5,4.68,7.0,7.78
22,ROA(%),6.05,5.69,1.88,2.22,3.41,2.47,3.74,4.22
23,부채비율,89.97,91.46,94.68,90.09,90.99,87.79,85.6,82.52
24,자본유보율,1064.6,1177.08,1205.53,1235.32,1298.17,,,
25,EPS(원),6489.0,6795.0,2388.0,2852.0,4506.0,3402.0,5329.0,6293.0
26,PER(배),8.11,5.78,14.03,11.82,9.83,10.07,6.43,5.44
27,BPS(원),60369.0,66294.0,66997.0,67950.0,72277.0,74800.0,79159.0,84489.0
28,PBR(배),0.87,0.59,0.5,0.5,0.61,0.46,0.43,0.41
29,현금DPS(원),1100.0,1100.0,800.0,900.0,1150.0,1145.0,1221.0,1268.0
30,현금배당수익률,2.09,2.8,2.39,2.67,2.6,3.34,3.57,3.7
31,현금배당성향(%),16.77,16.01,33.13,31.22,25.24,33.65,22.91,20.14
32,발행주식수(보통주),405363347.0,405363347.0,405363347.0,405363347.0,405363347.0,,,
