,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,117133.0,132235.0,158745.0,160731.0,151235.0,125174.0,137708.0,143818.0
1,영업이익,16111.0,25443.0,29297.0,19462.0,11073.0,5218.0,10245.0,11234.0
2,영업이익(발표기준),16111.0,25443.0,29297.0,19462.0,11073.0,,,
3,세전계속사업이익,14214.0,24874.0,30847.0,22085.0,12486.0,6078.0,11500.0,12404.0
4,당기순이익,9907.0,18372.0,22846.0,16419.0,7567.0,4395.0,8413.0,9026.0
5,당기순이익(지배),9925.0,18358.0,22439.0,15792.0,7150.0,4160.0,7940.0,8516.0
6,당기순이익(비지배),-19.0,14.0,407.0,627.0,417.0,,,
7,자산총계,114678.0,158668.0,195510.0,207991.0,200431.0,204417.0,214792.0,222555.0
8,부채총계,39122.0,64660.0,72962.0,72548.0,59900.0,61100.0,65528.0,66833.0
9,자본총계,75556.0,94008.0,122548.0,135443.0,140531.0,143317.0,149265.0,155723.0
10,자본총계(지배),75248.0,93631.0,114896.0,127347.0,132044.0,134276.0,139885.0,145943.0
11,자본총계(비지배),308.0,377.0,7651.0,,,,,
12,자본금,1714.0,1714.0,1714.0,1714.0,1714.0,1712.0,1712.0,1711.0
13,영업활동현금흐름,25956.0,27006.0,31290.0,13809.0,12779.0,13756.0,14289.0,16561.0
14,투자활동현금흐름,-12735.0,-35646.0,-47176.0,-17631.0,6624.0,-9118.0,-13003.0,-13053.0
15,재무활동현금흐름,-3339.0,11005.0,11145.0,448.0,-19000.0,-1722.0,468.0,-1858.0
16,CAPEX,3554.0,15881.0,20199.0,18464.0,8922.0,12717.0,13295.0,13723.0
17,FCF,22403.0,11125.0,11091.0,-4655.0,3856.0,231.0,52.0,1936.0
18,이자발생부채,24123.0,41854.0,42277.0,47864.0,36316.0,,,
19,영업이익률,13.76,19.24,18.46,12.11,7.32,4.17,7.44,7.81
20,순이익률,8.46,13.89,14.39,10.21,5.0,3.51,6.11,6.28
21,ROE(%),14.22,21.74,21.52,13.04,5.51,3.12,5.79,5.96
22,ROA(%),9.09,13.44,12.9,8.14,3.71,2.17,4.01,4.13
23,부채비율,51.78,68.78,59.54,53.56,42.62,42.63,43.9,42.92
24,자본유보율,4210.52,5231.49,6688.68,7390.44,7608.48,,,
25,EPS(원),28957.0,53561.0,65466.0,46074.0,20860.0,12138.0,23164.0,24846.0
26,PER(배),8.41,6.89,5.62,6.01,10.74,15.49,8.12,7.57
27,BPS(원),223339.0,277903.0,335215.0,371541.0,385244.0,391756.0,408121.0,425796.0
28,PBR(배),1.09,1.33,1.1,0.75,0.58,0.48,0.46,0.44
29,현금DPS(원),2500.0,4000.0,10500.0,10500.0,6700.0,5648.0,6962.0,7168.0
30,현금배당수익률,1.03,1.08,2.85,3.79,2.99,3.0,3.7,3.81
31,현금배당성향(%),8.49,7.34,16.04,22.79,32.12,46.53,30.05,28.85
32,발행주식수(보통주),34275419.0,34275419.0,34275419.0,34275419.0,34275419.0,,,
