,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,14487.0,17588.0,19937.0,18772.0,18725.0,17731.0,20169.0,21850.0
1,영업이익,1565.0,1816.0,1353.0,1431.0,1362.0,1164.0,1497.0,1724.0
2,영업이익(발표기준),1565.0,1816.0,1353.0,1431.0,1362.0,,,
3,세전계속사업이익,340.0,189.0,1292.0,194.0,889.0,810.0,1628.0,1403.0
4,당기순이익,-50.0,1169.0,790.0,15.0,436.0,312.0,792.0,930.0
5,당기순이익(지배),-41.0,1287.0,936.0,79.0,485.0,568.0,1195.0,1015.0
6,당기순이익(비지배),-10.0,-118.0,-146.0,-65.0,-49.0,,,
7,자산총계,17727.0,21076.0,22876.0,23748.0,25477.0,24850.0,25958.0,27061.0
8,부채총계,11309.0,13165.0,14524.0,14436.0,15996.0,15690.0,16312.0,16806.0
9,자본총계,6418.0,7911.0,8353.0,9312.0,9482.0,9161.0,9646.0,10254.0
10,자본총계(지배),6415.0,7785.0,8363.0,9211.0,9366.0,9102.0,9606.0,10232.0
11,자본총계(비지배),3.0,126.0,-11.0,,,,,
12,자본금,1232.0,1232.0,1232.0,1358.0,1360.0,1360.0,1360.0,1360.0
13,영업활동현금흐름,1501.0,1586.0,927.0,1686.0,1020.0,434.0,880.0,1062.0
14,투자활동현금흐름,-1786.0,3.0,-3698.0,-1364.0,-3476.0,-134.0,-970.0,-922.0
15,재무활동현금흐름,3331.0,-1001.0,1148.0,-173.0,1682.0,-314.0,326.0,356.0
16,CAPEX,107.0,117.0,1065.0,434.0,411.0,300.0,275.0,252.0
17,FCF,1394.0,1469.0,-138.0,1252.0,609.0,270.0,1000.0,1080.0
18,이자발생부채,3575.0,3464.0,4948.0,3880.0,4931.0,,,
19,영업이익률,10.8,10.32,6.79,7.62,7.27,6.57,7.42,7.89
20,순이익률,-0.35,6.65,3.96,0.08,2.33,1.76,3.93,4.26
21,ROE(%),-0.8,18.13,11.59,0.9,5.22,6.16,12.78,10.24
22,ROA(%),-0.35,6.03,3.6,0.06,1.77,1.24,3.12,3.51
23,부채비율,176.2,166.42,173.88,155.03,168.7,171.26,169.12,163.89
24,자본유보율,435.19,541.02,591.01,585.32,596.0,,,
25,EPS(원),-180.0,5225.0,3801.0,299.0,1785.0,2090.0,4393.0,3733.0
26,PER(배),,10.99,14.31,357.89,38.26,30.29,14.41,16.96
27,BPS(원),26044.0,31605.0,33952.0,33916.0,34436.0,35326.0,37280.0,39712.0
28,PBR(배),2.31,1.82,1.6,3.15,1.98,1.79,1.7,1.59
29,현금DPS(원),0.0,500.0,500.0,900.0,900.0,900.0,950.0,950.0
30,현금배당수익률,0.0,0.87,0.92,0.84,1.32,1.42,1.5,1.5
31,현금배당성향(%),0.0,9.57,13.16,307.8,50.46,43.07,21.62,25.45
32,발행주식수(보통주),24632513.0,24632513.0,24632513.0,27158266.0,27199334.0,,,
