,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS별도),2016/12  (IFRS별도),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,5925.0,8320.0,8844.0,9562.0,10793.0,12091.0,13164.0,14738.0
1,영업이익,427.0,612.0,778.0,757.0,746.0,846.0,926.0,998.0
2,영업이익(발표기준),427.0,612.0,778.0,757.0,746.0,,,
3,세전계속사업이익,151.0,568.0,746.0,683.0,718.0,818.0,902.0,970.0
4,당기순이익,-68.0,409.0,537.0,417.0,530.0,600.0,661.0,712.0
5,당기순이익(지배),-68.0,409.0,538.0,424.0,539.0,630.0,682.0,744.0
6,당기순이익(비지배),,,-1.0,-7.0,-9.0,,,
7,자산총계,5763.0,6417.0,6772.0,7115.0,8014.0,8352.0,9942.0,10854.0
8,부채총계,2617.0,2874.0,2739.0,2806.0,3264.0,3174.0,4194.0,4484.0
9,자본총계,3146.0,3542.0,4033.0,4309.0,4750.0,5174.0,5748.0,6369.0
10,자본총계(지배),3146.0,3542.0,4017.0,4287.0,4735.0,5273.0,5862.0,6514.0
11,자본총계(비지배),,,16.0,,,,,
12,자본금,235.0,235.0,235.0,247.0,259.0,260.0,260.0,260.0
13,영업활동현금흐름,73.0,578.0,817.0,426.0,773.0,413.0,354.0,480.0
14,투자활동현금흐름,-359.0,-434.0,-239.0,-303.0,-397.0,-159.0,-278.0,-354.0
15,재무활동현금흐름,-75.0,-56.0,-347.0,-117.0,-66.0,-76.0,54.0,54.0
16,CAPEX,322.0,379.0,198.0,219.0,218.0,182.0,196.0,246.0
17,FCF,-250.0,199.0,619.0,207.0,555.0,,,
18,이자발생부채,1246.0,1246.0,1025.0,1045.0,1181.0,,,
19,영업이익률,7.21,7.36,8.79,7.92,6.91,7.0,7.04,6.78
20,순이익률,-1.14,4.92,6.08,4.36,4.91,4.96,5.02,4.83
21,ROE(%),-2.1,12.24,,10.21,11.94,12.59,12.25,12.02
22,ROA(%),-1.18,6.72,,6.01,7.0,7.33,7.23,6.85
23,부채비율,83.2,81.14,67.92,65.12,68.72,61.34,72.97,70.41
24,자본유보율,1236.75,1404.06,1604.47,1671.22,1766.62,,,
25,EPS(원),-622.0,3761.0,4943.0,3895.0,4950.0,5787.0,6265.0,6835.0
26,PER(배),,24.11,24.32,24.96,19.6,16.31,15.07,13.81
27,BPS(원),28911.0,32559.0,36921.0,39596.0,43750.0,48719.0,54161.0,60185.0
28,PBR(배),2.88,2.79,3.26,2.45,2.22,1.94,1.74,1.57
29,현금DPS(원),519.0,778.0,778.0,817.0,857.0,884.0,888.0,903.0
30,현금배당수익률,0.62,0.86,0.65,0.84,0.88,0.94,0.94,0.96
31,현금배당성향(%),-83.31,20.67,15.73,20.85,17.22,15.28,14.17,13.21
32,발행주식수(보통주),10885685.0,10885685.0,10885685.0,10885685.0,10885685.0,,,
