,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,137327.0,152777.0,167840.0,155279.0,169382.0,,,
1,영업이익,14997.0,15326.0,20283.0,23964.0,22279.0,18966.0,19844.0,21264.0
2,영업이익(발표기준),14997.0,15326.0,20283.0,23964.0,22279.0,,,
3,세전계속사업이익,14695.0,15172.0,19536.0,23995.0,22402.0,19235.0,19891.0,21240.0
4,당기순이익,11506.0,11646.0,15085.0,17643.0,16143.0,14638.0,15054.0,16265.0
5,당기순이익(지배),11430.0,11575.0,15015.0,17542.0,16058.0,14180.0,14552.0,15476.0
6,당기순이익(비지배),76.0,71.0,71.0,100.0,84.0,,,
7,자산총계,2398428.0,2568514.0,2740697.0,2895094.0,3181110.0,3366261.0,3533217.0,3683375.0
8,부채총계,2225490.0,2388040.0,2542680.0,2684153.0,2953344.0,3125625.0,3282063.0,3420251.0
9,자본총계,172938.0,180474.0,198017.0,210942.0,227766.0,240636.0,252477.0,263123.0
10,자본총계(지배),172030.0,179500.0,196974.0,209829.0,226618.0,237172.0,247892.0,259109.0
11,자본총계(비지배),908.0,974.0,1044.0,,,,,
12,자본금,32719.0,32898.0,32898.0,32898.0,33756.0,36346.0,36507.0,36491.0
13,영업활동현금흐름,-60070.0,-40981.0,31985.0,-103969.0,-113507.0,,,
14,투자활동현금흐름,-10134.0,-12191.0,-77726.0,-40544.0,-53482.0,,,
15,재무활동현금흐름,66536.0,54346.0,44240.0,161970.0,164643.0,,,
16,CAPEX,,,,,,,,
17,FCF,,,,,,,,
18,이자발생부채,1062824.0,1147378.0,1190230.0,1359548.0,1520142.0,,,
19,영업이익률,10.92,10.03,12.08,15.43,13.15,,,
20,순이익률,8.38,7.62,8.99,11.36,9.53,,,
21,ROE(%),6.98,6.59,7.98,8.63,7.36,6.12,6.0,6.11
22,ROA(%),0.5,0.47,0.57,0.63,0.53,0.45,0.44,0.45
23,부채비율,1286.87,1323.2,1284.07,1272.46,1296.65,1298.9,1299.95,1299.87
24,자본유보율,428.56,448.59,501.92,541.21,574.73,,,
25,EPS(원),1747.0,1762.0,2282.0,2666.0,2393.0,1931.0,1910.0,2031.0
26,PER(배),7.07,7.21,7.21,5.27,4.93,4.29,4.34,4.08
27,BPS(원),26289.0,27282.0,29937.0,31891.0,33567.0,31124.0,32530.0,34002.0
28,PBR(배),0.47,0.47,0.55,0.44,0.35,0.27,0.25,0.24
29,현금DPS(원),450.0,480.0,617.0,690.0,670.0,576.0,599.0,641.0
30,현금배당수익률,3.64,3.78,3.75,4.91,5.68,6.96,7.24,7.74
31,현금배당성향(%),25.76,27.28,27.04,23.38,23.83,26.99,27.35,27.51
32,발행주식수(보통주),556401958.0,559978815.0,559978815.0,559978815.0,577156979.0,,,
