,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,Unnamed: 1_level_1,2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,,,10733.0,19269.0,20233.0,21862.0,23144.0,24580.0
1,영업이익,,,1074.0,2822.0,3276.0,3773.0,3997.0,4313.0
2,영업이익(발표기준),,,1074.0,2822.0,3276.0,,,
3,세전계속사업이익,,,1051.0,2752.0,3081.0,3860.0,4081.0,4435.0
4,당기순이익,,,767.0,1430.0,2205.0,2793.0,2957.0,3226.0
5,당기순이익(지배),,,756.0,1399.0,2156.0,2756.0,2917.0,3175.0
6,당기순이익(비지배),,,11.0,32.0,49.0,,,
7,자산총계,,,22580.0,23514.0,24523.0,26761.0,29396.0,32355.0
8,부채총계,,,9131.0,9068.0,7848.0,7579.0,7556.0,7473.0
9,자본총계,,,13449.0,14445.0,16675.0,19182.0,21839.0,24882.0
10,자본총계(지배),,,13082.0,14055.0,16226.0,18651.0,21231.0,24177.0
11,자본총계(비지배),,,367.0,,,,,
12,자본금,,,198.0,198.0,198.0,199.0,199.0,199.0
13,영업활동현금흐름,,,1932.0,4006.0,3478.0,4003.0,4095.0,4288.0
14,투자활동현금흐름,,,-170.0,-1149.0,-1875.0,-1487.0,-1614.0,-1565.0
15,재무활동현금흐름,,,-1553.0,-1992.0,-1844.0,-684.0,-406.0,-456.0
16,CAPEX,,,898.0,1308.0,1258.0,1490.0,1468.0,1501.0
17,FCF,,,1035.0,2698.0,2220.0,2756.0,2967.0,2995.0
18,이자발생부채,,,5997.0,4350.0,3112.0,,,
19,영업이익률,,,10.01,14.64,16.19,17.26,17.27,17.54
20,순이익률,,,7.14,7.42,10.9,12.78,12.78,13.12
21,ROE(%),,,,10.31,14.24,15.8,14.63,13.98
22,ROA(%),,,,6.21,9.18,10.89,10.53,10.45
23,부채비율,,,67.89,62.78,47.06,39.51,34.6,30.03
24,자본유보율,,,3411.4,3992.84,4940.01,,,
25,EPS(원),,,3261.0,3538.0,5453.0,6971.0,7378.0,8031.0
26,PER(배),,,32.05,33.92,19.35,18.94,17.89,16.44
27,BPS(원),,,33098.0,35560.0,41050.0,47184.0,53710.0,61162.0
28,PBR(배),,,3.16,3.37,2.57,2.8,2.46,2.16
29,현금DPS(원),,,600.0,600.0,600.0,580.0,597.0,629.0
30,현금배당수익률,,,0.57,0.5,0.57,0.44,0.45,0.48
31,현금배당성향(%),,,31.38,16.96,11.0,8.32,8.09,7.83
32,발행주식수(보통주),,,39533501.0,39533961.0,39536132.0,,,
