,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,211667.0,239542.0,268986.0,295234.0,337797.0,339271.0,372905.0,400905.0
1,영업이익,12253.0,12529.0,13260.0,13325.0,15092.0,14386.0,16857.0,18683.0
2,영업이익(발표기준),12253.0,12529.0,13260.0,13325.0,15092.0,,,
3,세전계속사업이익,7349.0,7953.0,15752.0,13197.0,5971.0,6356.0,8983.0,10792.0
4,당기순이익,5511.0,5698.0,11377.0,8800.0,3238.0,4209.0,5882.0,7007.0
5,당기순이익(지배),2058.0,2230.0,4637.0,2761.0,2671.0,2815.0,2646.0,3270.0
6,당기순이익(비지배),3453.0,3468.0,6740.0,6040.0,567.0,,,
7,자산총계,235621.0,270096.0,293254.0,317295.0,403814.0,405779.0,414307.0,424591.0
8,부채총계,136987.0,157551.0,173332.0,192077.0,257663.0,255867.0,258946.0,262518.0
9,자본총계,98635.0,112544.0,119922.0,125218.0,146151.0,149912.0,155359.0,162076.0
10,자본총계(지배),36012.0,37358.0,39298.0,40587.0,45096.0,48794.0,50900.0,51600.0
11,자본총계(비지배),62623.0,75186.0,80624.0,,,,,
12,자본금,1577.0,1579.0,1579.0,1579.0,1790.0,1825.0,1825.0,1832.0
13,영업활동현금흐름,22956.0,20917.0,22404.0,15411.0,38646.0,32240.0,33078.0,35009.0
14,투자활동현금흐름,-14615.0,-33447.0,-28638.0,-21260.0,-48957.0,-25459.0,-27264.0,-28281.0
15,재무활동현금흐름,-6371.0,12305.0,7182.0,8274.0,11671.0,-6933.0,-6214.0,-5150.0
16,CAPEX,11280.0,13744.0,22729.0,24583.0,22048.0,17867.0,18108.0,19698.0
17,FCF,11676.0,7174.0,-325.0,-9172.0,16598.0,12546.0,12109.0,11756.0
18,이자발생부채,86160.0,97963.0,105978.0,120449.0,169744.0,,,
19,영업이익률,5.79,5.23,4.93,4.51,4.47,4.24,4.52,4.66
20,순이익률,2.6,2.38,4.23,2.98,0.96,1.24,1.58,1.75
21,ROE(%),5.87,6.08,12.1,6.91,6.24,6.0,5.31,6.38
22,ROA(%),2.37,2.25,4.04,2.88,0.9,1.04,1.44,1.67
23,부채비율,138.88,139.99,144.54,153.39,176.3,170.68,166.68,161.97
24,자본유보율,2228.07,2338.27,2601.61,2741.67,2527.96,,,
25,EPS(원),5781.0,6257.0,13002.0,7741.0,7491.0,7894.0,7421.0,9169.0
26,PER(배),40.94,28.18,13.16,15.7,12.9,11.64,12.38,10.02
27,BPS(원),110305.0,114276.0,120209.0,125257.0,134491.0,145519.0,151800.0,153888.0
28,PBR(배),2.15,1.54,1.42,0.97,0.72,0.63,0.61,0.6
29,현금DPS(원),1350.0,1350.0,1450.0,1450.0,1850.0,1785.0,1793.0,1812.0
30,현금배당수익률,0.57,0.77,0.85,1.19,1.92,1.94,1.95,1.97
31,현금배당성향(%),18.7,17.28,8.93,14.84,23.26,18.5,19.77,16.17
32,발행주식수(보통주),29133748.0,29176998.0,29176998.0,29176998.0,29176998.0,,,
