,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,64282.0,66218.0,68129.0,67951.0,68833.0,62448.0,67651.0,69169.0
1,영업이익,8850.0,11032.0,7934.0,7027.0,5440.0,4155.0,5210.0,5398.0
2,영업이익(발표기준),8850.0,11032.0,7934.0,7027.0,5440.0,,,
3,세전계속사업이익,8394.0,10924.0,7430.0,6977.0,5899.0,4944.0,5893.0,6048.0
4,당기순이익,6565.0,8791.0,6065.0,5304.0,4296.0,3364.0,4453.0,4571.0
5,당기순이익(지배),6554.0,8729.0,5991.0,5222.0,4195.0,3299.0,4370.0,4552.0
6,당기순이익(비지배),11.0,62.0,74.0,82.0,101.0,,,
7,자산총계,94961.0,96220.0,95188.0,97964.0,101646.0,103796.0,107165.0,110639.0
8,부채총계,43554.0,36605.0,31453.0,30061.0,29774.0,29242.0,28817.0,28576.0
9,자본총계,51408.0,59615.0,63735.0,67903.0,71872.0,74554.0,78348.0,82064.0
10,자본총계(지배),51344.0,59494.0,63587.0,67655.0,71568.0,74203.0,77925.0,81625.0
11,자본총계(비지배),64.0,121.0,148.0,,,,,
12,자본금,619.0,619.0,619.0,619.0,619.0,619.0,619.0,620.0
13,영업활동현금흐름,11137.0,12178.0,8517.0,11235.0,7603.0,10634.0,9291.0,9301.0
14,투자활동현금흐름,-21037.0,-7400.0,-3443.0,-5948.0,-2413.0,-4713.0,-5014.0,-5470.0
15,재무활동현금흐름,8887.0,-6497.0,-2817.0,-5828.0,-2448.0,-1405.0,-1402.0,-1022.0
16,CAPEX,8630.0,7227.0,4723.0,3236.0,2722.0,4478.0,4624.0,4982.0
17,FCF,2507.0,4951.0,3794.0,7999.0,4881.0,5280.0,4114.0,3927.0
18,이자발생부채,28957.0,23273.0,19735.0,16324.0,17190.0,,,
19,영업이익률,13.77,16.66,11.65,10.34,7.9,6.65,7.7,7.8
20,순이익률,10.21,13.28,8.9,7.8,6.24,5.39,6.58,6.61
21,ROE(%),13.59,15.75,9.74,7.96,6.03,4.53,5.75,5.71
22,ROA(%),7.37,9.2,6.34,5.49,4.3,3.27,4.22,4.2
23,부채비율,84.72,61.4,49.35,44.27,41.43,39.22,36.78,34.82
24,자본유보율,8278.53,9596.83,10514.55,11251.23,11812.77,,,
25,EPS(원),5291.0,7046.0,4836.0,4216.0,3387.0,2663.0,3528.0,3675.0
26,PER(배),8.89,8.23,11.29,9.52,9.91,8.8,6.65,6.38
27,BPS(원),41455.0,48036.0,51341.0,54626.0,57785.0,60256.0,63278.0,66282.0
28,PBR(배),1.13,1.21,1.06,0.74,0.58,0.39,0.37,0.35
29,현금DPS(원),400.0,400.0,400.0,450.0,550.0,507.0,530.0,546.0
30,현금배당수익률,0.85,0.69,0.73,1.12,1.64,2.16,2.26,2.33
31,현금배당성향(%),7.56,5.68,8.27,10.67,16.24,19.02,15.02,14.86
32,발행주식수(보통주),123875069.0,123875069.0,123875069.0,123875069.0,123875069.0,,,
