,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,21816.0,22170.0,22083.0,22364.0,23439.0,25731.0,26767.0,28172.0
1,영업이익,1183.0,897.0,964.0,886.0,788.0,1395.0,1336.0,1459.0
2,영업이익(발표기준),1183.0,897.0,964.0,886.0,788.0,,,
3,세전계속사업이익,1535.0,2333.0,1194.0,1123.0,1035.0,1606.0,1583.0,1710.0
4,당기순이익,1174.0,1992.0,907.0,843.0,711.0,1206.0,1202.0,1300.0
5,당기순이익(지배),1173.0,1993.0,907.0,843.0,710.0,1205.0,1201.0,1300.0
6,당기순이익(비지배),1.0,-1.0,0.0,0.0,1.0,,,
7,자산총계,24187.0,24813.0,24499.0,25323.0,26530.0,27660.0,28799.0,30084.0
8,부채총계,7722.0,6789.0,6088.0,6345.0,7123.0,7287.0,7460.0,7713.0
9,자본총계,16465.0,18024.0,18411.0,18978.0,19407.0,20373.0,21339.0,22371.0
10,자본총계(지배),16350.0,17899.0,18284.0,18851.0,19279.0,20235.0,21194.0,22250.0
11,자본총계(비지배),115.0,125.0,127.0,,,,,
12,자본금,304.0,304.0,304.0,304.0,304.0,302.0,302.0,302.0
13,영업활동현금흐름,2019.0,2210.0,1034.0,1469.0,1625.0,2118.0,2172.0,2260.0
14,투자활동현금흐름,-1677.0,-1357.0,-792.0,-1289.0,-307.0,-811.0,-1268.0,-1212.0
15,재무활동현금흐름,183.0,-760.0,-470.0,-58.0,178.0,-238.0,-234.0,-240.0
16,CAPEX,1215.0,574.0,1282.0,882.0,1539.0,1263.0,1257.0,1182.0
17,FCF,803.0,1636.0,-248.0,587.0,85.0,683.0,903.0,1083.0
18,이자발생부채,1521.0,991.0,682.0,883.0,1540.0,,,
19,영업이익률,5.42,4.05,4.37,3.96,3.36,5.42,4.99,5.18
20,순이익률,5.38,8.99,4.11,3.77,3.03,4.69,4.49,4.62
21,ROE(%),7.4,11.64,5.01,4.54,3.72,6.1,5.8,5.98
22,ROA(%),5.06,8.13,3.68,3.38,2.74,4.45,4.26,4.42
23,부채비율,46.9,37.67,33.07,33.44,36.7,35.77,34.96,34.48
24,자본유보율,5506.76,6058.8,6274.87,6454.97,6571.96,,,
25,EPS(원),19291.0,32764.0,14905.0,13858.0,11672.0,19812.0,19746.0,21369.0
26,PER(배),22.78,10.15,23.75,18.37,20.61,15.92,15.98,14.76
27,BPS(원),282744.0,309527.0,316196.0,325998.0,333399.0,349931.0,366503.0,384780.0
28,PBR(배),1.55,1.07,1.12,0.78,0.72,0.9,0.86,0.82
29,현금DPS(원),4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4045.0,4050.0
30,현금배당수익률,0.91,1.2,1.13,1.57,1.66,1.27,1.28,1.28
31,현금배당성향(%),19.71,11.61,25.51,27.44,32.58,20.19,20.49,18.95
32,발행주식수(보통주),6082642.0,6082642.0,6082642.0,6082642.0,6082642.0,,,
