,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,52692.0,53222.0,64159.0,69392.0,50211.0,,,
1,영업이익,1199.0,1897.0,821.0,1000.0,1739.0,,,
2,영업이익(발표기준),1143.0,2304.0,821.0,1000.0,1739.0,,,
3,세전계속사업이익,1195.0,1958.0,1511.0,701.0,1674.0,,,
4,당기순이익,944.0,1759.0,8012.0,977.0,2502.0,,,
5,당기순이익(지배),556.0,826.0,7179.0,708.0,1804.0,,,
6,당기순이익(비지배),388.0,932.0,833.0,269.0,698.0,,,
7,자산총계,65950.0,65459.0,50516.0,48056.0,50001.0,,,
8,부채총계,40092.0,38835.0,29080.0,24870.0,26769.0,,,
9,자본총계,25858.0,26624.0,21436.0,23186.0,23232.0,,,
10,자본총계(지배),14975.0,15893.0,10936.0,14495.0,16827.0,,,
11,자본총계(비지배),10882.0,10732.0,10500.0,,,,,
12,자본금,1356.0,1356.0,704.0,1117.0,1117.0,,,
13,영업활동현금흐름,-654.0,-325.0,-1306.0,-1581.0,2175.0,,,
14,투자활동현금흐름,-6594.0,-3259.0,72.0,-1594.0,1835.0,,,
15,재무활동현금흐름,9560.0,1725.0,513.0,2993.0,-3491.0,,,
16,CAPEX,6671.0,3473.0,1941.0,2558.0,1118.0,,,
17,FCF,-7325.0,-3798.0,-3247.0,-4140.0,1057.0,,,
18,이자발생부채,32406.0,27513.0,21350.0,14801.0,18156.0,,,
19,영업이익률,2.28,3.56,1.28,1.44,3.46,,,
20,순이익률,1.79,3.3,12.49,1.41,4.98,,,
21,ROE(%),4.08,5.35,53.52,5.56,11.52,,,
22,ROA(%),1.55,2.68,13.82,1.98,5.1,,,
23,부채비율,155.05,145.86,135.66,107.27,115.22,,,
24,자본유보율,1053.59,1106.27,2934.94,2118.77,2400.51,,,
25,EPS(원),2269.0,3046.0,28731.0,3936.0,8844.0,,,
26,PER(배),39.51,27.17,3.62,6.63,2.96,,,
27,BPS(원),62701.0,66542.0,90161.0,71115.0,82553.0,,,
28,PBR(배),1.43,1.24,1.15,0.37,0.32,,,
29,현금DPS(원),300.0,350.0,750.0,600.0,700.0,,,
30,현금배당수익률,0.33,0.42,0.72,2.3,2.68,,,
31,현금배당성향(%),13.15,10.29,1.28,17.38,7.95,,,
32,발행주식수(보통주),24303255.0,24303255.0,10784283.0,19037855.0,19037855.0,,,
