,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,19310.0,22413.0,25526.0,28025.0,30303.0,31711.0,33740.0,35784.0
1,영업이익,771.0,733.0,724.0,872.0,1014.0,1074.0,1190.0,1311.0
2,영업이익(발표기준),771.0,733.0,724.0,872.0,1014.0,,,
3,세전계속사업이익,729.0,648.0,673.0,714.0,870.0,937.0,1075.0,1220.0
4,당기순이익,568.0,504.0,514.0,567.0,657.0,711.0,820.0,930.0
5,당기순이익(지배),568.0,503.0,514.0,567.0,657.0,711.0,820.0,930.0
6,당기순이익(비지배),0.0,1.0,0.0,0.0,,,,
7,자산총계,9524.0,10854.0,13691.0,14036.0,15735.0,16502.0,17477.0,18487.0
8,부채총계,4302.0,5335.0,7759.0,7711.0,8923.0,9060.0,9298.0,9500.0
9,자본총계,5222.0,5519.0,5932.0,6325.0,6812.0,7442.0,8179.0,8988.0
10,자본총계(지배),5221.0,5517.0,5931.0,6325.0,6812.0,7429.0,8166.0,8988.0
11,자본총계(비지배),1.0,2.0,2.0,,,,,
12,자본금,193.0,193.0,193.0,193.0,193.0,191.0,191.0,191.0
13,영업활동현금흐름,890.0,1046.0,497.0,261.0,1342.0,1499.0,1489.0,1638.0
14,투자활동현금흐름,-571.0,-544.0,-2329.0,-843.0,-1600.0,-748.0,-782.0,-935.0
15,재무활동현금흐름,-250.0,-174.0,1801.0,164.0,390.0,-340.0,-201.0,-324.0
16,CAPEX,397.0,394.0,903.0,897.0,1780.0,566.0,568.0,741.0
17,FCF,493.0,652.0,-407.0,-636.0,-438.0,679.0,654.0,527.0
18,이자발생부채,1858.0,1941.0,4226.0,4630.0,5493.0,,,
19,영업이익률,3.99,3.27,2.84,3.11,3.35,3.38,3.53,3.66
20,순이익률,2.94,2.25,2.01,2.02,2.17,2.24,2.43,2.6
21,ROE(%),11.36,9.38,8.97,9.26,10.0,9.98,10.52,10.85
22,ROA(%),6.14,4.95,4.19,4.09,4.41,4.41,4.83,5.17
23,부채비율,82.39,96.66,130.79,121.92,130.99,121.73,113.69,105.69
24,자본유보율,2654.31,2837.34,3052.59,3298.77,3580.92,,,
25,EPS(원),14731.0,13044.0,13313.0,14699.0,17015.0,18416.0,21259.0,24109.0
26,PER(배),26.68,15.18,17.58,19.56,13.28,10.64,9.22,8.13
27,BPS(원),135283.0,142964.0,153682.0,163896.0,176519.0,192500.0,211613.0,232897.0
28,PBR(배),2.91,1.38,1.52,1.75,1.28,1.02,0.93,0.84
29,현금DPS(원),2500.0,2500.0,2500.0,3000.0,3000.0,2714.0,2757.0,2800.0
30,현금배당수익률,0.64,1.26,1.07,1.04,1.33,1.38,1.41,1.43
31,현금배당성향(%),16.97,19.17,18.78,20.41,17.63,14.74,12.97,11.61
32,발행주식수(보통주),3859124.0,3859124.0,3859124.0,3859124.0,3859124.0,,,
