,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,8397.0,8839.0,9603.0,10314.0,11134.0,,,
1,영업이익,436.0,259.0,390.0,276.0,447.0,,,
2,영업이익(발표기준),436.0,259.0,390.0,276.0,447.0,,,
3,세전계속사업이익,478.0,276.0,361.0,-6.0,233.0,,,
4,당기순이익,357.0,261.0,354.0,-154.0,289.0,,,
5,당기순이익(지배),429.0,270.0,316.0,-152.0,220.0,,,
6,당기순이익(비지배),-73.0,-8.0,39.0,-3.0,69.0,,,
7,자산총계,9445.0,11447.0,12135.0,12078.0,12457.0,,,
8,부채총계,3643.0,5401.0,5820.0,6000.0,6097.0,,,
9,자본총계,5802.0,6046.0,6315.0,6078.0,6359.0,,,
10,자본총계(지배),4801.0,4995.0,5194.0,4941.0,5193.0,,,
11,자본총계(비지배),1002.0,1051.0,1121.0,,,,,
12,자본금,290.0,290.0,290.0,290.0,290.0,,,
13,영업활동현금흐름,359.0,154.0,1039.0,475.0,576.0,,,
14,투자활동현금흐름,-1086.0,-1558.0,-730.0,-686.0,-856.0,,,
15,재무활동현금흐름,679.0,1592.0,-167.0,-48.0,-57.0,,,
16,CAPEX,951.0,1414.0,691.0,570.0,223.0,,,
17,FCF,-592.0,-1260.0,349.0,-95.0,353.0,,,
18,이자발생부채,2369.0,3969.0,3851.0,3868.0,3929.0,,,
19,영업이익률,5.19,2.93,4.06,2.68,4.01,,,
20,순이익률,4.25,2.96,3.69,-1.49,2.59,,,
21,ROE(%),9.3,5.51,6.2,-2.99,4.34,,,
22,ROA(%),4.35,2.5,3.0,-1.27,2.35,,,
23,부채비율,62.78,89.35,92.15,98.72,95.88,,,
24,자본유보율,1708.12,1781.67,1859.3,1793.26,1871.55,,,
25,EPS(원),3705.0,2328.0,2726.0,-1308.0,1899.0,,,
26,PER(배),19.19,29.51,60.35,,72.4,,,
27,BPS(원),46515.0,48396.0,50329.0,47877.0,50317.0,,,
28,PBR(배),1.53,1.42,3.27,3.94,2.73,,,
29,현금DPS(원),700.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
30,현금배당수익률,0.98,0.87,0.36,0.32,0.44,0.59,0.59,0.59
31,현금배당성향(%),16.83,22.96,19.61,-40.87,28.14,,,
32,발행주식수(보통주),11586575.0,11586575.0,11586575.0,11586575.0,11586575.0,,,
