,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,16337.0,16965.0,15478.0,14381.0,15201.0,11828.0,15758.0,16414.0
1,영업이익,5954.0,6186.0,5309.0,4307.0,5012.0,944.0,4839.0,5050.0
2,영업이익(발표기준),5954.0,6186.0,5309.0,4307.0,5012.0,,,
3,세전계속사업이익,5939.0,5969.0,5662.0,4107.0,4889.0,1000.0,5058.0,5315.0
4,당기순이익,4416.0,4545.0,4375.0,2972.0,3347.0,760.0,3692.0,3866.0
5,당기순이익(지배),4416.0,4546.0,4376.0,2973.0,3347.0,760.0,3693.0,3866.0
6,당기순이익(비지배),0.0,-1.0,-1.0,-1.0,0.0,,,
7,자산총계,36908.0,39790.0,41857.0,42312.0,44381.0,43225.0,45228.0,46711.0
8,부채총계,6930.0,7263.0,6844.0,6445.0,7204.0,6916.0,7212.0,7305.0
9,자본총계,29978.0,32527.0,35012.0,35868.0,37178.0,36309.0,38016.0,39406.0
10,자본총계(지배),29975.0,32525.0,35011.0,35867.0,37177.0,36169.0,37769.0,39406.0
11,자본총계(비지배),3.0,2.0,1.0,,,,,
12,자본금,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0
13,영업활동현금흐름,5750.0,5965.0,4630.0,3639.0,4079.0,1569.0,4414.0,4497.0
14,투자활동현금흐름,-3989.0,-4115.0,-2502.0,-2020.0,-2113.0,827.0,-1785.0,-1357.0
15,재무활동현금흐름,-1723.0,-1977.0,-2003.0,-2024.0,-1848.0,-1645.0,-1730.0,-1851.0
16,CAPEX,404.0,746.0,855.0,1033.0,796.0,438.0,477.0,391.0
17,FCF,5346.0,5219.0,3776.0,2607.0,3283.0,829.0,3944.0,4082.0
18,이자발생부채,,9.0,14.0,0.0,680.0,,,
19,영업이익률,36.45,36.46,34.3,29.95,32.97,7.98,30.71,30.76
20,순이익률,27.03,26.79,28.27,20.67,22.02,6.43,23.43,23.55
21,ROE(%),15.49,14.55,12.96,8.39,9.16,2.07,9.99,10.02
22,ROA(%),12.5,11.85,10.72,7.06,7.72,1.74,8.35,8.41
23,부채비율,23.12,22.33,19.55,17.97,19.38,19.05,18.97,18.54
24,자본유보율,2864.94,3103.31,3335.69,3415.78,3538.24,,,
25,EPS(원),2064.0,2125.0,2046.0,1390.0,1564.0,355.0,1726.0,1807.0
26,PER(배),18.6,16.82,17.01,23.03,18.92,68.08,14.02,13.39
27,BPS(원),14785.0,16043.0,17269.0,17691.0,18337.0,17840.0,18630.0,19437.0
28,PBR(배),2.6,2.23,2.02,1.81,1.61,1.36,1.3,1.25
29,현금DPS(원),980.0,990.0,990.0,900.0,900.0,860.0,920.0,950.0
30,현금배당수익률,2.55,2.77,2.84,2.81,3.04,3.55,3.8,3.93
31,현금배당성향(%),44.99,44.15,45.86,61.37,54.52,241.95,53.29,52.58
32,발행주식수(보통주),213940500.0,213940500.0,213940500.0,213940500.0,213940500.0,,,
