,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,13738.0,18703.0,20655.0,22202.0,24992.0,25672.0,27490.0,29493.0
1,영업이익,569.0,655.0,547.0,599.0,470.0,543.0,670.0,830.0
2,영업이익(발표기준),569.0,655.0,547.0,599.0,470.0,,,
3,세전계속사업이익,516.0,618.0,505.0,531.0,220.0,450.0,586.0,703.0
4,당기순이익,376.0,495.0,382.0,422.0,202.0,345.0,448.0,539.0
5,당기순이익(지배),376.0,495.0,382.0,421.0,202.0,342.0,437.0,538.0
6,당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
7,자산총계,6129.0,6746.0,7344.0,7523.0,11963.0,11407.0,11796.0,13180.0
8,부채총계,3591.0,3823.0,4544.0,4383.0,8736.0,7907.0,7942.0,8884.0
9,자본총계,2538.0,2923.0,2800.0,3140.0,3227.0,3500.0,3854.0,4296.0
10,자본총계(지배),2540.0,2925.0,2802.0,3141.0,3228.0,3485.0,3835.0,4295.0
11,자본총계(비지배),-2.0,-2.0,-2.0,,,,,
12,자본금,431.0,431.0,431.0,431.0,431.0,430.0,430.0,430.0
13,영업활동현금흐름,443.0,796.0,631.0,684.0,947.0,1049.0,1121.0,1216.0
14,투자활동현금흐름,-457.0,-506.0,-509.0,-438.0,-699.0,-580.0,-522.0,-546.0
15,재무활동현금흐름,4.0,-346.0,9.0,-364.0,-162.0,-128.0,-210.0,-270.0
16,CAPEX,413.0,280.0,580.0,414.0,707.0,508.0,434.0,593.0
17,FCF,30.0,517.0,51.0,270.0,240.0,618.0,742.0,649.0
18,이자발생부채,1880.0,1627.0,2137.0,1824.0,5849.0,,,
19,영업이익률,4.14,3.5,2.65,2.7,1.88,2.11,2.44,2.81
20,순이익률,2.74,2.65,1.85,1.9,0.81,1.34,1.63,1.83
21,ROE(%),15.73,18.12,13.33,14.18,6.34,10.19,11.94,13.25
22,ROA(%),6.35,7.69,5.42,5.67,2.08,2.95,3.86,4.31
23,부채비율,141.53,130.78,162.27,139.61,270.67,225.96,206.05,206.83
24,자본유보율,461.75,561.37,636.52,715.1,735.34,,,
25,EPS(원),4354.0,5737.0,4424.0,4883.0,2341.0,3963.0,5063.0,6241.0
26,PER(배),63.5,29.54,35.38,26.11,37.25,17.71,13.87,11.25
27,BPS(원),30335.0,35095.0,34567.0,38749.0,39828.0,43002.0,47315.0,52991.0
28,PBR(배),9.11,4.83,4.53,3.29,2.19,1.63,1.48,1.32
29,현금DPS(원),869.0,956.0,956.0,1004.0,1104.0,1085.0,1111.0,1152.0
30,현금배당수익률,0.31,0.56,0.61,0.79,1.27,1.55,1.58,1.64
31,현금배당성향(%),13.04,10.83,13.45,12.73,29.22,27.38,21.95,18.46
32,발행주식수(보통주),8629009.0,8629009.0,8629009.0,8629009.0,8629009.0,,,
