,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,565090.0,553670.0,613963.0,613417.0,623062.0,588279.0,627494.0,672305.0
1,영업이익,11923.0,13378.0,24685.0,27033.0,24361.0,24237.0,29251.0,32124.0
2,영업이익(발표기준),11923.0,13378.0,24685.0,27033.0,24361.0,,,
3,세전계속사업이익,5931.0,7217.0,25581.0,20086.0,5286.0,18153.0,22675.0,26592.0
4,당기순이익,2491.0,1263.0,18695.0,14728.0,1799.0,13747.0,16918.0,19801.0
5,당기순이익(지배),1244.0,769.0,17258.0,12401.0,313.0,12554.0,15012.0,17005.0
6,당기순이익(비지배),1247.0,494.0,1437.0,2327.0,1487.0,,,
7,자산총계,363139.0,378553.0,412210.0,443284.0,448599.0,454574.0,474396.0,501316.0
8,부채총계,233304.0,244985.0,265473.0,280215.0,284347.0,278137.0,282488.0,288598.0
9,자본총계,129835.0,133567.0,146737.0,163069.0,164251.0,176438.0,191908.0,212718.0
10,자본총계(지배),116266.0,119871.0,132243.0,142533.0,143301.0,154952.0,169154.0,186730.0
11,자본총계(비지배),13569.0,13696.0,14494.0,,,,,
12,자본금,9042.0,9042.0,9042.0,9042.0,9042.0,9040.0,9040.0,9040.0
13,영업활동현금흐름,26188.0,31580.0,21663.0,45416.0,36892.0,41360.0,42140.0,42627.0
14,투자활동현금흐름,-19332.0,-23907.0,-25829.0,-44203.0,-20833.0,-22128.0,-24502.0,-22378.0
15,재무활동현금흐름,-1889.0,-2788.0,8408.0,8193.0,-11170.0,-5149.0,-3206.0,-5056.0
16,CAPEX,17473.0,20190.0,25755.0,31665.0,20721.0,21610.0,23269.0,22797.0
17,FCF,8715.0,11390.0,-4093.0,13751.0,16170.0,17495.0,18113.0,21111.0
18,이자발생부채,88272.0,86590.0,94505.0,109012.0,112588.0,,,
19,영업이익률,2.11,2.42,4.02,4.41,3.91,4.12,4.66,4.78
20,순이익률,0.44,0.23,3.04,2.4,0.29,2.34,2.7,2.94
21,ROE(%),1.07,0.65,13.69,9.03,0.22,8.42,9.26,9.56
22,ROA(%),0.68,0.34,4.73,3.44,0.4,3.04,3.64,4.06
23,부채비율,179.69,183.42,180.92,171.84,173.12,157.64,147.2,135.67
24,자본유보율,1320.47,1344.52,1535.94,1658.84,1634.72,,,
25,EPS(원),688.0,425.0,9543.0,6858.0,173.0,6942.0,8302.0,9404.0
26,PER(배),78.21,121.37,11.11,9.08,416.75,8.54,7.14,6.31
27,BPS(원),64568.0,66571.0,73441.0,79156.0,79582.0,86053.0,93940.0,103701.0
28,PBR(배),0.83,0.78,1.44,0.79,0.91,0.69,0.63,0.57
29,현금DPS(원),400.0,400.0,400.0,750.0,750.0,719.0,736.0,743.0
30,현금배당수익률,0.74,0.78,0.38,1.2,1.04,1.21,1.24,1.25
31,현금배당성향(%),58.59,94.81,4.22,10.96,434.42,9.38,8.02,7.15
32,발행주식수(보통주),163647814.0,163647814.0,163647814.0,163647814.0,163647814.0,,,
