,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,175269.0,164921.0,225717.0,251739.0,244226.0,221492.0,230325.0,239852.0
1,영업이익,3688.0,3181.0,4013.0,4726.0,6053.0,5170.0,5067.0,5313.0
2,영업이익(발표기준),3688.0,3181.0,4013.0,4726.0,6053.0,,,
3,세전계속사업이익,1335.0,1746.0,2480.0,1761.0,3300.0,3413.0,3687.0,3983.0
4,당기순이익,1086.0,1222.0,1668.0,1157.0,2024.0,2359.0,2510.0,2702.0
5,당기순이익(지배),1289.0,1113.0,1759.0,1552.0,2094.0,2412.0,2534.0,2730.0
6,당기순이익(비지배),-204.0,110.0,-91.0,-394.0,-70.0,,,
7,자산총계,80433.0,82888.0,91700.0,98810.0,89594.0,90309.0,94714.0,96869.0
8,부채총계,56221.0,57851.0,63175.0,69915.0,59114.0,58345.0,61107.0,61640.0
9,자본총계,24212.0,25037.0,28525.0,28895.0,30481.0,31964.0,33607.0,35229.0
10,자본총계(지배),24417.0,25158.0,28098.0,28873.0,30477.0,32015.0,33679.0,35349.0
11,자본총계(비지배),-206.0,-122.0,427.0,,,,,
12,자본금,5694.0,5694.0,6169.0,6169.0,6169.0,6170.0,6170.0,6170.0
13,영업활동현금흐름,12676.0,7928.0,3822.0,-1461.0,16090.0,5114.0,5047.0,5182.0
14,투자활동현금흐름,-2081.0,-1828.0,-2316.0,-958.0,-1125.0,-2203.0,-2134.0,-1273.0
15,재무활동현금흐름,-10960.0,-6615.0,-1465.0,2668.0,-14619.0,-1178.0,-1486.0,-1329.0
16,CAPEX,1029.0,956.0,728.0,990.0,840.0,1444.0,1349.0,653.0
17,FCF,11647.0,6973.0,3095.0,-2451.0,15250.0,3760.0,4038.0,4804.0
18,이자발생부채,40383.0,35255.0,40328.0,43894.0,34119.0,,,
19,영업이익률,2.1,1.93,1.78,1.88,2.48,2.33,2.2,2.21
20,순이익률,0.62,0.74,0.74,0.46,0.83,1.06,1.09,1.13
21,ROE(%),5.35,4.49,6.6,5.45,7.06,7.72,7.71,7.91
22,ROA(%),1.25,1.5,1.91,1.21,2.15,2.62,2.71,2.82
23,부채비율,232.2,231.07,221.47,241.96,193.94,182.54,181.83,174.97
24,자본유보율,317.04,326.32,356.28,370.62,391.53,,,
25,EPS(원),1132.0,977.0,1444.0,1258.0,1697.0,1955.0,2054.0,2213.0
26,PER(배),14.44,27.64,12.57,14.47,10.99,8.18,7.79,7.23
27,BPS(원),21442.0,22093.0,22774.0,23402.0,24703.0,25949.0,27298.0,28652.0
28,PBR(배),0.76,1.22,0.8,0.78,0.75,0.62,0.59,0.56
29,현금DPS(원),500.0,500.0,500.0,600.0,700.0,729.0,743.0,733.0
30,현금배당수익률,3.06,1.85,2.75,3.3,3.75,4.55,4.64,4.58
31,현금배당성향(%),44.16,51.18,35.07,47.7,41.24,37.27,36.17,33.14
32,발행주식수(보통주),113876291.0,113876291.0,123375149.0,123375149.0,123375149.0,,,
