,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,11619.0,11107.0,11595.0,13717.0,13113.0,13232.0,13922.0,14474.0
1,영업이익,26.0,298.0,1111.0,2107.0,1897.0,1783.0,1914.0,2017.0
2,영업이익(발표기준),26.0,298.0,1111.0,2107.0,1897.0,,,
3,세전계속사업이익,1127.0,-504.0,1107.0,2752.0,2249.0,2224.0,2382.0,2505.0
4,당기순이익,900.0,-435.0,892.0,2149.0,1684.0,1654.0,1815.0,1910.0
5,당기순이익(지배),939.0,-435.0,892.0,2149.0,1684.0,1654.0,1814.0,1910.0
6,당기순이익(비지배),-39.0,,,,,,,
7,자산총계,16842.0,15309.0,16413.0,17000.0,17927.0,19266.0,20674.0,22060.0
8,부채총계,5206.0,4193.0,4486.0,3221.0,2996.0,3114.0,3177.0,3168.0
9,자본총계,11636.0,11117.0,11927.0,13779.0,14931.0,16152.0,17497.0,18892.0
10,자본총계(지배),11636.0,11117.0,11927.0,13779.0,14931.0,16170.0,17527.0,18917.0
11,자본총계(비지배),,,,,,,,
12,자본금,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0
13,영업활동현금흐름,995.0,655.0,1888.0,2732.0,2575.0,2257.0,2151.0,2289.0
14,투자활동현금흐름,841.0,-459.0,-2389.0,-1777.0,-2036.0,-1670.0,-1324.0,-1310.0
15,재무활동현금흐름,-614.0,-287.0,-282.0,-2204.0,-503.0,-405.0,-495.0,-625.0
16,CAPEX,841.0,312.0,629.0,965.0,714.0,1068.0,1130.0,1050.0
17,FCF,154.0,343.0,1260.0,1767.0,1861.0,399.0,873.0,1079.0
18,이자발생부채,3171.0,3014.0,2810.0,812.0,889.0,,,
19,영업이익률,0.22,2.68,9.58,15.36,14.46,13.47,13.75,13.93
20,순이익률,7.74,-3.92,7.7,15.67,12.84,12.5,13.04,13.19
21,ROE(%),7.99,-3.83,7.74,16.72,11.73,10.64,10.77,10.48
22,ROA(%),5.1,-2.71,5.63,12.86,9.64,8.89,9.09,8.94
23,부채비율,44.75,37.72,37.61,23.38,20.06,19.28,18.16,16.77
24,자본유보율,809.4,769.14,832.05,989.97,1080.74,,,
25,EPS(원),3638.0,-1688.0,3459.0,8330.0,6526.0,6412.0,7031.0,7401.0
26,PER(배),9.79,,18.77,4.93,6.92,5.9,5.38,5.11
27,BPS(원),45684.0,43646.0,46828.0,54099.0,58622.0,63486.0,68813.0,74270.0
28,PBR(배),0.78,0.7,1.39,0.76,0.77,0.6,0.55,0.51
29,현금DPS(원),500.0,300.0,800.0,1700.0,1700.0,1838.0,2012.0,2038.0
30,현금배당수익률,1.4,0.98,1.23,4.14,3.77,4.85,5.32,5.38
31,현금배당성향(%),13.57,-17.55,22.84,20.15,25.72,28.66,28.62,27.53
32,발행주식수(보통주),25800000.0,25800000.0,25800000.0,25800000.0,25800000.0,,,
