,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,5094.0,5138.0,5591.0,5635.0,5022.0,,,
1,영업이익,488.0,456.0,477.0,432.0,385.0,,,
2,영업이익(발표기준),488.0,456.0,477.0,432.0,385.0,,,
3,세전계속사업이익,1560.0,1522.0,1576.0,1538.0,1539.0,,,
4,당기순이익,1250.0,1224.0,1261.0,1204.0,1405.0,,,
5,당기순이익(지배),1216.0,1190.0,1223.0,1166.0,1369.0,,,
6,당기순이익(비지배),34.0,33.0,37.0,38.0,36.0,,,
7,자산총계,12564.0,13270.0,13877.0,14322.0,14783.0,,,
8,부채총계,1163.0,1296.0,1430.0,1420.0,1263.0,,,
9,자본총계,11401.0,11974.0,12447.0,12902.0,13519.0,,,
10,자본총계(지배),11200.0,11757.0,12202.0,12641.0,13379.0,,,
11,자본총계(비지배),201.0,217.0,245.0,261.0,,,,
12,자본금,498.0,498.0,498.0,498.0,498.0,,,
13,영업활동현금흐름,1093.0,1065.0,1114.0,954.0,1068.0,,,
14,투자활동현금흐름,-648.0,-437.0,-277.0,-265.0,-256.0,,,
15,재무활동현금흐름,-613.0,-682.0,-786.0,-776.0,-854.0,,,
16,CAPEX,102.0,43.0,26.0,21.0,10.0,,,
17,FCF,991.0,1021.0,1089.0,933.0,1057.0,,,
18,이자발생부채,,,0.0,0.0,10.0,,,
19,영업이익률,9.59,8.88,8.53,7.67,7.66,,,
20,순이익률,24.53,23.82,22.55,21.37,27.98,,,
21,ROE(%),11.18,10.37,10.21,9.39,10.53,,,
22,ROA(%),10.28,9.47,9.29,8.54,9.66,,,
23,부채비율,10.2,10.83,11.49,11.01,9.35,,,
24,자본유보율,2029.35,2135.36,2254.33,2350.12,2488.55,,,
25,EPS(원),1220.0,1194.0,1227.0,1169.0,1373.0,,,
26,PER(배),25.54,23.07,23.71,15.31,12.67,,,
27,BPS(원),11282.0,11843.0,12329.0,12811.0,13559.0,,,
28,PBR(배),2.76,2.33,2.36,1.4,1.28,,,
29,현금DPS(원),670.0,670.0,700.0,700.0,700.0,,,
30,현금배당수익률,2.15,2.43,2.41,3.91,4.02,,,
31,현금배당성향(%),54.7,55.88,56.63,59.24,50.44,,,
32,발행주식수(보통주),99700000.0,99700000.0,99700000.0,99700000.0,99700000.0,,,
