,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,49549.0,52008.0,63466.0,91583.0,100974.0,111100.0,132296.0,155794.0
1,영업이익,-2675.0,-9263.0,1169.0,7150.0,4622.0,5980.0,10109.0,12613.0
2,영업이익(발표기준),-598.0,-9263.0,1169.0,7150.0,4622.0,,,
3,세전계속사업이익,-1701.0,-8207.0,8241.0,10362.0,5646.0,7251.0,12786.0,16261.0
4,당기순이익,257.0,2111.0,6432.0,7450.0,4024.0,5485.0,9436.0,12117.0
5,당기순이익(지배),538.0,2194.0,6572.0,7012.0,3565.0,5125.0,8933.0,11475.0
6,당기순이익(비지배),-282.0,-83.0,-140.0,439.0,458.0,,,
7,자산총계,162253.0,149003.0,157417.0,193497.0,198521.0,210262.0,227260.0,247296.0
8,부채총계,49721.0,39362.0,42897.0,71245.0,71918.0,78865.0,87212.0,95268.0
9,자본총계,112532.0,109641.0,114520.0,122252.0,126603.0,131397.0,140048.0,152029.0
10,자본총계(지배),110120.0,107221.0,112573.0,119340.0,123249.0,127940.0,136030.0,147301.0
11,자본총계(비지배),2412.0,2420.0,1947.0,,,,,
12,자본금,3567.0,3567.0,3567.0,3567.0,3567.0,3569.0,3569.0,3569.0
13,영업활동현금흐름,8811.0,-13095.0,-2501.0,2606.0,9231.0,12969.0,15844.0,17594.0
14,투자활동현금흐름,1153.0,18543.0,893.0,-17047.0,-15351.0,-16429.0,-17706.0,-16842.0
15,재무활동현금흐름,-3547.0,-8187.0,3534.0,17561.0,2389.0,3356.0,3457.0,2514.0
16,CAPEX,7259.0,8326.0,9915.0,21461.0,18983.0,18178.0,19477.0,19314.0
17,FCF,1552.0,-21421.0,-12416.0,-18855.0,-9752.0,-3130.0,-2319.0,1350.0
18,이자발생부채,17496.0,9505.0,14246.0,32537.0,36051.0,,,
19,영업이익률,-5.4,-17.81,1.84,7.81,4.58,5.38,7.64,8.1
20,순이익률,0.52,4.06,10.13,8.13,3.98,4.94,7.13,7.78
21,ROE(%),0.48,2.02,5.98,6.05,2.94,4.08,6.77,8.1
22,ROA(%),0.16,1.36,4.2,4.25,2.05,2.68,4.31,5.11
23,부채비율,44.18,35.9,37.46,58.28,56.81,60.02,62.27,62.66
24,자본유보율,2770.97,2810.66,2983.72,3266.07,3338.5,,,
25,EPS(원),765.0,3117.0,9338.0,9962.0,5066.0,7282.0,12692.0,16304.0
26,PER(배),149.01,34.97,21.9,21.98,46.59,49.3,28.29,22.02
27,BPS(원),156781.0,158605.0,168339.0,178459.0,184305.0,191319.0,203416.0,220272.0
28,PBR(배),0.73,0.69,1.21,1.23,1.28,1.88,1.76,1.63
29,현금DPS(원),1000.0,1000.0,1000.0,1000.0,1000.0,985.0,1041.0,1331.0
30,현금배당수익률,0.88,0.92,0.49,0.46,0.42,0.27,0.29,0.37
31,현금배당성향(%),130.58,30.9,10.19,9.55,18.78,13.21,8.01,7.98
32,발행주식수(보통주),68764530.0,68764530.0,68764530.0,68764530.0,68764530.0,,,
