,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,Unnamed: 1_level_1,2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,,,9387.0,57759.0,59461.0,62042.0,65616.0,68832.0
1,영업이익,,,265.0,1895.0,1966.0,1998.0,2272.0,2508.0
2,영업이익(발표기준),,,265.0,1895.0,1966.0,,,
3,세전계속사업이익,,,350.0,2025.0,2011.0,2055.0,2351.0,2630.0
4,당기순이익,,,280.0,1542.0,1514.0,1543.0,1777.0,1988.0
5,당기순이익(지배),,,280.0,1542.0,1514.0,1541.0,1777.0,2002.0
6,당기순이익(비지배),,,,,,,,
7,자산총계,,,12774.0,14826.0,21724.0,22306.0,23457.0,24372.0
8,부채총계,,,8887.0,9609.0,15498.0,14842.0,14795.0,14341.0
9,자본총계,,,3886.0,5217.0,6226.0,7464.0,8662.0,10031.0
10,자본총계(지배),,,3886.0,5217.0,6226.0,7466.0,8639.0,9951.0
11,자본총계(비지배),,,,,,,,
12,자본금,,,173.0,173.0,173.0,171.0,171.0,171.0
13,영업활동현금흐름,,,-250.0,3458.0,5328.0,4313.0,4668.0,4700.0
14,투자활동현금흐름,,,321.0,-3242.0,-2939.0,-2325.0,-3098.0,-2954.0
15,재무활동현금흐름,,,-17.0,-150.0,-2462.0,-895.0,-1129.0,-1312.0
16,CAPEX,,,238.0,1806.0,1670.0,2148.0,2379.0,2322.0
17,FCF,,,-487.0,1652.0,3658.0,2008.0,1845.0,2050.0
18,이자발생부채,,,28.0,51.0,5555.0,,,
19,영업이익률,,,2.83,3.28,3.31,3.22,3.46,3.64
20,순이익률,,,2.98,2.67,2.55,2.49,2.71,2.89
21,ROE(%),,,,33.88,26.46,22.51,22.07,21.54
22,ROA(%),,,,11.17,8.28,7.01,7.77,8.31
23,부채비율,,,228.67,184.2,248.93,198.86,170.81,142.96
24,자본유보율,,,2026.93,2788.51,3372.48,,,
25,EPS(원),,,9688.0,8921.0,8758.0,8917.0,10282.0,11581.0
26,PER(배),,,21.68,22.87,19.35,18.73,16.24,14.42
27,BPS(원),,,22497.0,30198.0,36040.0,43217.0,50011.0,57605.0
28,PBR(배),,,9.33,6.76,4.7,3.86,3.34,2.9
29,현금DPS(원),,,1000.0,2680.0,2700.0,2770.0,2868.0,3008.0
30,현금배당수익률,,,0.48,1.31,1.59,1.66,1.72,1.8
31,현금배당성향(%),,,61.73,30.03,30.81,31.06,27.89,25.97
32,발행주식수(보통주),,,17283906.0,17283906.0,17283906.0,,,
