,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,169024.0,164703.0,169134.0,174493.0,185357.0,179853.0,187870.0,192454.0
1,영업이익,706.0,9243.0,11676.0,11764.0,12619.0,10468.0,11855.0,12580.0
2,영업이익(발표기준),706.0,9243.0,11676.0,11764.0,12619.0,,,
3,세전계속사업이익,-16278.0,17.0,3559.0,-83.0,1729.0,488.0,2492.0,4054.0
4,당기순이익,-17008.0,504.0,459.0,-3405.0,4331.0,83.0,1766.0,2856.0
5,당기순이익(지배),-3912.0,1966.0,406.0,-1169.0,4204.0,-32.0,1018.0,1704.0
6,당기순이익(비지배),-13096.0,-1462.0,54.0,-2236.0,127.0,,,
7,자산총계,315563.0,286648.0,287690.0,288803.0,291697.0,288358.0,288483.0,290668.0
8,부채총계,231628.0,207639.0,211656.0,217352.0,223502.0,221207.0,220443.0,220654.0
9,자본총계,83935.0,79009.0,76034.0,71450.0,68195.0,67152.0,68040.0,70014.0
10,자본총계(지배),25770.0,23915.0,24741.0,20115.0,15625.0,15980.0,16203.0,16238.0
11,자본총계(비지배),58165.0,55094.0,51294.0,,,,,
12,자본금,1348.0,1348.0,1348.0,1348.0,1237.0,1258.0,1258.0,1240.0
13,영업활동현금흐름,-178.0,9250.0,6770.0,10219.0,7842.0,9333.0,9303.0,10008.0
14,투자활동현금흐름,-4458.0,10612.0,-5560.0,-9431.0,-9358.0,-4293.0,-4363.0,-3816.0
15,재무활동현금흐름,11137.0,-22538.0,2899.0,108.0,-3445.0,-3013.0,-6428.0,-3930.0
16,CAPEX,4075.0,5043.0,3948.0,3841.0,5719.0,5875.0,3300.0,3200.0
17,FCF,-4252.0,4207.0,2822.0,6378.0,2123.0,3055.0,6750.0,7973.0
18,이자발생부채,140561.0,119843.0,124275.0,125440.0,127435.0,,,
19,영업이익률,0.42,5.61,6.9,6.74,6.81,5.82,6.31,6.54
20,순이익률,-10.06,0.31,0.27,-1.95,2.34,0.05,0.94,1.48
21,ROE(%),-14.31,7.91,1.67,-5.21,23.52,-0.21,6.33,10.51
22,ROA(%),-5.41,0.17,0.16,-1.18,1.49,0.03,0.61,0.99
23,부채비율,275.96,262.81,278.37,304.2,327.74,329.41,323.99,315.16
24,자본유보율,1628.56,1660.09,1614.27,1276.69,1602.57,,,
25,EPS(원),-14671.0,7384.0,1594.0,-4779.0,18218.0,-151.0,4753.0,7958.0
26,PER(배),,14.22,70.89,,3.86,,7.91,4.73
27,BPS(원),128821.0,121679.0,125871.0,102338.0,87742.0,89734.0,90988.0,91183.0
28,PBR(배),0.69,0.86,0.9,1.09,0.8,0.42,0.41,0.41
29,현금DPS(원),4550.0,5100.0,5100.0,5200.0,5200.0,4333.0,4333.0,4160.0
30,현금배당수익률,5.14,4.86,4.51,4.66,7.4,11.52,11.52,11.06
31,현금배당성향(%),-23.33,51.09,259.3,-87.62,23.78,-2214.53,70.35,40.34
32,발행주식수(보통주),21270888.0,20206888.0,19198003.0,18238102.0,16523835.0,,,
