,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,28044.0,26711.0,29158.0,31088.0,29180.0,,,
1,영업이익,1598.0,1601.0,2412.0,3315.0,2914.0,,,
2,영업이익(발표기준),1598.0,1601.0,2412.0,3315.0,2914.0,,,
3,세전계속사업이익,1555.0,849.0,2758.0,3438.0,2598.0,,,
4,당기순이익,1046.0,445.0,1792.0,2491.0,1675.0,,,
5,당기순이익(지배),750.0,143.0,1388.0,2141.0,1361.0,,,
6,당기순이익(비지배),296.0,302.0,404.0,350.0,315.0,,,
7,자산총계,38249.0,38223.0,41095.0,45027.0,43571.0,,,
8,부채총계,8748.0,8451.0,9352.0,9977.0,8733.0,,,
9,자본총계,29501.0,29772.0,31743.0,35050.0,34838.0,,,
10,자본총계(지배),25396.0,25427.0,27063.0,30863.0,31790.0,,,
11,자본총계(비지배),4105.0,4346.0,4680.0,,,,,
12,자본금,56.0,56.0,56.0,56.0,56.0,,,
13,영업활동현금흐름,3734.0,3487.0,3467.0,3581.0,3714.0,,,
14,투자활동현금흐름,-2216.0,-3091.0,-3054.0,-3870.0,1468.0,,,
15,재무활동현금흐름,-1410.0,-999.0,-93.0,-163.0,-3476.0,,,
16,CAPEX,1503.0,828.0,685.0,817.0,828.0,,,
17,FCF,2231.0,2659.0,2782.0,2764.0,2886.0,,,
18,이자발생부채,2132.0,1213.0,1005.0,970.0,1379.0,,,
19,영업이익률,5.7,5.99,8.27,10.66,9.99,,,
20,순이익률,3.73,1.67,6.14,8.01,5.74,,,
21,ROE(%),2.99,0.56,5.29,7.39,4.34,,,
22,ROA(%),2.72,1.17,4.52,5.79,3.78,,,
23,부채비율,29.65,28.38,29.46,28.46,25.07,,,
24,자본유보율,48134.66,48351.59,50769.36,56497.53,58834.95,,,
25,EPS(원),67395.0,12841.0,124662.0,192300.0,122200.0,,,
26,PER(배),16.17,73.75,10.56,6.86,8.67,,,
27,BPS(원),3017474.0,3021101.0,3215563.0,3667047.0,3777146.0,,,
28,PBR(배),0.36,0.31,0.41,0.36,0.28,,,
29,현금DPS(원),1750.0,1750.0,1925.0,3000.0,1550.0,,,
30,현금배당수익률,0.16,0.18,0.15,0.23,0.15,,,
31,현금배당성향(%),1.96,10.3,1.17,1.18,0.96,,,
32,발행주식수(보통주),1113400.0,1113400.0,1113400.0,1113400.0,1113400.0,,,
