,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,154436.0,128192.0,111018.0,96444.0,83587.0,78255.0,77902.0,80290.0
1,영업이익,-21245.0,-15308.0,7330.0,10248.0,2928.0,4299.0,2583.0,3114.0
2,영업이익(발표기준),-29372.0,-15308.0,7330.0,10248.0,2928.0,,,
3,세전계속사업이익,-31244.0,-19617.0,11890.0,3677.0,-489.0,3719.0,2127.0,2810.0
4,당기순이익,-22092.0,-27895.0,6458.0,3201.0,-465.0,3521.0,1918.0,2514.0
5,당기순이익(지배),-20975.0,-27341.0,6215.0,3447.0,-465.0,3504.0,1909.0,2501.0
6,당기순이익(비지배),-1117.0,-553.0,243.0,-247.0,,,,
7,자산총계,188803.0,150648.0,114468.0,119185.0,112761.0,110734.0,111328.0,113140.0
8,부채총계,182615.0,144055.0,84561.0,80783.0,75212.0,70152.0,68974.0,68416.0
9,자본총계,6189.0,6594.0,29907.0,38402.0,37549.0,40583.0,41874.0,44723.0
10,자본총계(지배),9291.0,10269.0,33934.0,38402.0,37549.0,40567.0,42334.0,44693.0
11,자본총계(비지배),-3102.0,-3675.0,-4028.0,,,,,
12,자본금,13721.0,3329.0,5383.0,5410.0,5410.0,5410.0,5410.0,5410.0
13,영업활동현금흐름,-8430.0,-5310.0,-10199.0,7251.0,25421.0,4699.0,4607.0,6046.0
14,투자활동현금흐름,1721.0,-2827.0,227.0,-132.0,-4845.0,-822.0,-1141.0,-727.0
15,재무활동현금흐름,17729.0,-2009.0,9879.0,-5659.0,-3951.0,-2860.0,-1041.0,-1868.0
16,CAPEX,1820.0,1198.0,1088.0,1481.0,1552.0,994.0,1213.0,676.0
17,FCF,-10250.0,-6508.0,-11287.0,5771.0,23870.0,3881.0,1265.0,2770.0
18,이자발생부채,92542.0,66415.0,37544.0,32054.0,29641.0,,,
19,영업이익률,-13.76,-11.94,6.6,10.63,3.5,5.49,3.32,3.88
20,순이익률,-14.31,-21.76,5.82,3.32,-0.56,4.5,2.46,3.13
21,ROE(%),-132.52,-279.57,28.12,9.53,-1.22,8.97,4.61,5.75
22,ROA(%),-12.07,-16.43,4.87,2.74,-0.4,3.15,1.73,2.24
23,부채비율,2950.77,2184.71,282.75,210.36,200.3,172.86,164.72,152.98
24,자본유보율,-62.48,-216.63,51.53,122.94,106.56,,,
25,EPS(원),-139078.0,-126098.0,7447.0,3219.0,-434.0,3269.0,1781.0,2333.0
26,PER(배),,,1.87,10.61,,6.67,12.24,9.34
27,BPS(원),43577.0,15663.0,31821.0,35826.0,35030.0,37846.0,39494.0,41695.0
28,PBR(배),1.16,2.86,0.44,0.95,0.8,0.58,0.55,0.52
29,현금DPS(원),0.0,0.0,0.0,0.0,,0.0,0.0,0.0
30,현금배당수익률,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
31,현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
32,발행주식수(보통주),21319818.0,65576960.0,106656288.0,107205752.0,107205752.0,,,
