,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,1612.0,1921.0,2488.0,2749.0,2489.0,2762.0,3369.0,4289.0
1,영업이익,152.0,364.0,355.0,396.0,134.0,210.0,434.0,807.0
2,영업이익(발표기준),156.0,364.0,355.0,396.0,134.0,,,
3,세전계속사업이익,131.0,594.0,333.0,359.0,39.0,174.0,389.0,762.0
4,당기순이익,137.0,614.0,282.0,281.0,2.0,142.0,322.0,625.0
5,당기순이익(지배),139.0,609.0,295.0,308.0,81.0,153.0,349.0,625.0
6,당기순이익(비지배),-2.0,6.0,-13.0,-28.0,-79.0,,,
7,자산총계,2614.0,3109.0,3161.0,4415.0,5289.0,5233.0,5508.0,
8,부채총계,1634.0,1517.0,1072.0,1960.0,2860.0,2832.0,2952.0,3298.0
9,자본총계,980.0,1592.0,2089.0,2455.0,2429.0,2530.0,2787.0,
10,자본총계(지배),861.0,1472.0,1765.0,2080.0,2125.0,2225.0,2483.0,
11,자본총계(비지배),119.0,120.0,325.0,,,,,
12,자본금,462.0,462.0,462.0,463.0,463.0,463.0,463.0,463.0
13,영업활동현금흐름,346.0,349.0,519.0,307.0,318.0,466.0,680.0,1030.0
14,투자활동현금흐름,-409.0,-133.0,-316.0,-1182.0,-1102.0,-438.0,-630.0,-822.0
15,재무활동현금흐름,117.0,-68.0,-42.0,850.0,855.0,-115.0,35.0,0.0
16,CAPEX,363.0,98.0,296.0,1223.0,1113.0,416.0,609.0,800.0
17,FCF,-16.0,251.0,223.0,-916.0,-796.0,29.0,50.0,207.0
18,이자발생부채,1215.0,1024.0,744.0,1491.0,2353.0,,,
19,영업이익률,9.44,18.97,14.26,14.4,5.4,7.62,12.87,18.82
20,순이익률,8.51,31.99,11.34,10.2,0.08,5.16,9.54,14.57
21,ROE(%),20.56,52.17,18.22,16.04,3.85,7.03,14.83,
22,ROA(%),5.56,21.47,9.0,7.41,0.04,2.71,5.99,
23,부채비율,166.74,95.28,51.31,79.83,117.71,111.96,105.94,
24,자본유보율,75.85,207.43,271.38,339.43,352.51,,,
25,EPS(원),157.0,659.0,319.0,333.0,87.0,165.0,377.0,675.0
26,PER(배),34.06,11.14,31.8,22.27,93.4,48.36,21.2,11.84
27,BPS(원),935.0,1595.0,1912.0,2246.0,2295.0,2403.0,2681.0,
28,PBR(배),5.73,4.6,5.31,3.3,3.56,3.33,2.98,
29,현금DPS(원),0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
30,현금배당수익률,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
31,현금배당성향(%),0.0,0.0,0.0,0.0,17.15,,,
32,발행주식수(보통주),92399753.0,92399753.0,92399753.0,92606819.0,92606819.0,,,
