,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,6228.0,6848.0,6812.0,7254.0,7264.0,,,
1,영업이익,335.0,433.0,417.0,333.0,27.0,,,
2,영업이익(발표기준),335.0,433.0,417.0,333.0,27.0,,,
3,세전계속사업이익,2.0,114.0,586.0,4.0,-261.0,,,
4,당기순이익,3.0,-144.0,569.0,364.0,-316.0,,,
5,당기순이익(지배),2.0,-87.0,540.0,232.0,-334.0,,,
6,당기순이익(비지배),2.0,-57.0,28.0,133.0,18.0,,,
7,자산총계,10829.0,11966.0,13473.0,12756.0,12435.0,,,
8,부채총계,8126.0,9190.0,9766.0,8746.0,8918.0,,,
9,자본총계,2703.0,2776.0,3706.0,4010.0,3516.0,,,
10,자본총계(지배),1037.0,1166.0,1661.0,1818.0,1496.0,,,
11,자본총계(비지배),1666.0,1610.0,2071.0,,,,,
12,자본금,283.0,307.0,310.0,316.0,323.0,,,
13,영업활동현금흐름,-240.0,-292.0,105.0,1958.0,987.0,,,
14,투자활동현금흐름,-382.0,-510.0,146.0,-913.0,-220.0,,,
15,재무활동현금흐름,630.0,1189.0,-335.0,-734.0,-369.0,,,
16,CAPEX,77.0,107.0,173.0,224.0,188.0,,,
17,FCF,-316.0,-399.0,-68.0,1733.0,799.0,,,
18,이자발생부채,6486.0,6689.0,7304.0,5911.0,5962.0,,,
19,영업이익률,5.37,6.33,6.12,4.59,0.38,,,
20,순이익률,0.05,-2.1,8.35,5.02,-4.35,,,
21,ROE(%),0.18,-7.87,38.22,13.32,-20.18,,,
22,ROA(%),0.03,-1.26,4.47,2.78,-2.51,,,
23,부채비율,300.61,331.08,263.53,218.12,253.64,,,
24,자본유보율,288.37,284.41,442.54,497.91,382.68,,,
25,EPS(원),3.0,-137.0,816.0,349.0,-503.0,,,
26,PER(배),2808.26,,9.79,19.91,,,,
27,BPS(원),1685.0,1782.0,2505.0,2742.0,2255.0,,,
28,PBR(배),4.89,4.66,3.19,2.53,2.82,,,
29,현금DPS(원),41.0,70.0,70.0,81.0,87.0,,,
30,현금배당수익률,0.5,0.84,0.88,1.17,1.38,,,
31,현금배당성향(%),1396.77,-52.84,8.59,23.16,-17.33,,,
32,발행주식수(보통주),61872025.0,65688800.0,66452155.0,66452156.0,66452155.0,,,
