,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,17105.0,19345.0,20625.0,19285.0,16984.0,18581.0,19772.0,20629.0
1,영업이익,1467.0,1596.0,1405.0,560.0,558.0,752.0,983.0,1144.0
2,영업이익(발표기준),1467.0,1596.0,1405.0,560.0,558.0,,,
3,세전계속사업이익,1553.0,1701.0,1382.0,1247.0,745.0,867.0,1140.0,1339.0
4,당기순이익,1147.0,1275.0,959.0,900.0,427.0,610.0,824.0,973.0
5,당기순이익(지배),1147.0,1275.0,960.0,900.0,427.0,616.0,828.0,975.0
6,당기순이익(비지배),1.0,0.0,0.0,0.0,0.0,,,
7,자산총계,7688.0,8994.0,9757.0,9402.0,12026.0,12368.0,13044.0,13675.0
8,부채총계,3337.0,3579.0,4681.0,3657.0,5893.0,5879.0,5956.0,5825.0
9,자본총계,4352.0,5415.0,5076.0,5745.0,6133.0,6489.0,7087.0,7849.0
10,자본총계(지배),4351.0,5414.0,5075.0,5744.0,5934.0,6336.0,6948.0,7663.0
11,자본총계(비지배),1.0,1.0,1.0,,,,,
12,자본금,235.0,235.0,235.0,235.0,235.0,238.0,238.0,239.0
13,영업활동현금흐름,2040.0,1540.0,662.0,637.0,794.0,1215.0,1259.0,1316.0
14,투자활동현금흐름,-1591.0,-534.0,-1543.0,501.0,180.0,-213.0,-266.0,-379.0
15,재무활동현금흐름,-127.0,-201.0,172.0,-1079.0,-348.0,-559.0,-335.0,-309.0
16,CAPEX,351.0,315.0,1166.0,119.0,185.0,257.0,290.0,373.0
17,FCF,1690.0,1225.0,-504.0,518.0,609.0,752.0,802.0,842.0
18,이자발생부채,224.0,200.0,1507.0,639.0,2879.0,,,
19,영업이익률,8.58,8.25,6.81,2.91,3.28,4.05,4.97,5.55
20,순이익률,6.71,6.59,4.65,4.67,2.51,3.29,4.17,4.72
21,ROE(%),29.67,26.12,18.3,16.63,7.32,10.03,12.46,13.34
22,ROA(%),17.48,15.29,10.23,9.39,3.99,5.0,6.48,7.28
23,부채비율,76.67,66.09,92.21,63.66,96.09,90.6,84.04,74.22
24,자본유보율,1958.8,2410.56,2718.45,2999.76,3113.32,,,
25,EPS(원),4872.0,5419.0,4077.0,3823.0,1815.0,2616.0,3517.0,4141.0
26,PER(배),47.52,36.72,44.15,17.63,34.26,32.34,24.06,20.43
27,BPS(원),24066.0,29947.0,28788.0,32581.0,33659.0,36626.0,40159.0,44292.0
28,PBR(배),9.62,6.64,6.25,2.07,1.85,2.31,2.11,1.91
29,현금DPS(원),1000.0,1100.0,1200.0,1200.0,1200.0,1278.0,1283.0,1314.0
30,현금배당수익률,0.43,0.55,0.67,1.78,1.93,1.51,1.52,1.55
31,현금배당성향(%),15.77,15.59,22.05,23.51,49.52,48.85,36.49,31.74
32,발행주식수(보통주),23533928.0,23533928.0,23533928.0,23533928.0,23533928.0,,,
