,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,70037.0,88415.0,95455.0,92413.0,115035.0,130248.0,38700.0,39100.0
1,영업이익,3141.0,3019.0,4592.0,5401.0,5754.0,4789.0,5819.0,6271.0
2,영업이익(발표기준),3141.0,3019.0,4592.0,5401.0,5754.0,,,
3,세전계속사업이익,2822.0,3020.0,4425.0,5048.0,6332.0,4550.0,5662.0,6136.0
4,당기순이익,2142.0,2362.0,3496.0,3615.0,4764.0,3378.0,4194.0,4536.0
5,당기순이익(지배),2151.0,2361.0,3501.0,3609.0,4755.0,3377.0,4214.0,4495.0
6,당기순이익(비지배),-8.0,1.0,-5.0,6.0,9.0,,,
7,자산총계,417063.0,429706.0,438927.0,534226.0,500751.0,554821.0,579682.0,614060.0
8,부채총계,371558.0,383218.0,390565.0,483688.0,446830.0,498093.0,521709.0,552577.0
9,자본총계,45505.0,46488.0,48362.0,50538.0,53921.0,56154.0,59084.0,62870.0
10,자본총계(지배),45423.0,46388.0,48306.0,50476.0,53851.0,56054.0,59107.0,62703.0
11,자본총계(비지배),82.0,100.0,56.0,,,,,
12,자본금,15313.0,15313.0,15313.0,15313.0,15313.0,15311.0,15311.0,15311.0
13,영업활동현금흐름,6353.0,22531.0,8763.0,-15955.0,2491.0,,,
14,투자활동현금흐름,-2001.0,-22956.0,-21733.0,9603.0,-4555.0,,,
15,재무활동현금흐름,1547.0,-5166.0,12210.0,7293.0,5823.0,,,
16,CAPEX,266.0,221.0,152.0,165.0,182.0,,,
17,FCF,,,,,,,,
18,이자발생부채,65347.0,61834.0,68219.0,99370.0,118860.0,,,
19,영업이익률,4.49,3.42,4.81,5.85,5.0,3.68,15.04,16.04
20,순이익률,3.06,2.67,3.66,3.91,4.14,2.59,10.84,11.6
21,ROE(%),4.83,5.14,7.4,7.31,9.12,6.14,7.32,7.38
22,ROA(%),0.52,0.56,0.81,0.74,0.92,0.64,0.74,0.76
23,부채비율,816.51,824.34,807.59,957.08,828.68,887.01,883.0,878.92
24,자본유보율,198.49,204.91,217.15,231.36,253.08,,,
25,EPS(원),716.0,786.0,1166.0,1202.0,1584.0,1125.0,1403.0,1497.0
26,PER(배),14.1,12.27,11.92,10.86,8.02,8.65,6.93,6.5
27,BPS(원),15175.0,15497.0,16138.0,16863.0,17974.0,18710.0,19729.0,20929.0
28,PBR(배),0.67,0.62,0.86,0.77,0.71,0.52,0.49,0.46
29,현금DPS(원),400.0,400.0,500.0,500.0,500.0,483.0,545.0,582.0
30,현금배당수익률,3.96,4.15,3.6,3.83,3.94,4.97,5.6,5.98
31,현금배당성향(%),56.11,51.12,43.02,41.74,31.7,40.29,36.41,36.44
32,발행주식수(보통주),281408887.0,281408887.0,281408887.0,281408887.0,281408887.0,,,
