,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,99997.0,85075.0,94183.0,100927.0,101762.0,99136.0,102146.0,104887.0
1,영업이익,3143.0,2793.0,4025.0,3603.0,2724.0,3431.0,4049.0,4265.0
2,영업이익(발표기준),2720.0,4592.0,5274.0,5151.0,3520.0,,,
3,세전계속사업이익,170.0,2030.0,3742.0,2809.0,1604.0,2173.0,3220.0,3486.0
4,당기순이익,-735.0,2151.0,3648.0,4877.0,928.0,1606.0,2480.0,2684.0
5,당기순이익(지배),-987.0,1682.0,2969.0,4041.0,253.0,1102.0,1847.0,2024.0
6,당기순이익(비지배),252.0,470.0,680.0,835.0,675.0,,,
7,자산총계,98815.0,97130.0,99789.0,104903.0,107635.0,108657.0,110823.0,113068.0
8,부채총계,69279.0,64578.0,63468.0,61307.0,64922.0,64734.0,64812.0,64781.0
9,자본총계,29536.0,32552.0,36321.0,43596.0,42713.0,43923.0,46011.0,48286.0
10,자본총계(지배),23026.0,24515.0,27217.0,31636.0,31662.0,32364.0,33822.0,35436.0
11,자본총계(비지배),6510.0,8038.0,9104.0,,,,,
12,자본금,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0
13,영업활동현금흐름,4641.0,8079.0,2374.0,499.0,3037.0,4268.0,4412.0,4768.0
14,투자활동현금흐름,-3428.0,-2359.0,-4030.0,3667.0,-1663.0,-2646.0,-3252.0,-3403.0
15,재무활동현금흐름,-1393.0,-6119.0,1490.0,-2315.0,472.0,-818.0,-818.0,-841.0
16,CAPEX,2535.0,1671.0,1793.0,2985.0,3108.0,2723.0,2658.0,2694.0
17,FCF,2106.0,6409.0,582.0,-2486.0,-71.0,1870.0,2144.0,2227.0
18,이자발생부채,47030.0,40471.0,37908.0,38442.0,42015.0,,,
19,영업이익률,3.14,3.28,4.27,3.57,2.68,3.46,3.96,4.07
20,순이익률,-0.74,2.53,3.87,4.83,0.91,1.62,2.43,2.56
21,ROE(%),-4.19,7.07,11.48,13.73,0.8,3.44,5.58,5.85
22,ROA(%),-0.73,2.2,3.71,4.76,0.87,1.49,2.26,2.4
23,부채비율,234.56,198.38,174.74,140.63,152.0,147.38,140.86,134.16
24,자본유보율,1380.67,1474.75,1662.86,1942.82,1934.4,,,
25,EPS(원),-3064.0,5223.0,9219.0,12551.0,787.0,3421.0,5735.0,6286.0
26,PER(배),,11.35,7.86,3.91,60.76,10.93,6.52,5.95
27,BPS(원),82926.0,88286.0,98018.0,113934.0,114028.0,116556.0,121804.0,127618.0
28,PBR(배),0.49,0.67,0.74,0.43,0.42,0.32,0.31,0.29
29,현금DPS(원),1250.0,1250.0,1250.0,,1450.0,1450.0,1450.0,1525.0
30,현금배당수익률,3.1,2.11,1.72,,3.03,3.88,3.88,4.08
31,현금배당성향(%),-35.18,20.64,11.69,8.59,158.94,42.39,25.28,24.26
32,발행주식수(보통주),32200000.0,32200000.0,32200000.0,32200000.0,32200000.0,,,
