,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,18193.0,18740.0,23362.0,26684.0,24679.0,25339.0,28402.0,30203.0
1,영업이익,2294.0,1679.0,1950.0,2039.0,2100.0,1946.0,2366.0,2648.0
2,영업이익(발표기준),2294.0,1679.0,1950.0,2039.0,2100.0,,,
3,세전계속사업이익,478.0,991.0,1432.0,1490.0,1483.0,1366.0,1842.0,2075.0
4,당기순이익,455.0,971.0,1413.0,1486.0,1477.0,1337.0,1795.0,1993.0
5,당기순이익(지배),455.0,979.0,1431.0,1524.0,1519.0,1383.0,1853.0,2058.0
6,당기순이익(비지배),0.0,-8.0,-18.0,-38.0,-42.0,,,
7,자산총계,43143.0,43306.0,38944.0,41195.0,44542.0,46279.0,47658.0,49172.0
8,부채총계,18828.0,17648.0,14846.0,14591.0,15546.0,15563.0,15187.0,14734.0
9,자본총계,24314.0,25659.0,24098.0,26604.0,28995.0,30716.0,32471.0,34438.0
10,자본총계(지배),24062.0,25407.0,23890.0,26438.0,28864.0,30660.0,32409.0,34386.0
11,자본총계(비지배),253.0,252.0,207.0,,,,,
12,자본금,5244.0,5344.0,5345.0,5346.0,5346.0,5349.0,5349.0,5349.0
13,영업활동현금흐름,3053.0,2510.0,2616.0,2681.0,4048.0,3293.0,3830.0,4215.0
14,투자활동현금흐름,-392.0,-924.0,-1172.0,-1266.0,-2130.0,-2836.0,-2531.0,-2877.0
15,재무활동현금흐름,-4171.0,-1979.0,-1550.0,-1491.0,-1520.0,-404.0,-726.0,-960.0
16,CAPEX,547.0,994.0,1065.0,1654.0,2170.0,2977.0,2363.0,2474.0
17,FCF,2506.0,1516.0,1551.0,1026.0,1878.0,986.0,1628.0,1573.0
18,이자발생부채,15199.0,15203.0,12221.0,11270.0,12610.0,,,
19,영업이익률,12.61,8.96,8.35,7.64,8.51,7.68,8.33,8.77
20,순이익률,2.5,5.18,6.05,5.57,5.99,5.27,6.32,6.6
21,ROE(%),2.38,3.96,5.8,6.06,5.49,4.65,5.88,6.16
22,ROA(%),1.03,2.25,3.44,3.71,3.45,2.94,3.82,4.12
23,부채비율,77.44,68.78,61.61,54.84,53.62,50.67,46.77,42.78
24,자본유보율,306.08,323.87,350.78,379.25,407.45,,,
25,EPS(원),125.0,184.0,268.0,285.0,284.0,259.0,347.0,385.0
26,PER(배),29.62,21.66,19.69,15.59,16.0,13.81,10.31,9.29
27,BPS(원),4533.0,4754.0,4469.0,4946.0,5400.0,5735.0,6063.0,6433.0
28,PBR(배),0.81,0.84,1.18,0.9,0.84,0.62,0.59,0.56
29,현금DPS(원),0.0,0.0,0.0,,,0.0,4.0,5.0
30,현금배당수익률,0.0,0.0,0.0,,,0.0,0.11,0.15
31,현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,1.11,1.4
32,발행주식수(보통주),530758755.0,534396771.0,534537812.0,534569207.0,534569207.0,,,
