,주요재무정보,연간,연간,연간,연간,연간,연간,연간,연간
,주요재무정보,2015/12  (IFRS연결),2016/12  (IFRS연결),2017/12  (IFRS연결),2018/12  (IFRS연결),2019/12  (IFRS연결),2020/12(E)  (IFRS연결),2021/12(E)  (IFRS연결),2022/12(E)  (IFRS연결)
0,매출액,277059.0,304286.0,319590.0,322409.0,318040.0,167155.0,168029.0,168777.0
1,영업이익,11485.0,9865.0,16906.0,25833.0,12526.0,171.0,1186.0,1965.0
2,영업이익(발표기준),11485.0,9865.0,16906.0,25833.0,12526.0,,,
3,세전계속사업이익,13715.0,26075.0,16828.0,23657.0,14268.0,14236.0,15371.0,16460.0
4,당기순이익,12096.0,21500.0,12632.0,17337.0,10517.0,10895.0,11606.0,12495.0
5,당기순이익(지배),12112.0,20543.0,11661.0,16644.0,9774.0,10258.0,10696.0,11388.0
6,당기순이익(비지배),-17.0,957.0,971.0,693.0,743.0,,,
7,자산총계,2303629.0,2646538.0,2827138.0,2894277.0,3127623.0,3221771.0,3352944.0,3483426.0
8,부채총계,2066412.0,2363454.0,2515922.0,2589222.0,2754459.0,2845999.0,2965868.0,3086862.0
9,자본총계,237217.0,283084.0,311216.0,305055.0,373164.0,373399.0,383972.0,393151.0
10,자본총계(지배),236458.0,266442.0,293589.0,289021.0,356670.0,342474.0,348224.0,354144.0
11,자본총계(비지배),759.0,16642.0,17626.0,,,,,
12,자본금,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
13,영업활동현금흐름,52881.0,48344.0,16082.0,19561.0,86444.0,,,
14,투자활동현금흐름,-71766.0,-29341.0,-38353.0,-44110.0,-56652.0,,,
15,재무활동현금흐름,-526.0,5529.0,15582.0,18329.0,-12066.0,,,
16,CAPEX,676.0,8252.0,3388.0,14434.0,1814.0,,,
17,FCF,,,,,,,,
18,이자발생부채,9327.0,127878.0,138461.0,156099.0,146877.0,,,
19,영업이익률,4.15,3.24,5.29,8.01,3.94,0.1,0.71,1.16
20,순이익률,4.37,7.07,3.95,5.38,3.31,6.52,6.91,7.4
21,ROE(%),5.28,8.55,4.51,5.95,3.26,2.94,3.1,3.24
22,ROA(%),0.54,0.87,0.46,0.61,0.35,0.34,0.35,0.37
23,부채비율,871.1,834.89,808.42,848.77,738.14,762.19,772.42,785.16
24,자본유보율,25190.12,30318.82,33131.94,32515.83,39326.77,,,
25,EPS(원),6056.0,10271.0,5831.0,8322.0,4887.0,5129.0,5348.0,5694.0
26,PER(배),18.16,10.95,21.35,9.81,15.24,8.91,8.55,8.03
27,BPS(원),128139.0,148374.0,163491.0,160947.0,198619.0,190714.0,193916.0,197213.0
28,PBR(배),0.86,0.76,0.76,0.51,0.38,0.24,0.24,0.23
29,현금DPS(원),1800.0,1200.0,2000.0,2650.0,2650.0,2563.0,2829.0,3043.0
30,현금배당수익률,1.64,1.07,1.61,3.25,3.56,5.61,6.19,6.66
31,현금배당성향(%),27.48,10.49,30.8,28.59,48.69,49.97,52.9,53.44
32,발행주식수(보통주),200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,,
